"","id","occult.prob","","","unicode","unicode"
"332","828","0.000427","222984.672964111","8180527.32911019","1.24.6.57","1.24.6.57"
"333","362","0.000426","222636.785188471","8180719.45028222","1.24.5.174","1.24.5.174"
"334","453","0.000426","222520.304235336","8180714.11989421","1.24.5.305","1.24.5.305"
"335","565","0.000426","222649.304715418","8180940.04573377","1.24.5.423","1.24.5.423"
"336","354","0.000425","222688.760439745","8180679.13173347","1.24.5.166","1.24.5.166"
"337","475","0.000425","222517.508849287","8180778.09016978","1.24.5.327","1.24.5.327"
"338","510","0.000425","222475.079016796","8180778.08225972","1.24.5.361","1.24.5.361"
"339","522","0.000425","222487.42121988","8180863.59197159","1.24.5.373","1.24.5.373"
"340","527","0.000425","222501.469994743","8180900.10849632","1.24.5.378","1.24.5.378"
"341","244","0.000424","222162.555881837","8180560.98945726","1.24.4.27","1.24.4.27"
"342","456","0.000424","222545.602971532","8180731.22202914","1.24.5.308","1.24.5.308"
"343","675","0.000424","222463.587204915","8180836.27793153","1.24.5.519","1.24.5.519"
"344","399","0.000423","222557.950627278","8180729.85690221","1.24.5.222","1.24.5.222"
"345","432","0.000423","222471.138424073","8180640.43525016","1.24.5.285","1.24.5.285"
"346","670","0.000423","222427.799816373","8180799.93499877","1.24.5.514","1.24.5.514"
"347","677","0.000423","222467.8321164","8180849.99033092","1.24.5.520","1.24.5.520"
"348","694","0.000423","222503.978293319","8181086.5018436","1.24.5.536","1.24.5.536"
"349","752","0.000422","222730.417927907","8180603.82403191","1.24.5.61","1.24.5.61"
"350","757","0.000422","222712.639775994","8180664.28326504","1.24.5.67","1.24.5.67"
"351","351","0.000421","222678.90025","8180713.49639856","1.24.5.163","1.24.5.163"
"352","381","0.000421","222700.219781807","8180611.67721122","1.24.5.192","1.24.5.192"
"353","441","0.000421","222471.917103034","8180612.51271507","1.24.5.294","1.24.5.294"
"354","482","0.000421","222456.029665519","8180658.75027007","1.24.5.335","1.24.5.335"
"355","748","0.000421","222772.618732993","8180664.20146174","1.24.5.59","1.24.5.59"
"356","843","0.000421","223035.763105128","8180628.05590131","1.24.6.71","1.24.6.71"
"357","746","0.00042","222861.8932909","8180796.0209087","1.24.5.584","1.24.5.584"
"358","371","0.000419","222663.516866152","8180640.582531","1.24.5.183","1.24.5.183"
"359","566","0.000419","222650.480078192","8180932.89858592","1.24.5.424","1.24.5.424"
"360","587","0.000419","222616.88128258","8180904.26460631","1.24.5.441","1.24.5.441"
"361","625","0.000419","222560.13778899","8181031.50186949","1.24.5.478","1.24.5.478"
"362","743","0.000419","222878.708009781","8180818.64344579","1.24.5.581","1.24.5.581"
"363","343","0.000418","222574.391008528","8180778.77633857","1.24.5.155","1.24.5.155"
"364","418","0.000418","222475.39740344","8180589.1594247","1.24.5.266","1.24.5.266"
"365","491","0.000418","221885.529971017","8180710.06838701","1.24.5.343","1.24.5.343"
"366","526","0.000418","222493.949749335","8180898.94887219","1.24.5.377","1.24.5.377"
"367","696","0.000418","222540.75364056","8181106.37677028","1.24.5.538","1.24.5.538"
"368","704","0.000418","222590.884551336","8181097.84056738","1.24.5.545","1.24.5.545"
"369","706","0.000418","222662.226141123","8180973.24999028","1.24.5.547","1.24.5.547"
"370","777","0.000418","222831.587269303","8180716.30507509","1.24.5.96","1.24.5.96"
"371","377","0.000417","222668.528405276","8180599.49169347","1.24.5.189","1.24.5.189"
"372","449","0.000417","222500.328095261","8180679.57690492","1.24.5.301","1.24.5.301"
"373","523","0.000417","222482.276353093","8180874.93365847","1.24.5.374","1.24.5.374"
"374","551","0.000417","222564.211697687","8180807.60021448","1.24.5.401","1.24.5.401"
"375","669","0.000417","222420.699487305","8180792.96058084","1.24.5.513","1.24.5.513"
"376","297","0.000416","222816.733623318","8180747.66131065","1.24.5.104","1.24.5.104"
"377","315","0.000416","222695.799336842","8180720.95084101","1.24.5.127","1.24.5.127"
"378","376","0.000416","222675.167694979","8180587.93662969","1.24.5.188","1.24.5.188"
"379","569","0.000416","222650.24292689","8180914.90801295","1.24.5.427","1.24.5.427"
"380","603","0.000416","222471.541449429","8180914.71964198","1.24.5.457","1.24.5.457"
"381","690","0.000416","222447.768109504","8181056.56291744","1.24.5.532","1.24.5.532"
"382","839","0.000416","222983.483750949","8180561.14947817","1.24.6.65","1.24.6.65"
"383","357","0.000415","222655.523923622","8180668.92622413","1.24.5.169","1.24.5.169"
"384","414","0.000415","222545.83020965","8180554.84532591","1.24.5.254","1.24.5.254"
"385","462","0.000415","222502.519182165","8180727.88929108","1.24.5.314","1.24.5.314"
"386","516","0.000415","222440.084813291","8180748.21636161","1.24.5.367","1.24.5.367"
"387","568","0.000415","222650.803673999","8180920.01005307","1.24.5.426","1.24.5.426"
"388","585","0.000415","222606.631647861","8180877.38536905","1.24.5.439","1.24.5.439"
"389","609","0.000415","222507.095532556","8180949.19692273","1.24.5.462","1.24.5.462"
"390","767","0.000415","222800.31277833","8180700.34691679","1.24.5.86","1.24.5.86"
"391","394","0.000414","222610.895827458","8180722.29484326","1.24.5.216","1.24.5.216"
"392","471","0.000414","222481.07744874","8180743.05124316","1.24.5.323","1.24.5.323"
"393","567","0.000414","222650.743376015","8180926.03981852","1.24.5.425","1.24.5.425"
"394","629","0.000414","222574.107692079","8181071.68588954","1.24.5.482","1.24.5.482"
"395","687","0.000414","222776.185928507","8180634.38357289","1.24.5.53","1.24.5.53"
"396","712","0.000414","222662.015870948","8180810.70953517","1.24.5.553","1.24.5.553"
"397","390","0.000413","222631.450203324","8180690.7538828","1.24.5.212","1.24.5.212"
"398","442","0.000413","222461.467589948","8180609.03985774","1.24.5.295","1.24.5.295"
"399","454","0.000413","222526.28581063","8180721.74984855","1.24.5.306","1.24.5.306"
"400","583","0.000413","222598.295809003","8180852.93582288","1.24.5.437","1.24.5.437"
"401","602","0.000413","222486.183907469","8180920.65588258","1.24.5.456","1.24.5.456"
"402","671","0.000413","222436.784367023","8180808.22698733","1.24.5.515","1.24.5.515"
"403","740","0.000413","222891.464194642","8180841.25156171","1.24.5.579","1.24.5.579"
"404","367","0.000412","222700.223686374","8180632.76975229","1.24.5.179","1.24.5.179"
"405","528","0.000412","222508.657006952","8180882.78020365","1.24.5.379","1.24.5.379"
"406","579","0.000412","222631.634002972","8180855.2429619","1.24.5.433","1.24.5.433"
"407","623","0.000412","222535.394809651","8181016.528604","1.24.5.476","1.24.5.476"
"408","728","0.000412","222825.96542832","8180769.84113144","1.24.5.568","1.24.5.568"
"409","336","0.000411","222661.463049141","8180756.87051487","1.24.5.148","1.24.5.148"
"410","519","0.000411","222475.810613175","8180816.80299151","1.24.5.370","1.24.5.370"
"411","544","0.000411","222608.141661072","8180814.87248795","1.24.5.395","1.24.5.395"
"412","833","0.000411","223102.582650009","8180515.2172889","1.24.6.6","1.24.6.6"
"413","296","0.00041","222806.710370192","8180737.19465875","1.24.5.103","1.24.5.103"
"414","632","0.00041","222540.144282259","8181049.9624361","1.24.5.485","1.24.5.485"
"415","756","0.00041","222755.622805331","8180617.57945941","1.24.5.65","1.24.5.65"
"416","299","0.000409","222843.906773465","8180734.04091118","1.24.5.106","1.24.5.106"
"417","383","0.000409","222607.955354339","8180579.18727629","1.24.5.195","1.24.5.195"
"418","385","0.000409","222617.917386227","8180594.49231392","1.24.5.197","1.24.5.197"
"419","685","0.000409","222440.040301008","8181002.00379954","1.24.5.528","1.24.5.528"
"420","753","0.000409","222727.132002039","8180619.88137917","1.24.5.62","1.24.5.62"
"421","350","0.000408","222673.606038946","8180730.23887489","1.24.5.162","1.24.5.162"
"422","359","0.000408","222647.724218147","8180687.29421107","1.24.5.171","1.24.5.171"
"423","384","0.000408","222606.326387184","8180594.11205275","1.24.5.196","1.24.5.196"
"424","427","0.000408","222421.445479855","8180618.78291564","1.24.5.278","1.24.5.278"
"425","477","0.000408","222534.870707387","8180782.21428159","1.24.5.329","1.24.5.329"
"426","501","0.000408","222411.505974574","8180757.43208086","1.24.5.352","1.24.5.352"
"427","507","0.000408","222467.582592048","8180799.19808353","1.24.5.358","1.24.5.358"
"428","518","0.000408","222494.564058221","8180794.9547433","1.24.5.369","1.24.5.369"
"429","543","0.000408","222610.274025433","8180825.74620236","1.24.5.394","1.24.5.394"
"430","570","0.000408","222645.658445614","8180906.49322616","1.24.5.428","1.24.5.428"
"431","578","0.000408","222634.952884728","8180866.51061049","1.24.5.432","1.24.5.432"
"432","622","0.000408","222521.597762274","8181009.99644639","1.24.5.475","1.24.5.475"
"433","682","0.000408","222441.892017243","8180954.02127379","1.24.5.525","1.24.5.525"
"434","709","0.000408","222674.606339635","8180929.05796369","1.24.5.550","1.24.5.550"
"435","855","0.000408","222985.244411229","8180585.7703134","1.24.6.85","1.24.6.85"
"436","245","0.000407","222161.843800168","8180543.8176653","1.24.4.28","1.24.4.28"
"437","392","0.000407","222622.904423897","8180714.20934587","1.24.5.214","1.24.5.214"
"438","497","0.000407","222402.858966943","8180712.22583234","1.24.5.349","1.24.5.349"
"439","561","0.000407","222635.058293449","8180970.68882507","1.24.5.419","1.24.5.419"
"440","754","0.000407","222734.340885445","8180622.89504562","1.24.5.63","1.24.5.63"
"441","797","0.000407","223016.424237069","8180490.41918219","1.24.6.12","1.24.6.12"
"442","369","0.000406","222667.148247207","8180628.91909184","1.24.5.181","1.24.5.181"
"443","641","0.000406","222471.625588978","8180964.4146034","1.24.5.494","1.24.5.494"
"444","659","0.000406","222389.372159084","8180767.14804503","1.24.5.510","1.24.5.510"
"445","419","0.000405","222465.153092625","8180583.68935535","1.24.5.267","1.24.5.267"
"446","422","0.000405","222435.153971491","8180643.66370826","1.24.5.273","1.24.5.273"
"447","459","0.000405","222526.417066581","8180749.05730658","1.24.5.311","1.24.5.311"
"448","596","0.000405","222568.822570249","8180947.87232199","1.24.5.450","1.24.5.450"
"449","635","0.000405","222502.229659302","8181028.52037801","1.24.5.488","1.24.5.488"
"450","703","0.000405","222584.839993887","8181103.59640714","1.24.5.544","1.24.5.544"
"451","345","0.000404","222590.98217455","8180773.92663598","1.24.5.157","1.24.5.157"
"452","355","0.000404","222690.973638287","8180672.13632423","1.24.5.167","1.24.5.167"
"453","408","0.000404","222554.86806928","8180612.90048259","1.24.5.247","1.24.5.247"
"454","430","0.000404","222454.068674585","8180636.70792334","1.24.5.283","1.24.5.283"
"455","612","0.000404","222544.044109937","8180961.38699172","1.24.5.465","1.24.5.465"
"456","627","0.000404","222577.886743288","8181040.53526492","1.24.5.480","1.24.5.480"
"457","638","0.000404","222487.710276027","8180990.5272871","1.24.5.491","1.24.5.491"
"458","667","0.000404","222400.72701485","8180777.01635009","1.24.5.511","1.24.5.511"
"459","717","0.000404","222790.949135407","8180824.04318413","1.24.5.558","1.24.5.558"
"460","742","0.000404","222885.014078007","8180828.98043446","1.24.5.580","1.24.5.580"
"461","330","0.000403","222736.513880884","8180776.57871009","1.24.5.142","1.24.5.142"
"462","554","0.000403","222539.600423647","8180811.43557459","1.24.5.404","1.24.5.404"
"463","584","0.000403","222604.345336028","8180866.76547311","1.24.5.438","1.24.5.438"
"464","617","0.000403","222563.062680145","8181006.70191314","1.24.5.470","1.24.5.470"
"465","686","0.000403","222441.18544456","8181019.01278442","1.24.5.529","1.24.5.529"
"466","341","0.000402","222573.014727973","8180750.05212634","1.24.5.153","1.24.5.153"
"467","437","0.000402","222502.955456717","8180635.35046336","1.24.5.290","1.24.5.290"
"468","493","0.000402","222427.483258213","8180720.51502806","1.24.5.345","1.24.5.345"
"469","577","0.000402","222638.007328249","8180877.31642716","1.24.5.431","1.24.5.431"
"470","644","0.000402","222457.079239776","8180988.43411795","1.24.5.497","1.24.5.497"
"471","733","0.000402","222833.682085262","8180851.48740026","1.24.5.572","1.24.5.572"
"472","765","0.000402","222787.56623393","8180708.6511426","1.24.5.84","1.24.5.84"
"473","387","0.000401","222633.972772544","8180598.65053036","1.24.5.199","1.24.5.199"
"474","533","0.000401","222501.929359176","8180813.00145758","1.24.5.384","1.24.5.384"
"475","548","0.000401","222585.506582932","8180801.29386247","1.24.5.399","1.24.5.399"
"476","560","0.000401","222630.148514343","8180979.62288938","1.24.5.418","1.24.5.418"
"477","626","0.000401","222571.975069368","8181035.94144488","1.24.5.479","1.24.5.479"
"478","672","0.000401","222442.628421749","8180816.24719475","1.24.5.516","1.24.5.516"
"479","333","4e-04","222784.252503593","8180769.52189449","1.24.5.145","1.24.5.145"
"480","365","4e-04","222689.750675106","8180657.18380266","1.24.5.177","1.24.5.177"
"481","420","4e-04","222439.987539803","8180621.78284299","1.24.5.271","1.24.5.271"
"482","370","0.000399","222665.005796541","8180634.73166773","1.24.5.182","1.24.5.182"
"483","597","0.000399","222554.825427564","8180940.78062132","1.24.5.451","1.24.5.451"
"484","643","0.000399","222456.366658782","8180973.93991288","1.24.5.496","1.24.5.496"
"485","658","0.000399","222785.405680125","8180653.58011834","1.24.5.51","1.24.5.51"
"486","307","0.000398","222734.378708406","8180742.76989559","1.24.5.119","1.24.5.119"
"487","328","0.000398","222712.453231378","8180775.48815191","1.24.5.140","1.24.5.140"
"488","329","0.000398","222724.473153096","8180773.42996037","1.24.5.141","1.24.5.141"
"489","331","0.000398","222754.358053856","8180775.26296528","1.24.5.143","1.24.5.143"
"490","532","0.000398","222508.422206973","8180825.17473072","1.24.5.383","1.24.5.383"
"491","588","0.000398","222621.319130586","8180923.01891063","1.24.5.442","1.24.5.442"
"492","713","0.000398","222767.761276759","8180795.65485088","1.24.5.554","1.24.5.554"
"493","731","0.000398","222808.597738097","8180835.80801348","1.24.5.570","1.24.5.570"
"494","734","0.000398","222842.969228868","8180861.61127864","1.24.5.573","1.24.5.573"
"495","775","0.000398","222816.237302272","8180710.38102184","1.24.5.94","1.24.5.94"
"496","813","0.000398","223047.065127135","8180592.12506231","1.24.6.39","1.24.6.39"
"497","243","0.000397","222173.809176878","8180562.20276439","1.24.4.26","1.24.4.26"
"498","327","0.000397","222701.464755905","8180774.03382555","1.24.5.139","1.24.5.139"
"499","352","0.000397","222682.334812087","8180700.84822566","1.24.5.164","1.24.5.164"
"500","445","0.000397","222530.211414901","8180619.53677221","1.24.5.298","1.24.5.298"
"501","457","0.000397","222546.63827465","8180752.54266012","1.24.5.309","1.24.5.309"
"502","580","0.000397","222627.599396182","8180842.45572052","1.24.5.434","1.24.5.434"
"503","656","0.000397","222550.632359182","8181088.23812529","1.24.5.508","1.24.5.508"
"504","300","0.000396","222853.325478794","8180733.32126929","1.24.5.107","1.24.5.107"
"505","451","0.000396","222510.468600658","8180696.2950326","1.24.5.303","1.24.5.303"
"506","472","0.000396","222482.893924221","8180750.80709791","1.24.5.324","1.24.5.324"
"507","572","0.000396","222815.16779229","8180590.67460667","1.24.5.42B","1.24.5.42B"
"508","636","0.000396","222493.663673396","8181015.16996987","1.24.5.489","1.24.5.489"
"509","702","0.000396","222575.146118666","8181118.74320545","1.24.5.543","1.24.5.543"
"510","375","0.000395","222715.227593157","8180599.70799898","1.24.5.187","1.24.5.187"
"511","446","0.000395","222536.417226845","8180626.59600856","1.24.5.299","1.24.5.299"
"512","463","0.000395","222498.753678458","8180722.19794632","1.24.5.315","1.24.5.315"
"513","476","0.000395","222526.459343202","8180781.37984818","1.24.5.328","1.24.5.328"
"514","678","0.000395","222461.511825965","8180884.61857356","1.24.5.521","1.24.5.521"
"515","335","0.000394","222657.927552195","8180770.05444843","1.24.5.147","1.24.5.147"
"516","391","0.000394","222627.667635298","8180702.1219355","1.24.5.213","1.24.5.213"
"517","450","0.000394","222506.687909308","8180689.12409367","1.24.5.302","1.24.5.302"
"518","492","0.000394","222368.273705772","8180700.61504712","1.24.5.344","1.24.5.344"
"519","495","0.000394","222414.602898783","8180716.5956741","1.24.5.347","1.24.5.347"
"520","601","0.000394","222500.667505148","8180923.56815469","1.24.5.455","1.24.5.455"
"521","615","0.000394","222586.322606641","8181019.65736841","1.24.5.468","1.24.5.468"
"522","693","0.000394","222486.39452917","8181077.16931548","1.24.5.535","1.24.5.535"
"523","698","0.000394","222744.287693071","8180646.13939087","1.24.5.54","1.24.5.54"
"524","435","0.000393","222489.047351774","8180658.03385852","1.24.5.288","1.24.5.288"
"525","468","0.000393","222465.599864336","8180721.85734897","1.24.5.320","1.24.5.320"
"526","616","0.000393","222573.500828423","8181013.32379934","1.24.5.469","1.24.5.469"
"527","628","0.000393","222587.057836883","8181043.79893994","1.24.5.481","1.24.5.481"
"528","320","0.000392","222714.087969493","8180741.7886163","1.24.5.132","1.24.5.132"
"529","379","0.000392","222678.43908414","8180603.56656306","1.24.5.190","1.24.5.190"
"530","653","0.000392","222516.161598485","8181067.40838405","1.24.5.505","1.24.5.505"
"531","699","0.000392","222483.856617827","8181114.1028843","1.24.5.540","1.24.5.540"
"532","700","0.000392","222564.878776199","8181143.01371694","1.24.5.541","1.24.5.541"
"533","380","0.000391","222689.970729964","8180608.40414837","1.24.5.191","1.24.5.191"
"534","473","0.000391","222488.896202745","8180759.15488194","1.24.5.325","1.24.5.325"
"535","524","0.000391","222478.068134615","8180892.47627152","1.24.5.375","1.24.5.375"
"536","556","0.000391","222596.188540705","8180994.60103351","1.24.5.414","1.24.5.414"
"537","581","0.000391","222616.377030114","8180845.81525639","1.24.5.435","1.24.5.435"
"538","590","0.000391","222617.666123502","8180949.76617648","1.24.5.444","1.24.5.444"
"539","738","0.000391","222888.707134089","8180863.16019653","1.24.5.577","1.24.5.577"
"540","837","0.000391","222968.701571889","8180541.45649066","1.24.6.63","1.24.6.63"
"541","310","0.00039","222756.293428581","8180751.35833354","1.24.5.122","1.24.5.122"
"542","338","0.00039","222626.384154718","8180741.66275471","1.24.5.150","1.24.5.150"
"543","465","0.00039","222482.725227056","8180694.97086982","1.24.5.317","1.24.5.317"
"544","483","0.00039","222443.618237737","8180663.58379699","1.24.5.336","1.24.5.336"
"545","539","0.00039","222571.75629901","8180829.99769954","1.24.5.390","1.24.5.390"
"546","546","0.00039","222607.383862463","8180796.07019022","1.24.5.397","1.24.5.397"
"547","589","0.00039","222621.168556448","8180939.660207","1.24.5.443","1.24.5.443"
"548","705","0.00039","222598.709133558","8181084.28869131","1.24.5.546","1.24.5.546"
"549","758","0.00039","222722.988175628","8180663.48149301","1.24.5.68","1.24.5.68"
"550","295","0.000389","222799.351182665","8180729.56705533","1.24.5.102","1.24.5.102"
"551","436","0.000389","222509.480651219","8180643.50232086","1.24.5.289","1.24.5.289"
"552","680","0.000389","222449.094204038","8180913.30294093","1.24.5.523","1.24.5.523"
"553","747","0.000389","222856.407719975","8180786.70321402","1.24.5.585","1.24.5.585"
"554","836","0.000389","222963.525838646","8180534.73062503","1.24.6.62","1.24.6.62"
"555","334","0.000388","222650.172542397","8180783.19086122","1.24.5.146","1.24.5.146"
"556","358","0.000388","222652.450722817","8180676.48308295","1.24.5.170","1.24.5.170"
"557","397","0.000388","222569.333944993","8180727.44181296","1.24.5.220","1.24.5.220"
"558","431","0.000388","222465.155151305","8180636.68424789","1.24.5.284","1.24.5.284"
"559","458","0.000388","222534.571417758","8180751.76315929","1.24.5.310","1.24.5.310"
"560","605","0.000388","222469.457195893","8180941.62215641","1.24.5.459","1.24.5.459"
"561","633","0.000388","222532.027435385","8181046.15750281","1.24.5.486","1.24.5.486"
"562","224","0.000387","222378.230669621","8180562.12885657","1.24.4.129","1.24.4.129"
"563","227","0.000387","222381.201960437","8180576.06411128","1.24.4.131","1.24.4.131"
"564","317","0.000387","222690.321616041","8180735.00678752","1.24.5.129","1.24.5.129"
"565","474","0.000387","222499.556721055","8180769.00313697","1.24.5.326","1.24.5.326"
"566","624","0.000387","222548.108624685","8181022.4477751","1.24.5.477","1.24.5.477"
"567","715","0.000387","222762.631548078","8180805.74659415","1.24.5.556","1.24.5.556"
"568","292","0.000386","222982.902734625","8180692.21904797","1.24.5.1","1.24.5.1"
"569","308","0.000386","222734.876032189","8180752.64815342","1.24.5.120","1.24.5.120"
"570","409","0.000386","222547.700906922","8180605.391508","1.24.5.248","1.24.5.248"
"571","481","0.000386","222473.318788231","8180679.09376417","1.24.5.334","1.24.5.334"
"572","537","0.000386","222553.347638059","8180834.23827655","1.24.5.388","1.24.5.388"
"573","540","0.000386","222579.271457862","8180825.89185952","1.24.5.391","1.24.5.391"
"574","558","0.000386","222615.880428529","8181003.6250159","1.24.5.416","1.24.5.416"
"575","586","0.000386","222613.156096637","8180891.26540496","1.24.5.440","1.24.5.440"
"576","404","0.000385","222539.060761532","8180696.1827733","1.24.5.229","1.24.5.229"
"577","613","0.000384","222557.417345126","8180968.71430042","1.24.5.466","1.24.5.466"
"578","460","0.000383","222519.662844252","8180743.75722931","1.24.5.312","1.24.5.312"
"579","550","0.000383","222573.383593175","8180803.96855074","1.24.5.400","1.24.5.400"
"580","348","0.000382","222620.317062911","8180770.65681378","1.24.5.160","1.24.5.160"
"581","484","0.000382","222434.432172771","8180668.40338947","1.24.5.337","1.24.5.337"
"582","278","0.000381","222128.70341335","8180505.56030472","1.24.4.72","1.24.4.72"
"583","284","0.000381","222150.168873983","8180486.89981205","1.24.4.78","1.24.4.78"
"584","252","0.00038","222381.270926146","8180605.7072827","1.24.4.4","1.24.4.4"
"585","620","0.00038","222529.552538247","8180987.88878199","1.24.5.473","1.24.5.473"
"586","727","0.00038","222840.501427143","8180761.16341066","1.24.5.567","1.24.5.567"
"587","736","0.00038","222867.159032403","8180870.30184411","1.24.5.575","1.24.5.575"
"588","240","0.000379","222397.324915601","8180627.93738803","1.24.4.2","1.24.4.2"
"589","283","0.000379","222149.910557008","8180494.18831227","1.24.4.77","1.24.4.77"
"590","434","0.000379","222484.562145953","8180650.55266835","1.24.5.287","1.24.5.287"
"591","479","0.000379","222556.458002562","8180781.26457148","1.24.5.331","1.24.5.331"
"592","531","0.000379","222514.433557482","8180842.30489204","1.24.5.382","1.24.5.382"
"593","645","0.000379","222459.5680678","8180998.67571557","1.24.5.498","1.24.5.498"
"594","198","0.000378","222290.479867892","8180529.36879781","1.24.4.102","1.24.4.102"
"595","461","0.000378","222509.493354831","8180738.36234771","1.24.5.313","1.24.5.313"
"596","557","0.000378","222606.343250786","8181001.07531117","1.24.5.415","1.24.5.415"
"597","649","0.000378","222465.234537408","8181033.17554488","1.24.5.501","1.24.5.501"
"598","203","0.000377","222303.323782396","8180528.54837697","1.24.4.107","1.24.4.107"
"599","294","0.000377","222794.512022335","8180723.1776675","1.24.5.101","1.24.5.101"
"600","323","0.000377","222723.478151763","8180713.89913304","1.24.5.135","1.24.5.135"
"601","710","0.000377","222674.884528265","8180913.46141948","1.24.5.551","1.24.5.551"
"602","261","0.000375","222049.098864508","8180482.38831463","1.24.4.48","1.24.4.48"
"603","275","0.000375","222328.479052975","8180566.67731185","1.24.4.7","1.24.4.7"
"604","592","0.000375","222603.633210207","8180973.51330474","1.24.5.446","1.24.5.446"
"605","342","0.000374","222572.243115287","8180762.70569614","1.24.5.154","1.24.5.154"
"606","744","0.000374","222871.6448622","8180810.2600433","1.24.5.582","1.24.5.582"
"607","363","0.000373","222644.947878566","8180723.42077552","1.24.5.175","1.24.5.175"
"608","542","0.000373","222594.31152922","8180823.82821823","1.24.5.393","1.24.5.393"
"609","201","0.000372","222306.745800374","8180504.83888028","1.24.4.105","1.24.4.105"
"610","598","0.000372","222544.214369716","8180935.72669928","1.24.5.452","1.24.5.452"
"611","204","0.000371","222309.534031913","8180534.6731597","1.24.4.108","1.24.4.108"
"612","311","0.000371","222727.897087108","8180686.24925803","1.24.5.123","1.24.5.123"
"613","691","0.000371","222459.06559365","8181064.17367454","1.24.5.533","1.24.5.533"
"614","668","0.000369","222410.627550027","8180782.55067478","1.24.5.512","1.24.5.512"
"615","541","0.000368","222584.537173586","8180825.77454468","1.24.5.392","1.24.5.392"
"616","571","0.000368","222645.031238391","8180900.40812743","1.24.5.429","1.24.5.429"
"617","708","0.000368","222674.435321372","8180940.13464051","1.24.5.549","1.24.5.549"
"618","268","0.000367","222097.238364163","8180498.48604571","1.24.4.63","1.24.4.63"
"619","421","0.000367","222437.960552793","8180634.3239545","1.24.5.272","1.24.5.272"
"620","455","0.000366","222535.386667934","8180729.13970448","1.24.5.307","1.24.5.307"
"621","619","0.000366","222541.943086365","8180993.5147945","1.24.5.472","1.24.5.472"
"622","509","0.000365","222480.184882838","8180786.74851678","1.24.5.360","1.24.5.360"
"623","648","0.000365","222463.923930175","8181023.38980139","1.24.5.500","1.24.5.500"
"624","423","0.000364","222425.89381553","8180642.52266262","1.24.5.274","1.24.5.274"
"625","639","0.000364","222486.170185044","8180980.30341589","1.24.5.492","1.24.5.492"
"626","368","0.000363","222672.28269694","8180624.87125785","1.24.5.180","1.24.5.180"
"627","506","0.000363","222462.046300041","8180806.56936958","1.24.5.357","1.24.5.357"
"628","582","0.000363","222609.174852545","8180847.93414051","1.24.5.436","1.24.5.436"
"629","212","0.000361","222352.795827333","8180532.36011262","1.24.4.118","1.24.4.118"
"630","559","0.000361","222623.053102192","8180992.2362511","1.24.5.417","1.24.5.417"
"631","195","0.00036","222304.504506012","8180553.58161915","1.24.4.10","1.24.4.10"
"632","305","0.00036","222788.225410068","8180742.39670875","1.24.5.112","1.24.5.112"
"633","610","0.00036","222521.985215311","8180954.69115995","1.24.5.463","1.24.5.463"
"634","695","0.00036","222524.399696479","8181096.39345319","1.24.5.537","1.24.5.537"
"635","386","0.000359","222625.640128736","8180597.01763977","1.24.5.198","1.24.5.198"
"636","607","0.000359","222480.379424479","8180941.6683152","1.24.5.460","1.24.5.460"
"637","235","0.000358","222395.842511725","8180585.62142053","1.24.4.139","1.24.4.139"
"638","488","0.000358","222416.595976147","8180690.6420744","1.24.5.340","1.24.5.340"
"639","237","0.000357","222403.550760501","8180596.75839686","1.24.4.140","1.24.4.140"
"640","213","0.000356","222346.256747907","8180539.59667102","1.24.4.119","1.24.4.119"
"641","640","0.000356","222486.531915983","8180967.53163014","1.24.5.493","1.24.5.493"
"642","253","0.000355","222082.271189298","8180522.63612497","1.24.4.40","1.24.4.40"
"643","716","0.000355","222777.42114358","8180812.53938657","1.24.5.557","1.24.5.557"
"644","478","0.000353","222548.143265175","8180783.97375111","1.24.5.330","1.24.5.330"
"645","654","0.000352","222527.896234038","8181073.93398926","1.24.5.506","1.24.5.506"
"646","720","0.000352","222829.052377602","8180785.69897644","1.24.5.560","1.24.5.560"
"647","594","0.000351","222570.31027798","8180978.90896529","1.24.5.448","1.24.5.448"
"648","214","0.00035","222280.995967932","8180547.88003954","1.24.4.12","1.24.4.12"
"649","215","0.00035","222338.252405605","8180547.67590306","1.24.4.120","1.24.4.120"
"650","202","0.000349","222305.356327022","8180516.49567287","1.24.4.106","1.24.4.106"
"651","229","0.000347","222394.11253127","8180563.48790085","1.24.4.133","1.24.4.133"
"652","250","0.000347","222095.437342198","8180537.72246355","1.24.4.38","1.24.4.38"
"653","207","0.000346","222326.118783285","8180542.9532893","1.24.4.110","1.24.4.110"
"654","217","0.000346","222361.297241583","8180551.20883056","1.24.4.122","1.24.4.122"
"655","233","0.000345","222411.732593442","8180572.70256351","1.24.4.137","1.24.4.137"
"656","218","0.000344","222364.611807751","8180544.08696181","1.24.4.123","1.24.4.123"
"657","287","0.000344","222191.124366662","8180533.54274474","1.24.4.83","1.24.4.83"
"658","205","0.000343","222317.135543632","8180538.47934259","1.24.4.109","1.24.4.109"
"659","316","0.000341","222693.490649347","8180725.89424357","1.24.5.128","1.24.5.128"
"660","286","0.00034","222164.82109368","8180524.62038585","1.24.4.82","1.24.4.82"
"661","729","0.000339","222811.257040429","8180780.87635829","1.24.5.569","1.24.5.569"
"662","259","0.000338","222049.002929912","8180503.54833113","1.24.4.46","1.24.4.46"
"663","269","0.000338","222096.406769234","8180508.80128132","1.24.4.64","1.24.4.64"
