"","id","occult.prob","","","unicode","unicode"
"333","259","0.000207","222049.002929912","8180503.54833113","1.24.4.46","1.24.4.46"
"334","262","0.000206","222049.252091585","8180472.05770458","1.24.4.49","1.24.4.49"
"335","401","0.000205","222524.325170092","8180659.40163917","1.24.5.226","1.24.5.226"
"336","738","0.000204","222888.707134089","8180863.16019653","1.24.5.577","1.24.5.577"
"337","795","0.000198","222906.517467744","8180597.76849841","1.24.6.119","1.24.6.119"
"338","725","0.000195","222887.353052861","8180757.8488555","1.24.5.565","1.24.5.565"
"339","268","0.000192","222097.238364163","8180498.48604571","1.24.4.63","1.24.4.63"
"340","266","0.000191","222099.800101027","8180475.62698764","1.24.4.61","1.24.4.61"
"341","274","0.000191","222117.995870285","8180476.12903646","1.24.4.69","1.24.4.69"
"342","794","0.000188","222927.971710018","8180575.3433657","1.24.6.116","1.24.6.116"
"343","710","0.000184","222674.884528265","8180913.46141948","1.24.5.551","1.24.5.551"
"344","210","0.000182","222362.694667946","8180520.63772659","1.24.4.116","1.24.4.116"
"345","411","0.000181","222531.662224353","8180593.11003047","1.24.5.250","1.24.5.250"
"346","285","0.00018","222321.844701312","8180563.36636535","1.24.4.8","1.24.4.8"
"347","271","0.000179","222114.632477405","8180507.55965535","1.24.4.66","1.24.4.66"
"348","767","0.000175","222800.31277833","8180700.34691679","1.24.5.86","1.24.5.86"
"349","845","0.000175","223069.832882054","8180638.70113469","1.24.6.73","1.24.6.73"
"350","255","0.000174","222072.715482571","8180527.60916215","1.24.4.42","1.24.4.42"
"351","715","0.000173","222762.631548078","8180805.74659415","1.24.5.556","1.24.5.556"
"352","828","0.000172","222984.672964111","8180527.32911019","1.24.6.57","1.24.6.57"
"353","837","0.000169","222968.701571889","8180541.45649066","1.24.6.63","1.24.6.63"
"354","270","0.000168","222112.467410713","8180513.70632461","1.24.4.65","1.24.4.65"
"355","732","0.000167","222820.911528469","8180843.41500998","1.24.5.571","1.24.5.571"
"356","746","0.000166","222861.8932909","8180796.0209087","1.24.5.584","1.24.5.584"
"357","439","0.000164","222490.093579633","8180623.09093548","1.24.5.292","1.24.5.292"
"358","859","0.00016","222955.886598393","8180556.44265993","1.24.6.89","1.24.6.89"
"359","273","0.000158","222117.750653994","8180484.89046694","1.24.4.68","1.24.4.68"
"360","408","0.000152","222554.86806928","8180612.90048259","1.24.5.247","1.24.5.247"
"361","440","0.000152","222481.553765751","8180616.53765145","1.24.5.293","1.24.5.293"
"362","709","0.000151","222674.606339635","8180929.05796369","1.24.5.550","1.24.5.550"
"363","213","0.00015","222346.256747907","8180539.59667102","1.24.4.119","1.24.4.119"
"364","306","0.000149","222777.188513371","8180732.64123033","1.24.5.113","1.24.5.113"
"365","438","0.000149","222497.024039279","8180630.39092646","1.24.5.291","1.24.5.291"
"366","446","0.000145","222536.417226845","8180626.59600856","1.24.5.299","1.24.5.299"
"367","745","0.000145","222866.147099838","8180802.97525779","1.24.5.583","1.24.5.583"
"368","419","0.00014","222465.153092625","8180583.68935535","1.24.5.267","1.24.5.267"
"369","445","0.000137","222530.211414901","8180619.53677221","1.24.5.298","1.24.5.298"
"370","831","0.000135","222956.027770435","8180510.10374956","1.24.6.59A","1.24.6.59A"
"371","215","0.000132","222338.252405605","8180547.67590306","1.24.4.120","1.24.4.120"
"372","453","0.000126","222520.304235336","8180714.11989421","1.24.5.305","1.24.5.305"
"373","762","0.000126","222798.025271492","8180679.73778763","1.24.5.74","1.24.5.74"
"374","756","0.00012","222755.622805331","8180617.57945941","1.24.5.65","1.24.5.65"
"375","413","0.000113","222546.254353421","8180582.64488066","1.24.5.252","1.24.5.252"
"376","751","0.000112","222772.030457761","8180609.52820369","1.24.5.60A","1.24.5.60A"
"377","409","0.000111","222547.700906922","8180605.391508","1.24.5.248","1.24.5.248"
"378","441","0.000108","222471.917103034","8180612.51271507","1.24.5.294","1.24.5.294"
"379","743","0.000108","222878.708009781","8180818.64344579","1.24.5.581","1.24.5.581"
"380","275","0.000102","222328.479052975","8180566.67731185","1.24.4.7","1.24.4.7"
"381","764","0.000101","222780.168818842","8180713.41520157","1.24.5.83","1.24.5.83"
"382","404","9.9e-05","222539.060761532","8180696.1827733","1.24.5.229","1.24.5.229"
"383","760","9.8e-05","222762.146088351","8180695.58841654","1.24.5.70","1.24.5.70"
"384","309","9.7e-05","222748.121330051","8180750.78395714","1.24.5.121","1.24.5.121"
"385","766","9.5e-05","222793.704104209","8180704.77228958","1.24.5.85","1.24.5.85"
"386","400","9.2e-05","222519.140414518","8180653.05202855","1.24.5.225","1.24.5.225"
"387","436","8.7e-05","222509.480651219","8180643.50232086","1.24.5.289","1.24.5.289"
"388","750","8.5e-05","222766.300997951","8180613.22736359","1.24.5.60","1.24.5.60"
"389","442","7.5e-05","222461.467589948","8180609.03985774","1.24.5.295","1.24.5.295"
"390","310","7.2e-05","222756.293428581","8180751.35833354","1.24.5.122","1.24.5.122"
"391","437","6.7e-05","222502.955456717","8180635.35046336","1.24.5.290","1.24.5.290"
"392","454","6.6e-05","222526.28581063","8180721.74984855","1.24.5.306","1.24.5.306"
"393","765","6.2e-05","222787.56623393","8180708.6511426","1.24.5.84","1.24.5.84"
"394","450","6.1e-05","222506.687909308","8180689.12409367","1.24.5.302","1.24.5.302"
"395","676","6.1e-05","222781.612324816","8180643.30965315","1.24.5.52","1.24.5.52"
"396","463","5.5e-05","222498.753678458","8180722.19794632","1.24.5.315","1.24.5.315"
"397","323","5.4e-05","222723.478151763","8180713.89913304","1.24.5.135","1.24.5.135"
"398","322","5e-05","222721.937315446","8180724.62824277","1.24.5.134","1.24.5.134"
"399","396","5e-05","222591.151049174","8180723.07115024","1.24.5.218","1.24.5.218"
"400","397","5e-05","222569.333944993","8180727.44181296","1.24.5.220","1.24.5.220"
"401","428","5e-05","222423.047478466","8180612.12183411","1.24.5.279","1.24.5.279"
"402","431","5e-05","222465.155151305","8180636.68424789","1.24.5.284","1.24.5.284"
"403","307","4.7e-05","222734.378708406","8180742.76989559","1.24.5.119","1.24.5.119"
"404","754","4.5e-05","222734.340885445","8180622.89504562","1.24.5.63","1.24.5.63"
"405","216","4.4e-05","222354.446803994","8180558.14240936","1.24.4.121","1.24.4.121"
"406","330","4.4e-05","222736.513880884","8180776.57871009","1.24.5.142","1.24.5.142"
"407","331","4.4e-05","222754.358053856","8180775.26296528","1.24.5.143","1.24.5.143"
"408","687","4.4e-05","222776.185928507","8180634.38357289","1.24.5.53","1.24.5.53"
"409","430","4.2e-05","222454.068674585","8180636.70792334","1.24.5.283","1.24.5.283"
"410","658","4.2e-05","222785.405680125","8180653.58011834","1.24.5.51","1.24.5.51"
"411","434","4.1e-05","222484.562145953","8180650.55266835","1.24.5.287","1.24.5.287"
"412","448","4.1e-05","222495.423579138","8180671.95966707","1.24.5.300","1.24.5.300"
"413","678","4e-05","222461.511825965","8180884.61857356","1.24.5.521","1.24.5.521"
"414","730","4e-05","222752.602116939","8180674.00914927","1.24.5.57","1.24.5.57"
"415","390","3.9e-05","222631.450203324","8180690.7538828","1.24.5.212","1.24.5.212"
"416","755","3.9e-05","222746.871625831","8180621.41258053","1.24.5.64","1.24.5.64"
"417","407","3.8e-05","222565.975368837","8180594.44433067","1.24.5.246","1.24.5.246"
"418","398","3.7e-05","222562.627892673","8180728.79302005","1.24.5.221","1.24.5.221"
"419","665","3.7e-05","222361.187780662","8180811.61085689","1.24.5.510F","1.24.5.510F"
"420","761","3.6e-05","222789.117631579","8180682.9377412","1.24.5.73","1.24.5.73"
"421","399","3.5e-05","222557.950627278","8180729.85690221","1.24.5.222","1.24.5.222"
"422","432","3.4e-05","222471.138424073","8180640.43525016","1.24.5.285","1.24.5.285"
"423","714","3.4e-05","222752.123883475","8180799.38412212","1.24.5.555","1.24.5.555"
"424","324","3.3e-05","222726.881844005","8180704.65339639","1.24.5.136","1.24.5.136"
"425","433","3.3e-05","222477.840067007","8180644.75025355","1.24.5.286","1.24.5.286"
"426","465","3.3e-05","222482.725227056","8180694.97086982","1.24.5.317","1.24.5.317"
"427","312","3.2e-05","222706.652853508","8180699.6964622","1.24.5.124","1.24.5.124"
"428","316","3.1e-05","222693.490649347","8180725.89424357","1.24.5.128","1.24.5.128"
"429","352","3.1e-05","222682.334812087","8180700.84822566","1.24.5.164","1.24.5.164"
"430","360","3.1e-05","222644.061637497","8180695.64299836","1.24.5.172","1.24.5.172"
"431","449","3.1e-05","222500.328095261","8180679.57690492","1.24.5.301","1.24.5.301"
"432","479","3.1e-05","222556.458002562","8180781.26457148","1.24.5.331","1.24.5.331"
"433","329","2.9e-05","222724.473153096","8180773.42996037","1.24.5.141","1.24.5.141"
"434","452","2.9e-05","222516.223908695","8180706.39808624","1.24.5.304","1.24.5.304"
"435","371","2.8e-05","222663.516866152","8180640.582531","1.24.5.183","1.24.5.183"
"436","394","2.7e-05","222610.895827458","8180722.29484326","1.24.5.216","1.24.5.216"
"437","263","2.6e-05","222341.151989582","8180574.75433226","1.24.4.5","1.24.4.5"
"438","456","2.6e-05","222545.602971532","8180731.22202914","1.24.5.308","1.24.5.308"
"439","370","2.5e-05","222665.005796541","8180634.73166773","1.24.5.182","1.24.5.182"
"440","457","2.5e-05","222546.63827465","8180752.54266012","1.24.5.309","1.24.5.309"
"441","528","2.5e-05","222508.657006952","8180882.78020365","1.24.5.379","1.24.5.379"
"442","748","2.5e-05","222772.618732993","8180664.20146174","1.24.5.59","1.24.5.59"
"443","414","2.4e-05","222545.83020965","8180554.84532591","1.24.5.254","1.24.5.254"
"444","484","2.4e-05","222434.432172771","8180668.40338947","1.24.5.337","1.24.5.337"
"445","585","2.4e-05","222606.631647861","8180877.38536905","1.24.5.439","1.24.5.439"
"446","180","2.2e-05","223033.125869856","8180546.35532835","1.24.6.47","1.24.6.47"
"447","308","2.2e-05","222734.876032189","8180752.64815342","1.24.5.120","1.24.5.120"
"448","321","2.2e-05","222718.861507812","8180734.13841073","1.24.5.133","1.24.5.133"
"449","698","2.2e-05","222744.287693071","8180646.13939087","1.24.5.54","1.24.5.54"
"450","97","2.1e-05","222516.931957141","8180584.21053559","1.24.5.256","1.24.5.256"
"451","435","2.1e-05","222489.047351774","8180658.03385852","1.24.5.288","1.24.5.288"
"452","455","2.1e-05","222535.386667934","8180729.13970448","1.24.5.307","1.24.5.307"
"453","369","2e-05","222667.148247207","8180628.91909184","1.24.5.181","1.24.5.181"
"454","374","2e-05","222708.8901732","8180616.5533571","1.24.5.186","1.24.5.186"
"455","384","2e-05","222606.326387184","8180594.11205275","1.24.5.196","1.24.5.196"
"456","234","1.9e-05","222405.220986056","8180578.71699215","1.24.4.138","1.24.4.138"
"457","372","1.9e-05","222661.498930174","8180646.51851197","1.24.5.184","1.24.5.184"
"458","395","1.9e-05","222599.606996096","8180721.43013465","1.24.5.217","1.24.5.217"
"459","451","1.9e-05","222510.468600658","8180696.2950326","1.24.5.303","1.24.5.303"
"460","458","1.9e-05","222534.571417758","8180751.76315929","1.24.5.310","1.24.5.310"
"461","461","1.9e-05","222509.493354831","8180738.36234771","1.24.5.313","1.24.5.313"
"462","341","1.8e-05","222573.014727973","8180750.05212634","1.24.5.153","1.24.5.153"
"463","464","1.8e-05","222489.862444895","8180708.72263575","1.24.5.316","1.24.5.316"
"464","719","1.8e-05","222749.421810053","8180663.93368326","1.24.5.56","1.24.5.56"
"465","391","1.7e-05","222627.667635298","8180702.1219355","1.24.5.213","1.24.5.213"
"466","393","1.7e-05","222622.146562263","8180721.13263522","1.24.5.215","1.24.5.215"
"467","752","1.6e-05","222730.417927907","8180603.82403191","1.24.5.61","1.24.5.61"
"468","340","1.5e-05","222596.704195801","8180745.17729841","1.24.5.152","1.24.5.152"
"469","359","1.5e-05","222647.724218147","8180687.29421107","1.24.5.171","1.24.5.171"
"470","587","1.5e-05","222616.88128258","8180904.26460631","1.24.5.441","1.24.5.441"
"471","343","1.4e-05","222574.391008528","8180778.77633857","1.24.5.155","1.24.5.155"
"472","526","1.4e-05","222493.949749335","8180898.94887219","1.24.5.377","1.24.5.377"
"473","420","1.3e-05","222439.987539803","8180621.78284299","1.24.5.271","1.24.5.271"
"474","424","1.3e-05","222419.20009483","8180641.58401041","1.24.5.275","1.24.5.275"
"475","320","1.2e-05","222714.087969493","8180741.7886163","1.24.5.132","1.24.5.132"
"476","327","1.2e-05","222701.464755905","8180774.03382555","1.24.5.139","1.24.5.139"
"477","375","1.2e-05","222715.227593157","8180599.70799898","1.24.5.187","1.24.5.187"
"478","392","1.2e-05","222622.904423897","8180714.20934587","1.24.5.214","1.24.5.214"
"479","226","1.1e-05","222371.909341342","8180568.13797016","1.24.4.130","1.24.4.130"
"480","313","1.1e-05","222700.035166298","8180708.06933789","1.24.5.125","1.24.5.125"
"481","480","1.1e-05","222553.938527961","8180768.24982663","1.24.5.332","1.24.5.332"
"482","577","1.1e-05","222638.007328249","8180877.31642716","1.24.5.431","1.24.5.431"
"483","43","1e-05","222251.940959102","8180519.3369426","1.24.4.94","1.24.4.94"
"484","220","1e-05","222374.858176066","8180532.8462989","1.24.4.125","1.24.4.125"
"485","311","1e-05","222727.897087108","8180686.24925803","1.24.5.123","1.24.5.123"
"486","319","1e-05","222709.719594097","8180752.42496285","1.24.5.131","1.24.5.131"
"487","338","1e-05","222626.384154718","8180741.66275471","1.24.5.150","1.24.5.150"
"488","358","1e-05","222652.450722817","8180676.48308295","1.24.5.170","1.24.5.170"
"489","368","9e-06","222672.28269694","8180624.87125785","1.24.5.180","1.24.5.180"
"490","421","9e-06","222437.960552793","8180634.3239545","1.24.5.272","1.24.5.272"
"491","481","9e-06","222473.318788231","8180679.09376417","1.24.5.334","1.24.5.334"
"492","527","9e-06","222501.469994743","8180900.10849632","1.24.5.378","1.24.5.378"
"493","576","9e-06","222641.846742833","8180891.82417","1.24.5.430","1.24.5.430"
"494","46","7e-06","222894.164105263","8180709.73184044","1.24.5.10","1.24.5.10"
"495","83","7e-06","222559.037741999","8180678.90467522","1.24.5.235","1.24.5.235"
"496","362","7e-06","222636.785188471","8180719.45028222","1.24.5.174","1.24.5.174"
"497","381","7e-06","222700.219781807","8180611.67721122","1.24.5.192","1.24.5.192"
"498","423","7e-06","222425.89381553","8180642.52266262","1.24.5.274","1.24.5.274"
"499","459","7e-06","222526.417066581","8180749.05730658","1.24.5.311","1.24.5.311"
"500","337","6e-06","222640.747058015","8180744.81036995","1.24.5.149","1.24.5.149"
"501","373","6e-06","222671.947549668","8180650.81289489","1.24.5.185","1.24.5.185"
"502","462","6e-06","222502.519182165","8180727.88929108","1.24.5.314","1.24.5.314"
"503","466","6e-06","222471.282830504","8180703.31604213","1.24.5.318","1.24.5.318"
"504","741","6e-06","222763.278286401","8180668.48435892","1.24.5.58","1.24.5.58"
"505","753","6e-06","222727.132002039","8180619.88137917","1.24.5.62","1.24.5.62"
"506","51","5e-06","222744.807434951","8180705.39946074","1.24.5.117","1.24.5.117"
"507","102","5e-06","222510.182154609","8180595.21047725","1.24.5.260","1.24.5.260"
"508","314","5e-06","222698.607639033","8180715.46461352","1.24.5.126","1.24.5.126"
"509","361","5e-06","222640.650992695","8180706.59282537","1.24.5.173","1.24.5.173"
"510","422","5e-06","222435.153971491","8180643.66370826","1.24.5.273","1.24.5.273"
"511","482","5e-06","222456.029665519","8180658.75027007","1.24.5.335","1.24.5.335"
"512","342","4e-06","222572.243115287","8180762.70569614","1.24.5.154","1.24.5.154"
"513","353","3e-06","222687.359278539","8180689.21816811","1.24.5.165","1.24.5.165"
"514","386","3e-06","222625.640128736","8180597.01763977","1.24.5.198","1.24.5.198"
"515","406","3e-06","222588.833702809","8180584.62568865","1.24.5.245","1.24.5.245"
"516","460","3e-06","222519.662844252","8180743.75722931","1.24.5.312","1.24.5.312"
"517","524","3e-06","222478.068134615","8180892.47627152","1.24.5.375","1.24.5.375"
"518","88","2e-06","222940.380191214","8180666.30038095","1.24.5.24","1.24.5.24"
"519","172","2e-06","223091.580983705","8180629.85439194","1.24.6.31","1.24.6.31"
"520","232","2e-06","222417.857531543","8180563.92922042","1.24.4.136","1.24.4.136"
"521","339","2e-06","222610.110515899","8180740.92784008","1.24.5.151","1.24.5.151"
"522","525","2e-06","222486.500349645","8180897.09917813","1.24.5.376","1.24.5.376"
"523","586","2e-06","222613.156096637","8180891.26540496","1.24.5.440","1.24.5.440"
"524","757","2e-06","222712.639775994","8180664.28326504","1.24.5.67","1.24.5.67"
"525","39","1e-06","222235.148415545","8180523.89587059","1.24.4.90","1.24.4.90"
"526","53","1e-06","222909.961253166","8180708.70309732","1.24.5.12","1.24.5.12"
"527","100","1e-06","222513.635326451","8180592.85191453","1.24.5.259","1.24.5.259"
"528","356","1e-06","222662.541186538","8180661.47757744","1.24.5.168","1.24.5.168"
"529","664","1e-06","222366.408781538","8180805.82567423","1.24.5.510E","1.24.5.510E"
"530","1","0","222335.482000337","8180511.13029546","1.24.4.111A","1.24.4.111A"
"531","2","0","222347.546545122","8180490.79520486","1.24.4.112","1.24.4.112"
"532","3","0","222353.190774893","8180488.16141864","1.24.4.112A","1.24.4.112A"
"533","4","0","222357.916492968","8180491.30719634","1.24.4.113","1.24.4.113"
"534","5","0","222381.340446185","8180494.93800073","1.24.4.114","1.24.4.114"
"535","6","0","222398.594510629","8180480.15532641","1.24.4.115","1.24.4.115"
"536","7","0","222226.949896179","8180559.53974052","1.24.4.17","1.24.4.17"
"537","8","0","222231.779367648","8180566.50165788","1.24.4.18","1.24.4.18"
"538","9","0","222219.111888996","8180571.8821108","1.24.4.19","1.24.4.19"
"539","10","0","222209.623677345","8180570.69373998","1.24.4.20","1.24.4.20"
"540","11","0","222202.211039408","8180569.81774814","1.24.4.21","1.24.4.21"
"541","12","0","222191.593548501","8180566.19752896","1.24.4.22","1.24.4.22"
"542","13","0","222193.797869537","8180554.4205466","1.24.4.23","1.24.4.23"
"543","14","0","222145.429911558","8180539.62124656","1.24.4.29","1.24.4.29"
"544","15","0","222145.616979969","8180550.00273435","1.24.4.30","1.24.4.30"
"545","16","0","222146.518220179","8180558.61502229","1.24.4.31","1.24.4.31"
"546","17","0","222132.207609823","8180556.31483398","1.24.4.32","1.24.4.32"
"547","18","0","222128.639341022","8180547.34600402","1.24.4.33","1.24.4.33"
"548","19","0","222127.836750178","8180538.70840681","1.24.4.34","1.24.4.34"
"549","20","0","222062.651118559","8180466.46529758","1.24.4.50","1.24.4.50"
"550","21","0","222063.930186849","8180477.10445784","1.24.4.51","1.24.4.51"
"551","22","0","222063.928603114","8180486.53010723","1.24.4.52","1.24.4.52"
"552","23","0","222064.749412585","8180495.07825161","1.24.4.53","1.24.4.53"
"553","24","0","222063.877426201","8180504.21254543","1.24.4.54","1.24.4.54"
"554","25","0","222081.518714715","8180503.95781876","1.24.4.55","1.24.4.55"
"555","26","0","222082.33283045","8180497.16148058","1.24.4.56","1.24.4.56"
"556","27","0","222083.591234925","8180486.31578338","1.24.4.57","1.24.4.57"
"557","28","0","222083.81280151","8180477.3170763","1.24.4.58","1.24.4.58"
"558","29","0","222082.207074391","8180468.06231915","1.24.4.59","1.24.4.59"
"559","30","0","222168.271172817","8180493.58952765","1.24.4.79","1.24.4.79"
"560","31","0","222164.967967025","8180505.30697539","1.24.4.80","1.24.4.80"
"561","32","0","222165.096835576","8180514.06546297","1.24.4.81","1.24.4.81"
"562","33","0","222196.003243115","8180524.27948641","1.24.4.84","1.24.4.84"
"563","34","0","222196.131392567","8180515.56084848","1.24.4.85","1.24.4.85"
"564","35","0","222198.3260644","8180501.70859102","1.24.4.86","1.24.4.86"
"565","36","0","222235.90274721","8180500.46877001","1.24.4.87","1.24.4.87"
"566","37","0","222236.197186298","8180509.3179685","1.24.4.88","1.24.4.88"
"567","38","0","222235.983235842","8180516.81521489","1.24.4.89","1.24.4.89"
"568","40","0","222234.133298962","8180534.44349666","1.24.4.91","1.24.4.91"
"569","41","0","222250.406175513","8180532.65176696","1.24.4.92","1.24.4.92"
"570","42","0","222251.710049499","8180525.6601925","1.24.4.93","1.24.4.93"
"571","44","0","222252.402863197","8180512.1695495","1.24.4.95","1.24.4.95"
"572","45","0","222252.288745519","8180501.84548263","1.24.4.96","1.24.4.96"
"573","47","0","222901.054244545","8180711.02166798","1.24.5.11","1.24.5.11"
"574","48","0","222768.807743358","8180726.92615825","1.24.5.114","1.24.5.114"
"575","49","0","222761.329230754","8180720.93696818","1.24.5.115","1.24.5.115"
"576","50","0","222754.191075837","8180713.57462012","1.24.5.116","1.24.5.116"
"577","52","0","222737.904093863","8180734.86669971","1.24.5.118","1.24.5.118"
"578","54","0","222919.542611732","8180705.79853468","1.24.5.13","1.24.5.13"
"579","55","0","222926.998340296","8180700.40068026","1.24.5.14","1.24.5.14"
"580","56","0","222932.798688841","8180696.67249005","1.24.5.15","1.24.5.15"
"581","57","0","222945.121755411","8180688.96846856","1.24.5.16","1.24.5.16"
"582","58","0","222954.089973309","8180683.6254373","1.24.5.17","1.24.5.17"
"583","59","0","222954.529694046","8180660.16893662","1.24.5.18","1.24.5.18"
"584","60","0","222648.239988109","8180586.26988909","1.24.5.194","1.24.5.194"
"585","61","0","222609.030993296","8180613.68126655","1.24.5.200","1.24.5.200"
"586","62","0","222605.559809626","8180631.09271593","1.24.5.201","1.24.5.201"
"587","63","0","222606.228341153","8180641.2810249","1.24.5.202","1.24.5.202"
"588","64","0","222618.342644187","8180643.1042135","1.24.5.203","1.24.5.203"
"589","65","0","222633.603775261","8180645.12060825","1.24.5.204","1.24.5.204"
"590","66","0","222645.347593004","8180644.58704698","1.24.5.205","1.24.5.205"
"591","67","0","222647.124022739","8180635.48763497","1.24.5.206","1.24.5.206"
"592","68","0","222651.465290917","8180624.80001333","1.24.5.207","1.24.5.207"
"593","69","0","222650.69555338","8180617.66554428","1.24.5.208","1.24.5.208"
"594","70","0","222632.771712447","8180657.65712899","1.24.5.209","1.24.5.209"
"595","71","0","222911.391985188","8180680.05484095","1.24.5.21","1.24.5.21"
"596","72","0","222636.649976767","8180669.13350064","1.24.5.210","1.24.5.210"
"597","73","0","222635.053003569","8180678.73794626","1.24.5.211","1.24.5.211"
"598","74","0","222578.614750349","8180724.89673869","1.24.5.219","1.24.5.219"
"599","75","0","222919.39376825","8180675.65837749","1.24.5.22","1.24.5.22"
"600","76","0","222548.707739287","8180703.40246485","1.24.5.223","1.24.5.223"
"601","77","0","222543.850558698","8180685.69027785","1.24.5.224","1.24.5.224"
"602","78","0","222929.965814954","8180671.16531684","1.24.5.23","1.24.5.23"
"603","79","0","222574.511248951","8180694.0944733","1.24.5.230","1.24.5.230"
"604","80","0","222538.442269733","8180641.32742471","1.24.5.231","1.24.5.231"
"605","81","0","222553.209617448","8180665.06787403","1.24.5.233","1.24.5.233"
"606","82","0","222557.145841138","8180672.11124237","1.24.5.234","1.24.5.234"
"607","84","0","222563.055849046","8180684.48187475","1.24.5.236","1.24.5.236"
"608","85","0","222600.44210538","8180685.18673002","1.24.5.237","1.24.5.237"
"609","86","0","222604.635351063","8180670.2162577","1.24.5.238","1.24.5.238"
"610","87","0","222601.070334808","8180659.72942737","1.24.5.239","1.24.5.239"
"611","89","0","222590.416515337","8180673.33022121","1.24.5.240","1.24.5.240"
"612","90","0","222574.217681287","8180642.97281565","1.24.5.241","1.24.5.241"
"613","91","0","222586.283687425","8180644.1465042","1.24.5.242","1.24.5.242"
"614","92","0","222586.441113927","8180630.97124455","1.24.5.243","1.24.5.243"
"615","93","0","222590.145675247","8180612.779907","1.24.5.244","1.24.5.244"
"616","94","0","222931.617841456","8180647.17512332","1.24.5.25","1.24.5.25"
"617","95","0","222551.31640245","8180576.66384401","1.24.5.253","1.24.5.253"
"618","96","0","222532.269988935","8180569.25365864","1.24.5.255","1.24.5.255"
"619","98","0","222508.191349557","8180576.23507775","1.24.5.257","1.24.5.257"
"620","99","0","222492.407717851","8180569.22554171","1.24.5.258","1.24.5.258"
"621","101","0","222890.143108693","8180658.30006164","1.24.5.26","1.24.5.26"
"622","103","0","222508.161388469","8180596.95404274","1.24.5.261","1.24.5.261"
"623","104","0","222505.683197726","8180599.11694928","1.24.5.262","1.24.5.262"
"624","105","0","222448.965023761","8180589.44438634","1.24.5.268","1.24.5.268"
"625","106","0","222446.084241315","8180600.23490408","1.24.5.269","1.24.5.269"
"626","107","0","222898.383212356","8180656.23538242","1.24.5.27","1.24.5.27"
"627","108","0","222444.073989857","8180610.97459526","1.24.5.270","1.24.5.270"
"628","109","0","222906.618049529","8180654.33119589","1.24.5.28","1.24.5.28"
"629","110","0","222426.112617998","8180601.95490161","1.24.5.280","1.24.5.280"
"630","111","0","222429.094500008","8180595.52305062","1.24.5.281","1.24.5.281"
"631","112","0","222433.028181081","8180587.20656214","1.24.5.282","1.24.5.282"
"632","113","0","222918.905045416","8180650.93867877","1.24.5.29","1.24.5.29"
"633","114","0","222914.47973705","8180628.0288074","1.24.5.30","1.24.5.30"
"634","115","0","222897.907554032","8180618.66858057","1.24.5.31","1.24.5.31"
"635","116","0","222862.702476408","8180631.8017431","1.24.5.32","1.24.5.32"
"636","117","0","222872.936750609","8180632.56309924","1.24.5.33","1.24.5.33"
"637","118","0","222881.854916008","8180634.12145755","1.24.5.34","1.24.5.34"
"638","119","0","222895.630842691","8180632.87080906","1.24.5.35","1.24.5.35"
"639","120","0","222888.934145145","8180607.17121393","1.24.5.36","1.24.5.36"
"640","121","0","222878.96779255","8180607.68451761","1.24.5.37","1.24.5.37"
"641","122","0","222868.63964727","8180607.99385588","1.24.5.38","1.24.5.38"
"642","123","0","222858.922698868","8180608.80822224","1.24.5.39","1.24.5.39"
"643","124","0","222835.259336579","8180620.41400583","1.24.5.40","1.24.5.40"
"644","125","0","222830.514075634","8180613.53749418","1.24.5.41","1.24.5.41"
"645","126","0","222827.294962025","8180605.15244241","1.24.5.42","1.24.5.42"
"646","127","0","222837.218281155","8180580.58956247","1.24.5.42A","1.24.5.42A"
"647","128","0","222775.750450035","8180588.28967725","1.24.5.42E","1.24.5.42E"
"648","129","0","222780.356823218","8180596.57737941","1.24.5.42F","1.24.5.42F"
"649","130","0","222780.386930887","8180604.39110735","1.24.5.44","1.24.5.44"
"650","131","0","222786.812369304","8180603.41716286","1.24.5.44A","1.24.5.44A"
"651","132","0","222800.746009359","8180618.94137077","1.24.5.45","1.24.5.45"
"652","133","0","222806.651552568","8180645.99398472","1.24.5.47","1.24.5.47"
"653","134","0","222815.562401906","8180640.71006781","1.24.5.48","1.24.5.48"
"654","135","0","222829.378297378","8180633.26334001","1.24.5.49","1.24.5.49"
"655","136","0","222836.231476202","8180629.85209214","1.24.5.50","1.24.5.50"
"656","137","0","222747.332129935","8180653.39495195","1.24.5.55","1.24.5.55"
"657","138","0","222720.787476071","8180643.10931865","1.24.5.66","1.24.5.66"
"658","139","0","222718.250292872","8180647.28905124","1.24.5.66A","1.24.5.66A"
"659","140","0","222732.948727869","8180665.50508253","1.24.5.69","1.24.5.69"
"660","141","0","222774.957476634","8180688.97704204","1.24.5.71","1.24.5.71"
"661","142","0","222783.742473384","8180686.50746692","1.24.5.72","1.24.5.72"
"662","143","0","222806.391828677","8180676.3980086","1.24.5.75","1.24.5.75"
"663","144","0","222814.10203845","8180674.48933819","1.24.5.76","1.24.5.76"
"664","145","0","222807.592582954","8180656.19019766","1.24.5.76B","1.24.5.76B"
"665","146","0","222821.834945123","8180670.811439","1.24.5.77","1.24.5.77"
"666","147","0","222835.857585984","8180662.32757185","1.24.5.78","1.24.5.78"
"667","148","0","222842.465614855","8180658.36726083","1.24.5.79","1.24.5.79"
"668","149","0","222854.610913657","8180657.69146121","1.24.5.80","1.24.5.80"
"669","150","0","222866.005327138","8180659.40228965","1.24.5.81","1.24.5.81"
"670","151","0","222875.249984264","8180659.50205132","1.24.5.82","1.24.5.82"
