X,Y,UNICODE,P,D,L,V,LATITUDE,LONGITUDE
-71.5891107,-16.44552513,1.24.1.686,1,24,1,686,-16.445525130000000,-71.589110700000006
-71.58944548,-16.44568523,1.24.1.687,1,24,1,687,-16.445685229999999,-71.589445479999995
-71.58966523,-16.44578391,1.24.1.688,1,24,1,688,-16.445783909999999,-71.589665229999994
-71.58924332,-16.4462475,1.24.1.689,1,24,1,689,-16.446247499999998,-71.589243319999994
-71.59530803,-16.44701753,1.24.1.69,1,24,1,69,-16.447017530000000,-71.595308029999998
-71.58900351,-16.44643041,1.24.1.690,1,24,1,690,-16.446430410000001,-71.589003509999998
-71.58924382,-16.4464423,1.24.1.691,1,24,1,691,-16.446442300000001,-71.589243819999993
-71.58930811,-16.4465816,1.24.1.692,1,24,1,692,-16.446581599999998,-71.589308110000005
-71.58918008,-16.4465707,1.24.1.693,1,24,1,693,-16.446570699999999,-71.589180080000006
-71.58911774,-16.44658129,1.24.1.694,1,24,1,694,-16.446581290000001,-71.589117740000006
-71.58904752,-16.44658727,1.24.1.695,1,24,1,695,-16.446587269999998,-71.589047519999994
-71.58854621,-16.4466511,1.24.1.696,1,24,1,696,-16.446651100000000,-71.588546210000004
-71.58851301,-16.44651921,1.24.1.697,1,24,1,697,-16.446519210000002,-71.588513010000000
-71.58828303,-16.44633076,1.24.1.698,1,24,1,698,-16.446330759999999,-71.588283029999999
-71.58818849,-16.44626347,1.24.1.699,1,24,1,699,-16.446263470000002,-71.588188489999993
-71.59932092,-16.44708662,1.24.1.7,1,24,1,7,-16.447086620000000,-71.599320919999997
-71.59520575,-16.44701214,1.24.1.70,1,24,1,70,-16.447012139999998,-71.595205750000005
-71.58831522,-16.44617571,1.24.1.700,1,24,1,700,-16.446175709999999,-71.588315219999998
-71.58847897,-16.44623114,1.24.1.701,1,24,1,701,-16.446231139999998,-71.588478969999997
-71.58871408,-16.446079,1.24.1.702,1,24,1,702,-16.446079000000001,-71.588714080000003
-71.58840029,-16.44541578,1.24.1.703,1,24,1,703,-16.445415780000001,-71.588400289999996
-71.58803051,-16.44551714,1.24.1.704,1,24,1,704,-16.445517140000000,-71.588030509999996
-71.58792471,-16.44598441,1.24.1.705,1,24,1,705,-16.445984410000001,-71.587924709999996
-71.58733859,-16.44484626,1.24.1.706,1,24,1,706,-16.444846259999998,-71.587338590000002
-71.58708332,-16.44438406,1.24.1.707,1,24,1,707,-16.444384060000001,-71.587083320000005
-71.58690704,-16.44449653,1.24.1.708,1,24,1,708,-16.444496529999999,-71.586907040000000
-71.58698507,-16.44470704,1.24.1.709,1,24,1,709,-16.444707040000001,-71.586985069999997
-71.59513174,-16.4470116,1.24.1.71,1,24,1,71,-16.447011600000000,-71.595131739999999
-71.58709041,-16.44499896,1.24.1.710,1,24,1,710,-16.444998959999999,-71.587090410000002
-71.58749775,-16.44611825,1.24.1.711,1,24,1,711,-16.446118250000001,-71.587497749999997
-71.58876586,-16.44740445,1.24.1.712,1,24,1,712,-16.447404450000001,-71.588765859999995
-71.58881371,-16.44761221,1.24.1.713,1,24,1,713,-16.447612209999999,-71.588813709999997
-71.58886892,-16.44774086,1.24.1.714,1,24,1,714,-16.447740860000000,-71.588868919999996
-71.58941026,-16.44857311,1.24.1.715,1,24,1,715,-16.448573110000002,-71.589410259999994
-71.58965747,-16.44884172,1.24.1.716,1,24,1,716,-16.448841720000001,-71.589657470000006
-71.58979161,-16.44898664,1.24.1.717,1,24,1,717,-16.448986640000001,-71.589791610000006
-71.58972254,-16.44901181,1.24.1.718,1,24,1,718,-16.449011809999998,-71.589722539999997
-71.58962439,-16.44905524,1.24.1.719,1,24,1,719,-16.449055240000000,-71.589624389999997
-71.5950787,-16.44702296,1.24.1.72,1,24,1,72,-16.447022960000002,-71.595078700000002
-71.58952429,-16.44910592,1.24.1.720,1,24,1,720,-16.449105920000001,-71.589524290000000
-71.58939087,-16.44912706,1.24.1.721,1,24,1,721,-16.449127059999999,-71.589390870000003
-71.58928166,-16.44915391,1.24.1.722,1,24,1,722,-16.449153910000000,-71.589281659999997
-71.58915587,-16.44921162,1.24.1.723,1,24,1,723,-16.449211620000000,-71.589155869999999
-71.58899213,-16.4492447,1.24.1.724,1,24,1,724,-16.449244700000001,-71.588992129999994
-71.58879076,-16.449259,1.24.1.725,1,24,1,725,-16.449259000000001,-71.588790759999995
-71.58853873,-16.44934228,1.24.1.726,1,24,1,726,-16.449342280000000,-71.588538729999996
-71.58777448,-16.44909557,1.24.1.727,1,24,1,727,-16.449095570000001,-71.587774479999993
-71.59498138,-16.44703481,1.24.1.73,1,24,1,73,-16.447034810000002,-71.594981379999993
-71.59491362,-16.44704761,1.24.1.74,1,24,1,74,-16.447047609999998,-71.594913620000000
-71.59484283,-16.44706354,1.24.1.75,1,24,1,75,-16.447063539999998,-71.594842830000005
-71.59474319,-16.44706272,1.24.1.76,1,24,1,76,-16.447062720000002,-71.594743190000003
-71.5946614,-16.44707658,1.24.1.77,1,24,1,77,-16.447076580000001,-71.594661400000007
-71.59458549,-16.44709774,1.24.1.78,1,24,1,78,-16.447097740000000,-71.594585490000000
-71.59450882,-16.44712828,1.24.1.79,1,24,1,79,-16.447128280000001,-71.594508820000001
-71.59913341,-16.44733075,1.24.1.8,1,24,1,8,-16.447330749999999,-71.599133409999993
-71.59443489,-16.4471356,1.24.1.80,1,24,1,80,-16.447135599999999,-71.594434890000002
-71.59436008,-16.44715332,1.24.1.81,1,24,1,81,-16.447153320000002,-71.594360080000001
-71.59420217,-16.44718058,1.24.1.82,1,24,1,82,-16.447180580000001,-71.594202170000003
-71.59407875,-16.44721885,1.24.1.83,1,24,1,83,-16.447218849999999,-71.594078749999994
-71.59397369,-16.44723667,1.24.1.84,1,24,1,84,-16.447236669999999,-71.593973689999999
-71.58551693,-16.45033144,1.24.1.848,1,24,1,848,-16.450331439999999,-71.585516929999997
-71.58522968,-16.45031843,1.24.1.849,1,24,1,849,-16.450318429999999,-71.585229679999998
-71.59387566,-16.44726263,1.24.1.85,1,24,1,85,-16.447262630000001,-71.593875659999995
-71.58514076,-16.45077524,1.24.1.850,1,24,1,850,-16.450775239999999,-71.585140760000002
-71.57969304,-16.44896114,1.24.1.857,1,24,1,857,-16.448961140000002,-71.579693039999995
-71.57891418,-16.44855639,1.24.1.858,1,24,1,858,-16.448556390000000,-71.578914179999998
-71.5787963,-16.44817552,1.24.1.859,1,24,1,859,-16.448175519999999,-71.578796299999993
-71.59387364,-16.44739726,1.24.1.86,1,24,1,86,-16.447397259999999,-71.593873639999998
-71.57872227,-16.44780652,1.24.1.860,1,24,1,860,-16.447806520000000,-71.578722270000000
-71.57953723,-16.44818043,1.24.1.861,1,24,1,861,-16.448180430000001,-71.579537230000000
-71.579645,-16.44800214,1.24.1.862,1,24,1,862,-16.448002140000000,-71.579644999999999
-71.57979095,-16.44791335,1.24.1.863,1,24,1,863,-16.447913350000000,-71.579790950000003
-71.57977286,-16.44810241,1.24.1.864,1,24,1,864,-16.448102410000001,-71.579772860000006
-71.58267329,-16.4487553,1.24.1.865,1,24,1,865,-16.448755299999998,-71.582673290000002
-71.58287846,-16.44873287,1.24.1.866,1,24,1,866,-16.448732870000001,-71.582878460000003
-71.5831447,-16.44887727,1.24.1.867,1,24,1,867,-16.448877270000001,-71.583144700000005
-71.58324314,-16.44901,1.24.1.868,1,24,1,868,-16.449010000000001,-71.583243139999993
-71.58343348,-16.44902608,1.24.1.869,1,24,1,869,-16.449026079999999,-71.583433479999997
-71.59373846,-16.4474179,1.24.1.87,1,24,1,87,-16.447417900000001,-71.593738459999997
-71.58389165,-16.4491318,1.24.1.870,1,24,1,870,-16.449131800000000,-71.583891649999998
-71.58412317,-16.44923355,1.24.1.871,1,24,1,871,-16.449233549999999,-71.584123169999998
-71.58422353,-16.44927689,1.24.1.872,1,24,1,872,-16.449276890000000,-71.584223530000003
-71.584329,-16.44930268,1.24.1.873,1,24,1,873,-16.449302679999999,-71.584328999999997
-71.58441927,-16.44935794,1.24.1.874,1,24,1,874,-16.449357939999999,-71.584419269999998
-71.58553399,-16.449735,1.24.1.875,1,24,1,875,-16.449735000000000,-71.585533990000002
-71.58605194,-16.44923155,1.24.1.876,1,24,1,876,-16.449231550000000,-71.586051940000004
-71.58596577,-16.44909934,1.24.1.877,1,24,1,877,-16.449099340000000,-71.585965770000001
-71.58590744,-16.4489751,1.24.1.878,1,24,1,878,-16.448975099999998,-71.585907440000000
-71.58585842,-16.44884856,1.24.1.879,1,24,1,879,-16.448848559999998,-71.585858419999994
-71.59374366,-16.44730566,1.24.1.88,1,24,1,88,-16.447305660000001,-71.593743660000001
-71.58574477,-16.44874214,1.24.1.880,1,24,1,880,-16.448742140000000,-71.585744770000005
-71.58570007,-16.44871662,1.24.1.881,1,24,1,881,-16.448716619999999,-71.585700070000001
-71.58563266,-16.44865272,1.24.1.882,1,24,1,882,-16.448652719999998,-71.585632660000002
-71.58557577,-16.44860806,1.24.1.883,1,24,1,883,-16.448608060000002,-71.585575770000005
-71.58544538,-16.44855628,1.24.1.884,1,24,1,884,-16.448556279999998,-71.585445379999996
-71.5853176,-16.44850716,1.24.1.885,1,24,1,885,-16.448507159999998,-71.585317599999996
-71.58521407,-16.44849552,1.24.1.886,1,24,1,886,-16.448495520000002,-71.585214070000006
-71.58515304,-16.44841607,1.24.1.887,1,24,1,887,-16.448416070000000,-71.585153039999994
-71.58506217,-16.4483384,1.24.1.888,1,24,1,888,-16.448338400000001,-71.585062170000000
-71.58494538,-16.44829721,1.24.1.889,1,24,1,889,-16.448297210000000,-71.584945379999994
-71.59367382,-16.44730062,1.24.1.89,1,24,1,89,-16.447300620000000,-71.593673820000006
-71.58482639,-16.4482211,1.24.1.890,1,24,1,890,-16.448221100000001,-71.584826390000003
-71.58475345,-16.4475449,1.24.1.891,1,24,1,891,-16.447544900000000,-71.584753449999994
-71.58469393,-16.4475752,1.24.1.892,1,24,1,892,-16.447575199999999,-71.584693930000000
-71.584668,-16.44761447,1.24.1.893,1,24,1,893,-16.447614470000001,-71.584667999999994
-71.58460709,-16.44766941,1.24.1.894,1,24,1,894,-16.447669410000000,-71.584607090000006
-71.58454607,-16.4477101,1.24.1.895,1,24,1,895,-16.447710099999998,-71.584546070000002
-71.58449624,-16.44775906,1.24.1.896,1,24,1,896,-16.447759059999999,-71.584496239999993
-71.58444081,-16.44780831,1.24.1.897,1,24,1,897,-16.447808309999999,-71.584440810000004
-71.58444081,-16.44780831,1.24.1.898,1,24,1,898,-16.447808309999999,-71.584440810000004
-71.58440146,-16.44784691,1.24.1.899,1,24,1,899,-16.447846909999999,-71.584401459999995
-71.59852347,-16.44754376,1.24.1.9,1,24,1,9,-16.447543759999999,-71.598523470000003
-71.59361157,-16.44730578,1.24.1.90,1,24,1,90,-16.447305780000001,-71.593611569999993
-71.58434631,-16.4479051,1.24.1.900,1,24,1,900,-16.447905100000000,-71.584346310000001
-71.58422732,-16.44781229,1.24.1.901,1,24,1,901,-16.447812290000002,-71.584227319999997
-71.58410687,-16.44771173,1.24.1.902,1,24,1,902,-16.447711730000002,-71.584106869999999
-71.58382961,-16.44742181,1.24.1.903,1,24,1,903,-16.447421810000002,-71.583829609999995
-71.58226379,-16.44565052,1.24.1.904,1,24,1,904,-16.445650520000001,-71.582263789999999
-71.5811884,-16.44542854,1.24.1.905,1,24,1,905,-16.445428540000002,-71.581188400000002
-71.58345742,-16.44745648,1.24.1.906,1,24,1,906,-16.447456480000000,-71.583457420000002
-71.5837378,-16.44764582,1.24.1.907,1,24,1,907,-16.447645820000002,-71.583737799999994
-71.58389877,-16.44773629,1.24.1.908,1,24,1,908,-16.447736290000002,-71.583898770000005
-71.58400419,-16.44785675,1.24.1.909,1,24,1,909,-16.447856750000000,-71.584004190000002
-71.59355342,-16.44730383,1.24.1.91,1,24,1,91,-16.447303829999999,-71.593553420000006
-71.58410795,-16.44794706,1.24.1.910,1,24,1,910,-16.447947060000001,-71.584107950000003
-71.58404295,-16.44809222,1.24.1.911,1,24,1,911,-16.448092219999999,-71.584042949999997
-71.58419659,-16.4480099,1.24.1.912,1,24,1,912,-16.448009899999999,-71.584196590000005
-71.58429531,-16.44809469,1.24.1.913,1,24,1,913,-16.448094690000001,-71.584295310000002
-71.58440761,-16.44816051,1.24.1.914,1,24,1,914,-16.448160510000001,-71.584407610000000
-71.5845003,-16.44822363,1.24.1.915,1,24,1,915,-16.448223630000001,-71.584500300000002
-71.58457653,-16.44827306,1.24.1.916,1,24,1,916,-16.448273059999998,-71.584576530000007
-71.58465382,-16.44832629,1.24.1.917,1,24,1,917,-16.448326290000001,-71.584653820000000
-71.58473487,-16.44839058,1.24.1.918,1,24,1,918,-16.448390580000002,-71.584734870000005
-71.58480344,-16.44842357,1.24.1.919,1,24,1,919,-16.448423569999999,-71.584803440000002
-71.59347834,-16.4473265,1.24.1.92,1,24,1,92,-16.447326499999999,-71.593478340000004
-71.5849115,-16.44847947,1.24.1.920,1,24,1,920,-16.448479469999999,-71.584911500000004
-71.58508533,-16.44858299,1.24.1.921,1,24,1,921,-16.448582989999998,-71.585085329999998
-71.58561122,-16.44884294,1.24.1.922,1,24,1,922,-16.448842939999999,-71.585611220000004
-71.58569247,-16.44893852,1.24.1.923,1,24,1,923,-16.448938519999999,-71.585692469999998
-71.58596638,-16.44936191,1.24.1.924,1,24,1,924,-16.449361910000000,-71.585966380000002
-71.58603685,-16.4494441,1.24.1.925,1,24,1,925,-16.449444100000001,-71.586036849999999
-71.5847305,-16.44910796,1.24.1.926,1,24,1,926,-16.449107959999999,-71.584730500000006
-71.58454984,-16.44905946,1.24.1.927,1,24,1,927,-16.449059460000001,-71.584549839999994
-71.58432552,-16.44899838,1.24.1.928,1,24,1,928,-16.448998379999999,-71.584325519999993
-71.58422907,-16.44895389,1.24.1.929,1,24,1,929,-16.448953889999999,-71.584229070000006
-71.5933777,-16.44734508,1.24.1.93,1,24,1,93,-16.447345080000002,-71.593377700000005
-71.58412926,-16.44892883,1.24.1.930,1,24,1,930,-16.448928830000000,-71.584129259999997
-71.5843591,-16.44855506,1.24.1.931,1,24,1,931,-16.448555060000000,-71.584359100000000
-71.58419325,-16.44862255,1.24.1.932,1,24,1,932,-16.448622550000000,-71.584193249999998
-71.58397251,-16.44881805,1.24.1.933,1,24,1,933,-16.448818050000000,-71.583972509999995
-71.58388232,-16.44879238,1.24.1.934,1,24,1,934,-16.448792380000000,-71.583882320000001
-71.58371776,-16.44874206,1.24.1.935,1,24,1,935,-16.448742060000001,-71.583717759999999
-71.58360514,-16.44869976,1.24.1.936,1,24,1,936,-16.448699760000000,-71.583605140000003
-71.58350055,-16.44864176,1.24.1.937,1,24,1,937,-16.448641760000001,-71.583500549999997
-71.58340363,-16.44858374,1.24.1.938,1,24,1,938,-16.448583740000000,-71.583403630000007
-71.58323345,-16.44846632,1.24.1.939,1,24,1,939,-16.448466320000001,-71.583233449999994
-71.59326772,-16.44735238,1.24.1.94,1,24,1,94,-16.447352380000002,-71.593267720000000
-71.58391743,-16.44803654,1.24.1.940,1,24,1,940,-16.448036540000000,-71.583917430000000
-71.58386052,-16.44798512,1.24.1.941,1,24,1,941,-16.447985119999998,-71.583860520000002
-71.58377156,-16.44786159,1.24.1.942,1,24,1,942,-16.447861589999999,-71.583771560000002
-71.58135215,-16.44774965,1.24.1.943,1,24,1,943,-16.447749649999999,-71.581352150000001
-71.58086567,-16.4477185,1.24.1.944,1,24,1,944,-16.447718500000001,-71.580865669999994
-71.579242,-16.44711292,1.24.1.945,1,24,1,945,-16.447112919999999,-71.579241999999994
-71.59318197,-16.44737923,1.24.1.95,1,24,1,95,-16.447379229999999,-71.593181970000003
-71.59301905,-16.44741398,1.24.1.96,1,24,1,96,-16.447413980000000,-71.593019049999995
-71.59309972,-16.4475097,1.24.1.97,1,24,1,97,-16.447509700000001,-71.593099719999998
-71.59342408,-16.44759966,1.24.1.98,1,24,1,98,-16.447599660000002,-71.593424080000005
-71.59523879,-16.44674054,1.24.1.99,1,24,1,99,-16.446740540000000,-71.595238789999996
-71.57792322,-16.44648614,1.24.14.1,1,24,14,1,-16.446486140000001,-71.577923220000002
-71.57780148,-16.44532872,1.24.14.10,1,24,14,10,-16.445328719999999,-71.577801480000005
-71.5773045,-16.44504236,1.24.14.100,1,24,14,100,-16.445042359999999,-71.577304499999997
-71.57740636,-16.44508165,1.24.14.101,1,24,14,101,-16.445081649999999,-71.577406359999998
-71.57752578,-16.4450826,1.24.14.102,1,24,14,102,-16.445082599999999,-71.577525780000002
-71.5774795,-16.44498311,1.24.14.103,1,24,14,103,-16.444983109999999,-71.577479499999995
-71.57745308,-16.44493046,1.24.14.104,1,24,14,104,-16.444930459999998,-71.577453079999998
-71.57742354,-16.44484283,1.24.14.105,1,24,14,105,-16.444842829999999,-71.577423539999998
-71.57732446,-16.44473166,1.24.14.106,1,24,14,106,-16.444731659999999,-71.577324460000000
-71.57727976,-16.44466936,1.24.14.107,1,24,14,107,-16.444669359999999,-71.577279759999996
-71.57717794,-16.44460321,1.24.14.108,1,24,14,108,-16.444603210000000,-71.577177939999999
-71.57709228,-16.44454692,1.24.14.109,1,24,14,109,-16.444546920000001,-71.577092280000002
-71.5778618,-16.44534209,1.24.14.11,1,24,14,11,-16.445342090000000,-71.577861799999994
-71.57703504,-16.44454575,1.24.14.110,1,24,14,110,-16.444545750000000,-71.577035039999998
-71.57695605,-16.44451318,1.24.14.111,1,24,14,111,-16.444513180000001,-71.576956050000007
-71.57642226,-16.44434124,1.24.14.112,1,24,14,112,-16.444341240000000,-71.576422260000001
-71.57652022,-16.44468516,1.24.14.113,1,24,14,113,-16.444685159999999,-71.576520220000006
-71.57654778,-16.44488789,1.24.14.114,1,24,14,114,-16.444887890000000,-71.576547779999999
-71.57643211,-16.44492353,1.24.14.115,1,24,14,115,-16.444923530000001,-71.576432109999999
-71.576324,-16.44508481,1.24.14.116,1,24,14,116,-16.445084810000001,-71.576324000000000
-71.57671531,-16.44504674,1.24.14.117,1,24,14,117,-16.445046739999999,-71.576715309999997
-71.57680168,-16.44501419,1.24.14.118,1,24,14,118,-16.445014189999998,-71.576801680000003
-71.57691831,-16.44502638,1.24.14.119,1,24,14,119,-16.445026380000002,-71.576918309999996
-71.57791517,-16.44536564,1.24.14.12,1,24,14,12,-16.445365639999999,-71.577915169999997
-71.57694467,-16.44510971,1.24.14.120,1,24,14,120,-16.445109710000001,-71.576944670000003
-71.5769208,-16.44521797,1.24.14.121,1,24,14,121,-16.445217970000002,-71.576920799999996
-71.57710727,-16.44575208,1.24.14.122,1,24,14,122,-16.445752079999998,-71.577107269999999
-71.57725117,-16.44616687,1.24.14.123,1,24,14,123,-16.446166869999999,-71.577251169999997
-71.57574034,-16.44581113,1.24.14.124,1,24,14,124,-16.445811129999999,-71.575740339999996
-71.57560841,-16.44584952,1.24.14.125,1,24,14,125,-16.445849519999999,-71.575608410000001
-71.57584875,-16.4452939,1.24.14.126,1,24,14,126,-16.445293899999999,-71.575848750000006
-71.57558076,-16.44558378,1.24.14.127,1,24,14,127,-16.445583780000000,-71.575580759999994
-71.57528437,-16.4455431,1.24.14.128,1,24,14,128,-16.445543099999998,-71.575284370000006
-71.57505779,-16.44576814,1.24.14.129,1,24,14,129,-16.445768139999998,-71.575057790000002
-71.57796346,-16.44539424,1.24.14.13,1,24,14,13,-16.445394239999999,-71.577963460000007
-71.57501816,-16.44572283,1.24.14.130,1,24,14,130,-16.445722830000001,-71.575018159999999
-71.57496025,-16.4456363,1.24.14.131,1,24,14,131,-16.445636300000000,-71.574960250000004
-71.57491086,-16.4455838,1.24.14.132,1,24,14,132,-16.445583800000001,-71.574910860000003
-71.57474529,-16.44542296,1.24.14.133,1,24,14,133,-16.445422959999998,-71.574745289999996
-71.5780259,-16.44542271,1.24.14.14,1,24,14,14,-16.445422709999999,-71.578025900000000
-71.57871029,-16.44521486,1.24.14.15,1,24,14,15,-16.445214860000000,-71.578710290000004
-71.57893805,-16.44511117,1.24.14.16,1,24,14,16,-16.445111170000001,-71.578938050000005
-71.57998732,-16.4450914,1.24.14.17,1,24,14,17,-16.445091399999999,-71.579987320000001
-71.58069724,-16.44545352,1.24.14.18,1,24,14,18,-16.445453520000001,-71.580697240000006
-71.58028141,-16.44502719,1.24.14.19,1,24,14,19,-16.445027190000001,-71.580281409999998
-71.57755697,-16.44591898,1.24.14.2,1,24,14,2,-16.445918979999998,-71.577556970000003
-71.58022762,-16.44498983,1.24.14.20,1,24,14,20,-16.444989830000001,-71.580227620000002
-71.58016693,-16.44494224,1.24.14.21,1,24,14,21,-16.444942240000000,-71.580166930000004
-71.58113635,-16.44431411,1.24.14.22,1,24,14,22,-16.444314110000001,-71.581136349999994
-71.58106161,-16.44430297,1.24.14.23,1,24,14,23,-16.444302969999999,-71.581061610000006
-71.58085287,-16.44430932,1.24.14.24,1,24,14,24,-16.444309319999999,-71.580852870000001
-71.58062473,-16.44434319,1.24.14.25,1,24,14,25,-16.444343190000001,-71.580624729999997
-71.58031776,-16.4445156,1.24.14.26,1,24,14,26,-16.444515599999999,-71.580317760000000
-71.5799953,-16.44465199,1.24.14.27,1,24,14,27,-16.444651990000001,-71.579995299999993
-71.57987658,-16.44474276,1.24.14.28,1,24,14,28,-16.444742760000000,-71.579876580000004
-71.57978597,-16.44476521,1.24.14.29,1,24,14,29,-16.444765210000000,-71.579785970000003
-71.57720114,-16.44554547,1.24.14.3,1,24,14,3,-16.445545469999999,-71.577201140000000
-71.57970605,-16.44479534,1.24.14.30,1,24,14,30,-16.444795339999999,-71.579706049999999
-71.57934891,-16.44485568,1.24.14.31,1,24,14,31,-16.444855680000000,-71.579348909999993
-71.57926068,-16.44485397,1.24.14.32,1,24,14,32,-16.444853970000000,-71.579260680000004
-71.5788846,-16.44495205,1.24.14.33,1,24,14,33,-16.444952050000001,-71.578884599999995
-71.57865918,-16.44510314,1.24.14.34,1,24,14,34,-16.445103140000001,-71.578659180000002
-71.57855978,-16.44512507,1.24.14.35,1,24,14,35,-16.445125070000000,-71.578559780000006
-71.5785144,-16.44504624,1.24.14.36,1,24,14,36,-16.445046240000000,-71.578514400000003
-71.578485,-16.44493902,1.24.14.37,1,24,14,37,-16.444939020000000,-71.578485000000001
-71.57840228,-16.44476369,1.24.14.38,1,24,14,38,-16.444763689999998,-71.578402280000006
-71.57836824,-16.44469301,1.24.14.39,1,24,14,39,-16.444693010000002,-71.578368240000003
-71.5771915,-16.44548748,1.24.14.4,1,24,14,4,-16.445487480000001,-71.577191499999998
-71.57827666,-16.44478754,1.24.14.40,1,24,14,40,-16.444787540000000,-71.578276660000000
-71.57831211,-16.44487805,1.24.14.41,1,24,14,41,-16.444878050000000,-71.578312109999999
-71.57848325,-16.44526082,1.24.14.42,1,24,14,42,-16.445260820000001,-71.578483250000005
-71.57818532,-16.44528358,1.24.14.43,1,24,14,43,-16.445283580000002,-71.578185320000003
-71.57795658,-16.44519508,1.24.14.44,1,24,14,44,-16.445195080000001,-71.577956580000006
-71.57779517,-16.4451419,1.24.14.45,1,24,14,45,-16.445141899999999,-71.577795170000002
-71.57770957,-16.4450838,1.24.14.46,1,24,14,46,-16.445083799999999,-71.577709569999996
-71.57764986,-16.44495612,1.24.14.47,1,24,14,47,-16.444956120000001,-71.577649859999994
-71.57759522,-16.44487539,1.24.14.48,1,24,14,48,-16.444875390000000,-71.577595220000006
-71.57753175,-16.44480322,1.24.14.49,1,24,14,49,-16.444803220000001,-71.577531750000006
-71.57716376,-16.44537212,1.24.14.5,1,24,14,5,-16.445372119999998,-71.577163760000005
-71.57747913,-16.44472345,1.24.14.50,1,24,14,50,-16.444723450000001,-71.577479130000000
-71.57755513,-16.44467528,1.24.14.51,1,24,14,51,-16.444675279999998,-71.577555129999993
-71.57760114,-16.44463479,1.24.14.52,1,24,14,52,-16.444634789999999,-71.577601139999999
-71.57762927,-16.44460986,1.24.14.53,1,24,14,53,-16.444609860000000,-71.577629270000003
-71.57766496,-16.44457908,1.24.14.54,1,24,14,54,-16.444579080000000,-71.577664960000007
-71.57769362,-16.44454779,1.24.14.55,1,24,14,55,-16.444547790000001,-71.577693620000005
-71.57773903,-16.44449717,1.24.14.56,1,24,14,56,-16.444497170000002,-71.577739030000004
-71.57787128,-16.44461166,1.24.14.57,1,24,14,57,-16.444611660000000,-71.577871279999997
-71.57792089,-16.44444905,1.24.14.58,1,24,14,58,-16.444449049999999,-71.577920890000001
-71.57808385,-16.44458758,1.24.14.59,1,24,14,59,-16.444587580000000,-71.578083849999999
-71.57717662,-16.44523131,1.24.14.6,1,24,14,6,-16.445231310000000,-71.577176620000003
-71.57861897,-16.44432509,1.24.14.60,1,24,14,60,-16.444325090000000,-71.578618969999994
-71.5784373,-16.44427739,1.24.14.61,1,24,14,61,-16.444277390000000,-71.578437300000004
-71.57831106,-16.44432413,1.24.14.62,1,24,14,62,-16.444324129999998,-71.578311060000004
-71.57810926,-16.44439453,1.24.14.63,1,24,14,63,-16.444394530000000,-71.578109260000005
-71.5778132,-16.44430229,1.24.14.64,1,24,14,64,-16.444302290000000,-71.577813199999994
-71.57771473,-16.44435305,1.24.14.65,1,24,14,65,-16.444353050000000,-71.577714729999997
-71.5776338,-16.44441763,1.24.14.66,1,24,14,66,-16.444417630000000,-71.577633800000001
-71.57757762,-16.44439565,1.24.14.67,1,24,14,67,-16.444395650000001,-71.577577620000000
-71.57756687,-16.44452481,1.24.14.68,1,24,14,68,-16.444524810000001,-71.577566869999998
-71.57748417,-16.44457785,1.24.14.69,1,24,14,69,-16.444577850000002,-71.577484170000005
-71.57760475,-16.44546067,1.24.14.7,1,24,14,7,-16.445460669999999,-71.577604750000006
-71.577407,-16.44460862,1.24.14.70,1,24,14,70,-16.444608620000000,-71.577406999999994
-71.5773665,-16.44458577,1.24.14.71,1,24,14,71,-16.444585770000000,-71.577366499999997
-71.57761564,-16.4442891,1.24.14.72,1,24,14,72,-16.444289099999999,-71.577615640000005
-71.57771034,-16.4442495,1.24.14.73,1,24,14,73,-16.444249500000002,-71.577710339999996
-71.57757589,-16.44411302,1.24.14.74,1,24,14,74,-16.444113020000000,-71.577575890000006
-71.57750477,-16.44414983,1.24.14.75,1,24,14,75,-16.444149830000001,-71.577504770000004
-71.57743958,-16.44418055,1.24.14.76,1,24,14,76,-16.444180549999999,-71.577439580000004
-71.57740769,-16.44421417,1.24.14.77,1,24,14,77,-16.444214169999999,-71.577407690000001
-71.5773536,-16.44425282,1.24.14.78,1,24,14,78,-16.444252819999999,-71.577353599999995
-71.57737525,-16.44440523,1.24.14.79,1,24,14,79,-16.444405230000001,-71.577375250000003
-71.57767747,-16.445241,1.24.14.8,1,24,14,8,-16.445240999999999,-71.577677469999998
-71.577304,-16.44449293,1.24.14.80,1,24,14,80,-16.444492929999999,-71.577303999999998
-71.57709449,-16.44441707,1.24.14.81,1,24,14,81,-16.444417070000000,-71.577094489999993
-71.57714984,-16.44428093,1.24.14.82,1,24,14,82,-16.444280930000001,-71.577149840000004
-71.57694844,-16.44436564,1.24.14.83,1,24,14,83,-16.444365640000001,-71.576948439999995
-71.57688759,-16.44437543,1.24.14.84,1,24,14,84,-16.444375430000001,-71.576887589999998
-71.576821,-16.44442295,1.24.14.85,1,24,14,85,-16.444422950000000,-71.576820999999995
-71.57668119,-16.44441921,1.24.14.86,1,24,14,86,-16.444419210000000,-71.576681190000002
-71.57666388,-16.4446009,1.24.14.87,1,24,14,87,-16.444600900000001,-71.576663879999998
-71.57668227,-16.44467707,1.24.14.88,1,24,14,88,-16.444677070000001,-71.576682270000006
-71.57669003,-16.44479824,1.24.14.89,1,24,14,89,-16.444798240000001,-71.576690029999995
-71.57775714,-16.44529521,1.24.14.9,1,24,14,9,-16.445295210000001,-71.577757140000003
