"lon","lat","X","Y","polygon","unicode","prov","dist","loc","viv","loc_num","block","uniblock"
-71.5993660734035,-16.4400766063776,222426.112249,8180601.955298,217,"1.24.5.280",1,24,"5","280",5,"34","1.24.5.34"
-71.5993389374838,-16.4401350390787,222429.094768,8180595.523156,217,"1.24.5.281",1,24,"5","281",5,"34","1.24.5.34"
-71.5993031258625,-16.4402106019186,222433.028626,8180587.206355,217,"1.24.5.282",1,24,"5","282",5,"34","1.24.5.34"
-71.599100285024,-16.4397660050758,222454.069199,8180636.708475,218,"1.24.5.283",1,24,"5","283",5,"35","1.24.5.35"
-71.5989965488837,-16.4397675096658,222465.15527,8180636.684286,218,"1.24.5.284",1,24,"5","284",5,"35","1.24.5.35"
-71.5989401118644,-16.439734326881,222471.13822,8180640.435593,218,"1.24.5.285",1,24,"5","285",5,"35","1.24.5.35"
-71.5988768776615,-16.4396961354013,222477.84031,8180644.750766,218,"1.24.5.286",1,24,"5","286",5,"35","1.24.5.35"
-71.5988132820839,-16.4396445181069,222484.561921,8180650.552875,218,"1.24.5.287",1,24,"5","287",5,"35","1.24.5.35"
-71.5987704060241,-16.4395774786762,222489.047775,8180658.034011,218,"1.24.5.288",1,24,"5","288",5,"35","1.24.5.35"
-71.5985809508069,-16.4397110759469,222509.480559,8180643.502768,219,"1.24.5.289",1,24,"5","289",5,"36","1.24.5.36"
-71.5986429933893,-16.439783941822,222502.955097,8180635.350257,219,"1.24.5.290",1,24,"5","290",5,"36","1.24.5.36"
-71.5986990922996,-16.4398280392055,222497.023792,8180630.391011,219,"1.24.5.291",1,24,"5","291",5,"36","1.24.5.36"
-71.5987648179626,-16.4398931624302,222490.093801,8180623.090669,219,"1.24.5.292",1,24,"5","292",5,"36","1.24.5.36"
-71.5988455194733,-16.4399513530434,222481.553826,8180616.537315,219,"1.24.5.293",1,24,"5","293",5,"36","1.24.5.36"
-71.5989361782552,-16.4399865754684,222471.917283,8180612.513219,219,"1.24.5.294",1,24,"5","294",5,"36","1.24.5.36"
-71.5990343849238,-16.4400167280786,222461.467061,8180609.040064,219,"1.24.5.295",1,24,"5","295",5,"36","1.24.5.36"
-71.5985327715691,-16.4400522500256,222515.113551,8180605.795715,220,"1.24.5.296",1,24,"5","296",5,"37","1.24.5.37"
-71.5984642714113,-16.4399859819978,222522.338362,8180613.226603,220,"1.24.5.297",1,24,"5","297",5,"37","1.24.5.37"
-71.5983898359727,-16.439929905562,222530.211839,8180619.537269,220,"1.24.5.298",1,24,"5","298",5,"37","1.24.5.37"
-71.5983309159422,-16.4398668755388,222536.417654,8180626.596508,220,"1.24.5.299",1,24,"5","299",5,"37","1.24.5.37"
-71.5987090660659,-16.4394524639965,222495.424005,8180671.95923,221,"1.24.5.300",1,24,"5","300",5,"38","1.24.5.38"
-71.5986622589258,-16.4393842375486,222500.328207,8180679.577178,221,"1.24.5.301",1,24,"5","301",5,"38","1.24.5.38"
-71.5986016019013,-16.4392987621634,222506.687709,8180689.123852,221,"1.24.5.302",1,24,"5","302",5,"38","1.24.5.38"
-71.598565364647,-16.4392344350838,222510.468097,8180696.295571,221,"1.24.5.303",1,24,"5","303",5,"38","1.24.5.38"
-71.5985102928148,-16.4391438744683,222516.223614,8180706.397588,221,"1.24.5.304",1,24,"5","304",5,"38","1.24.5.38"
-71.5984711797733,-16.4390746094119,222520.304259,8180714.11996,221,"1.24.5.305",1,24,"5","305",5,"38","1.24.5.38"
-71.5984142911319,-16.4390063983743,222526.285687,8180721.750027,221,"1.24.5.306",1,24,"5","306",5,"38","1.24.5.38"
-71.5983282414939,-16.4389407240838,222535.386514,8180729.13925,221,"1.24.5.307",1,24,"5","307",5,"38","1.24.5.38"
-71.5982323873108,-16.4389231031528,222545.603263,8180731.221684,221,"1.24.5.308",1,24,"5","308",5,"38","1.24.5.38"
-71.5982201442501,-16.4387306802165,222546.637821,8180752.54263,222,"1.24.5.309",1,24,"5","309",5,"39","1.24.5.39"
-71.5983331500137,-16.438736315258,222534.57141,8180751.763684,222,"1.24.5.310",1,24,"5","310",5,"39","1.24.5.39"
-71.5983732906847,-16.4387504849309,222530.302612,8180750.139805,222,"1.24.5.311",1,24,"5","311",5,"39","1.24.5.39"
-71.5984299678898,-16.4387562952166,222524.255036,8180749.418744,222,"1.24.5.311A",1,24,"5","311A",5,"39","1.24.5.39"
-71.5984736216843,-16.4388068869665,222519.66266,8180743.757563,222,"1.24.5.312",1,24,"5","312",5,"39","1.24.5.39"
-71.5985694326971,-16.4388544349818,222509.493074,8180738.361792,222,"1.24.5.313",1,24,"5","313",5,"39","1.24.5.39"
-71.598635953076,-16.438948200076,222502.518854,8180727.889278,222,"1.24.5.314",1,24,"5","314",5,"39","1.24.5.39"
-71.5986718684632,-16.4389991595407,222498.753842,8180722.197999,222,"1.24.5.315",1,24,"5","315",5,"39","1.24.5.39"
-71.5987566854244,-16.4391198230101,222489.862938,8180708.722309,222,"1.24.5.316",1,24,"5","316",5,"39","1.24.5.39"
-71.5988251285878,-16.4392431813744,222482.72538,8180694.97072,222,"1.24.5.317",1,24,"5","317",5,"39","1.24.5.39"
-71.5989311972232,-16.4391664881665,222471.283125,8180703.316249,222,"1.24.5.318",1,24,"5","318",5,"39","1.24.5.39"
-71.5990491022623,-16.4391125627354,222458.608549,8180709.124786,222,"1.24.5.319",1,24,"5","319",5,"39","1.24.5.39"
-71.5989821516836,-16.4389983910252,222465.599686,8180721.857233,222,"1.24.5.320",1,24,"5","320",5,"39","1.24.5.39"
-71.5989322191772,-16.4389501609108,222470.866269,8180727.265577,222,"1.24.5.321",1,24,"5","321",5,"39","1.24.5.39"
-71.5988898386939,-16.4388572755155,222475.262431,8180737.607576,222,"1.24.5.322",1,24,"5","322",5,"39","1.24.5.39"
-71.5988347693965,-16.4388087901767,222481.077513,8180743.051224,222,"1.24.5.323",1,24,"5","323",5,"39","1.24.5.39"
-71.5988168372986,-16.4387389593016,222482.894212,8180750.807179,222,"1.24.5.324",1,24,"5","324",5,"39","1.24.5.39"
-71.5987596698508,-16.4386642703518,222488.896219,8180759.154843,222,"1.24.5.325",1,24,"5","325",5,"39","1.24.5.39"
-71.5986587302682,-16.4385765738469,222499.556698,8180769.002711,222,"1.24.5.326",1,24,"5","326",5,"39","1.24.5.39"
-71.5984896512204,-16.4384965932881,222517.508724,8180778.089804,222,"1.24.5.327",1,24,"5","327",5,"39","1.24.5.39"
-71.5984055016061,-16.4384679205585,222526.459172,8180781.379784,222,"1.24.5.328",1,24,"5","328",5,"39","1.24.5.39"
-71.5983266906408,-16.4384613580644,222534.870636,8180782.214495,222,"1.24.5.329",1,24,"5","329",5,"39","1.24.5.39"
-71.5982022849284,-16.4384470075256,222548.142735,8180783.974018,222,"1.24.5.330",1,24,"5","330",5,"39","1.24.5.39"
-71.5981247982856,-16.4384724375999,222556.458182,8180781.26484,222,"1.24.5.331",1,24,"5","331",5,"39","1.24.5.39"
-71.5981499427433,-16.4385896770527,222553.938231,8180768.250149,222,"1.24.5.332",1,24,"5","332",5,"39","1.24.5.39"
-71.5991057786292,-16.4389514743369,222452.323694,8180726.88194,223,"1.24.5.333",1,24,"5","333",5,"40","1.24.5.40"
-71.5989150551325,-16.4393854686908,222473.319306,8180679.093916,224,"1.24.5.334",1,24,"5","334",5,"41","1.24.5.41"
-71.5990792940937,-16.4395671754315,222456.029222,8180658.75077,224,"1.24.5.335",1,24,"5","335",5,"41","1.24.5.41"
-71.5991948478632,-16.4395220919943,222443.618469,8180663.583579,224,"1.24.5.336",1,24,"5","336",5,"41","1.24.5.41"
-71.5992802293252,-16.4394774970263,222434.432241,8180668.40372,224,"1.24.5.337",1,24,"5","337",5,"41","1.24.5.41"
-71.5993905391769,-16.4394981176502,222422.675239,8180665.969271,224,"1.24.5.338",1,24,"5","338",5,"41","1.24.5.41"
-71.5994680390165,-16.4394050042478,222414.262117,8180676.171957,224,"1.24.5.339",1,24,"5","339",5,"41","1.24.5.41"
-71.5995305610224,-16.4393450707554,222407.496533,8180682.72168,224,"1.24.5.339A",1,24,"5","339A",5,"41","1.24.5.41"
-71.5994444633984,-16.4392745952852,222416.595606,8180690.642592,224,"1.24.5.340",1,24,"5","340",5,"41","1.24.5.41"
-71.599274561299,-16.4392253565827,222434.679206,8180696.327305,224,"1.24.5.341",1,24,"5","341",5,"41","1.24.5.41"
-71.5991013193852,-16.4392891285657,222453.280401,8180689.504576,224,"1.24.5.342",1,24,"5","342",5,"41","1.24.5.41"
-71.5998954444293,-16.4391789269072,222368.273228,8180700.615383,225,"1.24.5.344",1,24,"5","344",5,"42","1.24.5.42"
-71.5998262388203,-16.4392892318774,222375.824622,8180688.497952,225,"1.24.5.344A",1,24,"5","344A",5,"42","1.24.5.42"
-71.5993389928947,-16.4390060937714,222427.482954,8180720.514607,226,"1.24.5.345",1,24,"5","345",5,"43","1.24.5.43"
-71.5993840624965,-16.4390081136691,222422.670241,8180720.229104,226,"1.24.5.345A",1,24,"5","345A",5,"43","1.24.5.43"
-71.5994069377995,-16.4390236384024,222420.248148,8180718.478876,226,"1.24.5.346",1,24,"5","346",5,"43","1.24.5.43"
-71.5994599923577,-16.4390399944615,222414.602653,8180716.595177,226,"1.24.5.347",1,24,"5","347",5,"43","1.24.5.43"
-71.599511254464,-16.4390599910383,222409.153857,8180714.310876,226,"1.24.5.348",1,24,"5","348",5,"43","1.24.5.43"
-71.5995704100797,-16.4390780885871,222402.858956,8180712.225989,226,"1.24.5.349",1,24,"5","349",5,"43","1.24.5.43"
-71.5995845554917,-16.4388786068642,222401.063777,8180734.292252,226,"1.24.5.350",1,24,"5","350",5,"43","1.24.5.43"
-71.5995637364451,-16.4387997950688,222403.176135,8180743.046506,226,"1.24.5.350A",1,24,"5","350A",5,"43","1.24.5.43"
-71.5995374966066,-16.4387651629856,222405.930542,8180746.916831,226,"1.24.5.351",1,24,"5","351",5,"43","1.24.5.43"
-71.5994840624502,-16.4386708522235,222411.505716,8180757.431831,226,"1.24.5.352",1,24,"5","352",5,"43","1.24.5.43"
-71.5994289039528,-16.4386081733225,222417.310132,8180764.447065,226,"1.24.5.353",1,24,"5","353",5,"43","1.24.5.43"
-71.5993696755153,-16.4385694299607,222423.583464,8180768.817853,226,"1.24.5.354",1,24,"5","354",5,"43","1.24.5.43"
-71.5992806041948,-16.4384816697625,222432.975732,8180778.656517,226,"1.24.5.355",1,24,"5","355",5,"43","1.24.5.43"
-71.5991223565133,-16.4383495254392,222449.696247,8180793.504128,226,"1.24.5.356",1,24,"5","356",5,"43","1.24.5.43"
-71.5990052200756,-16.4382329676405,222462.046289,8180806.569631,226,"1.24.5.357",1,24,"5","357",5,"43","1.24.5.43"
-71.5989543034295,-16.4383001761146,222467.58222,8180799.198509,226,"1.24.5.358",1,24,"5","358",5,"43","1.24.5.43"
-71.5988888670375,-16.4383618284701,222474.661654,8180792.462461,226,"1.24.5.359",1,24,"5","359",5,"43","1.24.5.43"
-71.5988378721823,-16.4384140684921,222480.184648,8180786.748681,226,"1.24.5.360",1,24,"5","360",5,"43","1.24.5.43"
-71.5988866908956,-16.4384917373449,222475.078917,8180778.082552,226,"1.24.5.361",1,24,"5","361",5,"43","1.24.5.43"
-71.5989300569422,-16.4385359560937,222470.508227,8180773.127343,226,"1.24.5.362",1,24,"5","362",5,"43","1.24.5.43"
-71.5989707881083,-16.4385766398077,222466.214042,8180768.567131,226,"1.24.5.363",1,24,"5","363",5,"43","1.24.5.43"
-71.5990102525425,-16.438606765799,222462.040192,8180765.177558,226,"1.24.5.364",1,24,"5","364",5,"43","1.24.5.43"
-71.5990776615143,-16.4386566194801,222454.908584,8180759.565472,226,"1.24.5.365",1,24,"5","365",5,"43","1.24.5.43"
-71.5991360677651,-16.4386972165798,222448.725736,8180754.990585,226,"1.24.5.366",1,24,"5","366",5,"43","1.24.5.43"
-71.5992177397685,-16.4387573866167,222440.084833,8180748.216737,226,"1.24.5.367",1,24,"5","367",5,"43","1.24.5.43"
-71.599262006437,-16.4388276621915,222435.45499,8180740.375392,226,"1.24.5.368",1,24,"5","368",5,"43","1.24.5.43"
-71.5993157232677,-16.43888653454,222429.7992,8180733.783586,226,"1.24.5.368A",1,24,"5","368A",5,"43","1.24.5.43"
-71.598702333983,-16.4383416256937,222494.563627,8180794.955215,227,"1.24.5.369",1,24,"5","369",5,"44","1.24.5.44"
-71.5987390851697,-16.4382870041012,222490.559158,8180800.952222,227,"1.24.5.369A",1,24,"5","369A",5,"44","1.24.5.44"
-71.5987873942213,-16.4382021952575,222485.276823,8180810.275557,227,"1.24.5.369B",1,24,"5","369B",5,"44","1.24.5.44"
-71.5988751892211,-16.4381421459867,222475.810691,8180816.803437,227,"1.24.5.370",1,24,"5","370",5,"44","1.24.5.44"
-71.5988041403774,-16.4379768605193,222483.167089,8180835.200568,227,"1.24.5.371",1,24,"5","371",5,"44","1.24.5.44"
-71.598766361985,-16.4378476132482,222487.019854,8180849.562057,227,"1.24.5.372",1,24,"5","372",5,"44","1.24.5.44"
-71.5987609209599,-16.4377209566095,222487.421112,8180863.592346,227,"1.24.5.373",1,24,"5","373",5,"44","1.24.5.44"
-71.5988077043336,-16.4376179370265,222482.275886,8180874.933982,227,"1.24.5.374",1,24,"5","374",5,"44","1.24.5.44"
-71.5988449734167,-16.437459034783,222478.067776,8180892.475737,227,"1.24.5.375",1,24,"5","375",5,"44","1.24.5.44"
-71.5987655064915,-16.4374182580604,222486.500722,8180897.099398,227,"1.24.5.376",1,24,"5","376",5,"44","1.24.5.44"
-71.5986955766058,-16.4374024248872,222493.950119,8180898.948336,227,"1.24.5.377",1,24,"5","377",5,"44","1.24.5.44"
-71.5986250742592,-16.4373928228862,222501.469544,8180900.108171,227,"1.24.5.378",1,24,"5","378",5,"44","1.24.5.44"
-71.5985817387083,-16.4374440868361,222506.172778,8180894.491937,227,"1.24.5.378A",1,24,"5","378A",5,"44","1.24.5.44"
-71.5985599023898,-16.4375501430833,222508.656756,8180882.779859,227,"1.24.5.379",1,24,"5","379",5,"44","1.24.5.44"
-71.5985724338446,-16.4376455929086,222507.453507,8180872.194913,227,"1.24.5.380",1,24,"5","380",5,"44","1.24.5.44"
-71.5985263073896,-16.4377583830248,222512.542421,8180859.770625,227,"1.24.5.381",1,24,"5","381",5,"44","1.24.5.44"
-71.5985107104173,-16.4379163323027,222514.433516,8180842.304637,227,"1.24.5.382",1,24,"5","382",5,"44","1.24.5.44"
-71.5985690208572,-16.4380703255051,222508.422109,8180825.175227,227,"1.24.5.383",1,24,"5","383",5,"44","1.24.5.44"
-71.5986312355143,-16.4381795068613,222501.929834,8180813.001811,227,"1.24.5.384",1,24,"5","384",5,"44","1.24.5.44"
-71.5983583579869,-16.438141042958,222531.031611,8180817.634801,228,"1.24.5.385",1,24,"5","385",5,"45","1.24.5.45"
-71.5983046187885,-16.4379583699729,222536.513826,8180837.933218,228,"1.24.5.386",1,24,"5","386",5,"45","1.24.5.45"
-71.5982253879704,-16.4379742203044,222545.002038,8180836.287057,228,"1.24.5.387",1,24,"5","387",5,"45","1.24.5.45"
-71.5981475354586,-16.4379936942608,222553.348129,8180834.237811,228,"1.24.5.388",1,24,"5","388",5,"45","1.24.5.45"
-71.5980568972851,-16.4380026159261,222563.045343,8180833.374403,228,"1.24.5.389",1,24,"5","389",5,"45","1.24.5.45"
-71.597975788539,-16.4380341173679,222571.756451,8180829.997993,228,"1.24.5.390",1,24,"5","390",5,"45","1.24.5.45"
-71.5979059611475,-16.4380720739567,222579.271341,8180825.89142,228,"1.24.5.391",1,24,"5","391",5,"45","1.24.5.45"
-71.5978566957593,-16.4380737375704,222584.537623,8180825.774819,228,"1.24.5.392",1,24,"5","392",5,"45","1.24.5.45"
-71.5977654701229,-16.4380924508345,222594.311517,8180823.828126,228,"1.24.5.393",1,24,"5","393",5,"45","1.24.5.45"
-71.5976158653962,-16.4380769751259,222610.27451,8180825.746748,228,"1.24.5.394",1,24,"5","394",5,"45","1.24.5.45"
-71.5976371285791,-16.4381749275632,222608.141809,8180814.87276,228,"1.24.5.395",1,24,"5","395",5,"45","1.24.5.45"
-71.5976324989763,-16.4382595630682,222608.756776,8180805.508676,228,"1.24.5.396",1,24,"5","396",5,"45","1.24.5.45"
-71.597646480717,-16.438344643962,222607.383791,8180796.069751,228,"1.24.5.397",1,24,"5","397",5,"45","1.24.5.45"
-71.5977880870916,-16.4383200897408,222592.218526,8180798.594016,228,"1.24.5.398",1,24,"5","398",5,"45","1.24.5.45"
-71.5978505698978,-16.4382949280821,222585.506591,8180801.294075,228,"1.24.5.399",1,24,"5","399",5,"45","1.24.5.45"
-71.5979636858487,-16.4382693655642,222573.38403,8180803.969048,228,"1.24.5.400",1,24,"5","400",5,"45","1.24.5.45"
-71.5980490766446,-16.4382355092184,222564.212055,8180807.600306,228,"1.24.5.401",1,24,"5","401",5,"45","1.24.5.45"
-71.5981071861273,-16.4382109931662,222557.968313,8180810.234879,228,"1.24.5.402",1,24,"5","402",5,"45","1.24.5.45"
-71.5981875867021,-16.4381920552202,222549.350737,8180812.221284,228,"1.24.5.403",1,24,"5","403",5,"45","1.24.5.45"
-71.5982789246928,-16.4381980168158,222539.599918,8180811.435921,228,"1.24.5.404",1,24,"5","404",5,"45","1.24.5.45"
-71.5982879538315,-16.4373481162794,222537.426831,8180905.520452,229,"1.24.5.405",1,24,"5","405",5,"46","1.24.5.46"
-71.5982587078943,-16.437446695541,222540.691868,8180894.646355,229,"1.24.5.406",1,24,"5","406",5,"46","1.24.5.46"
-71.5982369073862,-16.437568578418,222543.194501,8180881.181978,229,"1.24.5.407",1,24,"5","407",5,"46","1.24.5.46"
-71.5979391430458,-16.4376852738457,222575.176055,8180868.670545,230,"1.24.5.408",1,24,"5","408",5,"47","1.24.5.47"
-71.5980154417807,-16.4372529299817,222566.409051,8180916.432903,230,"1.24.5.409",1,24,"5","409",5,"47","1.24.5.47"
-71.5978362245322,-16.4371383948978,222585.395365,8180929.359535,230,"1.24.5.410",1,24,"5","410",5,"47","1.24.5.47"
-71.5977246070178,-16.4371254770779,222597.303189,8180930.942848,230,"1.24.5.411",1,24,"5","411",5,"47","1.24.5.47"
-71.5978303107595,-16.4374170812448,222586.423382,8180898.51284,230,"1.24.5.412",1,24,"5","412",5,"47","1.24.5.47"
-71.5978011185286,-16.4365816357665,222588.355018,8180991.049376,231,"1.24.5.413",1,24,"5","413",5,"48","1.24.5.48"
-71.5977273868409,-16.4365504725491,222596.188882,8180994.600756,231,"1.24.5.414",1,24,"5","414",5,"48","1.24.5.48"
-71.5976315889137,-16.4364931806145,222606.343368,8181001.075245,231,"1.24.5.415",1,24,"5","415",5,"48","1.24.5.48"
-71.5975420382735,-16.4364712586586,222615.880611,8181003.625167,231,"1.24.5.416",1,24,"5","416",5,"48","1.24.5.48"
-71.5974762872768,-16.4365749442048,222623.053399,8180992.235789,231,"1.24.5.417",1,24,"5","417",5,"48","1.24.5.48"
-71.5974114145487,-16.4366896684948,222630.148026,8180979.62305,231,"1.24.5.418",1,24,"5","418",5,"48","1.24.5.48"
-71.5973665433129,-16.436770917485,222635.057936,8180970.689099,231,"1.24.5.419",1,24,"5","419",5,"48","1.24.5.48"
-71.597342415792,-16.43680993963,222637.69139,8180966.401848,231,"1.24.5.419A",1,24,"5","419A",5,"48","1.24.5.48"
-71.5973272218039,-16.436844586818,222639.364089,8180962.586719,231,"1.24.5.420",1,24,"5","420",5,"48","1.24.5.48"
-71.5973025168968,-16.4369172120935,222642.106989,8180954.579885,231,"1.24.5.421",1,24,"5","421",5,"48","1.24.5.48"
-71.5972598865219,-16.4369773446847,222646.747447,8180947.980764,231,"1.24.5.422",1,24,"5","422",5,"48","1.24.5.48"
-71.5972369103721,-16.4370493001144,222649.304676,8180940.045721,231,"1.24.5.423",1,24,"5","423",5,"48","1.24.5.48"
-71.5972267663113,-16.437113981417,222650.480474,8180932.898434,231,"1.24.5.424",1,24,"5","424",5,"48","1.24.5.48"
-71.5972251287751,-16.4371759474568,222650.743503,8180926.040102,231,"1.24.5.425",1,24,"5","425",5,"48","1.24.5.48"
-71.5972252917081,-16.4372304122983,222650.803495,8180920.009796,231,"1.24.5.426",1,24,"5","426",5,"48","1.24.5.48"
-71.5972311524502,-16.4372764213976,222650.242667,8180914.907855,231,"1.24.5.427",1,24,"5","427",5,"48","1.24.5.48"
-71.5972750638439,-16.4373518756182,222645.658029,8180906.493706,231,"1.24.5.428",1,24,"5","428",5,"48","1.24.5.48"
-71.5972816587041,-16.4374067605292,222645.031378,8180900.408071,231,"1.24.5.429",1,24,"5","429",5,"48","1.24.5.48"
-71.5973124890539,-16.4374839064304,222641.846839,8180891.824567,231,"1.24.5.430",1,24,"5","430",5,"48","1.24.5.48"
-71.5973501571813,-16.4376144780368,222638.007627,8180877.316648,231,"1.24.5.431",1,24,"5","431",5,"48","1.24.5.48"
-71.5973800379908,-16.437711714897,222634.953106,8180866.510071,231,"1.24.5.432",1,24,"5","432",5,"48","1.24.5.48"
-71.5974124496411,-16.437813079889,222631.634041,8180855.242975,231,"1.24.5.433",1,24,"5","433",5,"48","1.24.5.48"
-71.597451735244,-16.4379280947993,222627.599911,8180842.455196,231,"1.24.5.434",1,24,"5","434",5,"48","1.24.5.48"
-71.5975563497948,-16.437896446419,222616.377047,8180845.815653,231,"1.24.5.435",1,24,"5","435",5,"48","1.24.5.48"
-71.5976234884386,-16.4378764800882,222609.17502,8180847.934133,231,"1.24.5.436",1,24,"5","436",5,"48","1.24.5.48"
-71.5977246941032,-16.4378300486163,222598.295369,8180852.93597,231,"1.24.5.437",1,24,"5","437",5,"48","1.24.5.48"
-71.5976664249177,-16.4377058557063,222604.344804,8180866.765942,231,"1.24.5.438",1,24,"5","438",5,"48","1.24.5.48"
-71.597653840077,-16.4376514475138,222605.612139,8180872.807017,231,"1.24.5.438A",1,24,"5","438A",5,"48","1.24.5.48"
-71.5976437497976,-16.4376102208366,222606.631671,8180877.385277,231,"1.24.5.439",1,24,"5","439",5,"48","1.24.5.48"
-71.5975810339677,-16.437485625896,222613.155667,8180891.265854,231,"1.24.5.440",1,24,"5","440",5,"48","1.24.5.48"
-71.5975446132538,-16.4373686728593,222616.880939,8180904.264285,231,"1.24.5.441",1,24,"5","441",5,"48","1.24.5.48"
-71.5975008299967,-16.4371998173933,222621.319127,8180923.019199,231,"1.24.5.442",1,24,"5","442",5,"48","1.24.5.48"
-71.5975002421128,-16.4370495241021,222621.168337,8180939.65975,231,"1.24.5.443",1,24,"5","443",5,"48","1.24.5.48"
-71.5975083457656,-16.4370150526892,222620.253479,8180943.465142,231,"1.24.5.443A",1,24,"5","443A",5,"48","1.24.5.48"
-71.5975317956331,-16.4369578497895,222617.66659,8180949.766206,231,"1.24.5.444",1,24,"5","444",5,"48","1.24.5.48"
-71.5976120597942,-16.4368190040214,222608.893121,8180965.028443,231,"1.24.5.445",1,24,"5","445",5,"48","1.24.5.48"
-71.5976602625285,-16.4367417731412,222603.632945,8180973.512953,231,"1.24.5.446",1,24,"5","446",5,"48","1.24.5.48"
-71.5977032498153,-16.4366617923524,222598.926121,8180982.309074,231,"1.24.5.447",1,24,"5","447",5,"48","1.24.5.48"
-71.5979714251849,-16.4366891752347,222570.310786,8180978.909499,232,"1.24.5.448",1,24,"5","448",5,"49","1.24.5.49"
-71.5978575672705,-16.4369067380083,222582.785633,8180954.97819,232,"1.24.5.449",1,24,"5","449",5,"49","1.24.5.49"
-71.5979890843327,-16.4369692881088,222568.822105,8180947.872525,232,"1.24.5.450",1,24,"5","450",5,"49","1.24.5.49"
-71.5981209096507,-16.4370317076417,222554.825462,8180940.780883,232,"1.24.5.451",1,24,"5","451",5,"49","1.24.5.49"
-71.598220813672,-16.4370761200329,222544.213977,8180935.726691,232,"1.24.5.452",1,24,"5","452",5,"49","1.24.5.49"
-71.5983516136902,-16.4371134635036,222530.291249,8180931.412738,232,"1.24.5.453",1,24,"5","453",5,"49","1.24.5.49"
-71.5984970212832,-16.4371566208128,222514.81599,8180926.435052,232,"1.24.5.454",1,24,"5","454",5,"49","1.24.5.49"
-71.5986297643006,-16.4371808659357,222500.66704,8180923.568599,232,"1.24.5.455",1,24,"5","455",5,"49","1.24.5.49"
-71.5987656392654,-16.437205486964,222486.183982,8180920.65622,232,"1.24.5.456",1,24,"5","456",5,"49","1.24.5.49"
-71.5989033693378,-16.4372574012503,222471.541522,8180914.719504,232,"1.24.5.457",1,24,"5","457",5,"49","1.24.5.49"
-71.5989456358137,-16.4371679642016,222466.898219,8180924.563544,232,"1.24.5.457A",1,24,"5","457A",5,"49","1.24.5.49"
-71.5989534367784,-16.4371165260079,222465.991548,8180930.247831,232,"1.24.5.457B",1,24,"5","457B",5,"49","1.24.5.49"
-71.5989878781377,-16.4370440742408,222462.208499,8180938.22208,232,"1.24.5.458",1,24,"5","458",5,"49","1.24.5.49"
-71.5989196387735,-16.4370142079532,222469.457324,8180941.622385,232,"1.24.5.459",1,24,"5","459",5,"49","1.24.5.49"
-71.5988174340014,-16.4370150569327,222480.378993,8180941.668649,232,"1.24.5.460",1,24,"5","460",5,"49","1.24.5.49"
-71.5986873678369,-16.4369693462422,222494.211414,8180946.908006,232,"1.24.5.461",1,24,"5","461",5,"49","1.24.5.49"
-71.598566532846,-16.4369501727569,222507.095232,8180949.196614,232,"1.24.5.462",1,24,"5","462",5,"49","1.24.5.49"
-71.598426542412,-16.4369022816125,222521.98496,8180954.690978,232,"1.24.5.463",1,24,"5","463",5,"49","1.24.5.49"
-71.5982920168989,-16.4368811534602,222536.328821,8180957.214763,232,"1.24.5.464",1,24,"5","464",5,"49","1.24.5.49"
-71.5982193232997,-16.4368443657521,222544.043751,8180961.387457,232,"1.24.5.465",1,24,"5","465",5,"49","1.24.5.49"
-71.5980933038215,-16.4367797518959,222557.416939,8180968.714085,232,"1.24.5.466",1,24,"5","466",5,"49","1.24.5.49"
-71.5977097728089,-16.4362506240927,222597.644746,8181027.822687,233,"1.24.5.467",1,24,"5","467",5,"50","1.24.5.50"
-71.5977499772968,-16.4362945658289,222593.411385,8181022.902522,233,"1.24.5.467A",1,24,"5","467A",5,"50","1.24.5.50"
-71.5978167044724,-16.4363230501411,222586.322129,8181019.657347,233,"1.24.5.468",1,24,"5","468",5,"50","1.24.5.50"
-71.5979374382763,-16.4363787642204,222573.501019,8181013.323334,233,"1.24.5.469",1,24,"5","469",5,"50","1.24.5.50"
-71.5980359060945,-16.4364373506749,222563.063098,8181006.701844,233,"1.24.5.470",1,24,"5","470",5,"50","1.24.5.50"
-71.5980894943467,-16.4364458299269,222557.349295,8181005.689546,233,"1.24.5.470A",1,24,"5","470A",5,"50","1.24.5.50"
-71.5981416001949,-16.4364871769624,222551.84061,8181001.040317,233,"1.24.5.471",1,24,"5","471",5,"50","1.24.5.50"
-71.5982351237431,-16.4365539921126,222541.942689,8180993.514555,233,"1.24.5.472",1,24,"5","472",5,"50","1.24.5.50"
-71.5983517354942,-16.4366033618419,222529.553022,8180987.888584,233,"1.24.5.473",1,24,"5","473",5,"50","1.24.5.50"
-71.5985405968987,-16.4366206116055,222509.397889,8180985.719639,233,"1.24.5.474",1,24,"5","474",5,"50","1.24.5.50"
-71.5984235195056,-16.4364027919859,222521.597818,8181009.996227,233,"1.24.5.475",1,24,"5","475",5,"50","1.24.5.50"
-71.5982936321931,-16.4363453973793,222535.394572,8181016.528891,233,"1.24.5.476",1,24,"5","476",5,"50","1.24.5.50"
-71.5981739476053,-16.4362934209127,222548.108882,8181022.447677,233,"1.24.5.477",1,24,"5","477",5,"50","1.24.5.50"
-71.5980603036442,-16.4362130539155,222560.137405,8181031.501431,233,"1.24.5.478",1,24,"5","478",5,"50","1.24.5.50"
