"","UNICODE","NRO_DENUNCIA","D","L","X","Y","id_manz","rocFAstatus","infFAstatus","INSP_POSITIVA","INSP_COMPLETA","DIA_INSP","MES_INSP","ANIO_INSP","infestedRV","complete","DIA_ROC","MES_ROC","ANIO_ROC","VisitVig","PosVig","PosVigNegFA","PosVigNoFA","PosVigPosFA","YearLastAFII","ageAP","TYPO_DENUNCIA","FECHA_ROC","FECHA_INSP","FECHA_VISIT","ANIO_VISIT","firstControl","firstControlBlock","DateFirstSpray","histTreat","TimeSinceFirst","codeLoc","focus"
"893","1.24.2.118",435,24,"2",222569.844104,8180258.524534,"122-24",2,0,0,1,11,11,2011,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,5,6,1,NA,2011-11-11,2011-11-11,2011,FALSE,FALSE,NA,1,NA,"1.24.2",TRUE
"894","1.24.2.119",435,24,"2",222562.408352,8180266.639564,"122-24",2,0,0,1,11,11,2011,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,5,6,1,NA,2011-11-11,2011-11-11,2011,FALSE,FALSE,NA,1,NA,"1.24.2",TRUE
"890","1.24.2.112",435,24,"2",222556.722767,8180280.173206,"122-24",2,1,0,1,15,11,2011,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,5,6,1,NA,2011-11-15,2011-11-15,2011,FALSE,FALSE,NA,1,NA,"1.24.2",TRUE
"892","1.24.2.116",435,24,"2",222585.023113,8180266.239768,"122-24",2,1,0,1,20,11,2011,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,5,6,1,NA,2011-11-20,2011-11-20,2011,FALSE,FALSE,NA,1,NA,"1.24.2",TRUE
"891","1.24.2.113",435,24,"2",222572.207405,8180286.885637,"122-24",2,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,5,6,1,NA,NA,NA,0,FALSE,FALSE,NA,1,NA,"1.24.2",TRUE
"2557","1.7.8A.87",0,7,"8A",226728.835991,8179781.565074,"122-7",2,0,0,0,0,0,0,0,1,19,10,2007,TRUE,FALSE,FALSE,FALSE,FALSE,4,3,0,2007-10-19,NA,2007-10-19,2007,TRUE,TRUE,2007-10-19,0,0,"1.7.8A",TRUE
"818","1.23.9.54",59,23,"9",220179.865625,8180196.051022,"123-23",1,0,0,1,13,5,2009,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,6,3,1,NA,2009-05-13,2009-05-13,2009,FALSE,FALSE,NA,1,NA,"1.23.9",TRUE
"896","1.24.2.129",619,24,"2",222530.090232,8180230.100767,"125-24",2,0,0,0,0,0,0,1,1,11,12,2012,TRUE,TRUE,TRUE,FALSE,FALSE,5,7,4,2012-12-11,NA,2012-12-11,2012,TRUE,TRUE,2012-12-11,0,0,"1.24.2",TRUE
"897","1.24.2.130",619,24,"2",222522.683336,8180248.009357,"125-24",2,1,0,0,0,0,0,0,1,11,12,2012,TRUE,FALSE,FALSE,FALSE,FALSE,5,7,4,2012-12-11,NA,2012-12-11,2012,TRUE,TRUE,2012-12-11,0,0,"1.24.2",TRUE
"895","1.24.2.128A",619,24,"2",222538.89965,8180211.547056,"125-24",2,0,0,0,0,0,0,0,1,12,12,2012,TRUE,FALSE,FALSE,FALSE,FALSE,5,7,4,2012-12-12,NA,2012-12-12,2012,TRUE,TRUE,2012-12-11,0,1,"1.24.2",TRUE
"900","1.24.2.135",619,24,"2",222537.77154,8180261.224671,"125-24",2,1,0,0,0,0,0,0,1,12,12,2012,TRUE,FALSE,FALSE,FALSE,FALSE,5,7,4,2012-12-12,NA,2012-12-12,2012,TRUE,TRUE,2012-12-11,0,1,"1.24.2",TRUE
"901","1.24.2.135A",619,24,"2",222537.77154,8180261.224671,"125-24",2,1,0,0,0,0,0,1,1,12,12,2012,TRUE,TRUE,FALSE,FALSE,TRUE,5,7,4,2012-12-12,NA,2012-12-12,2012,TRUE,TRUE,2012-12-11,0,1,"1.24.2",TRUE
"902","1.24.2.136",619,24,"2",222543.292254,8180246.739889,"125-24",2,0,0,0,0,0,0,0,1,13,12,2012,TRUE,FALSE,FALSE,FALSE,FALSE,5,7,4,2012-12-13,NA,2012-12-13,2012,TRUE,TRUE,2012-12-11,0,2,"1.24.2",TRUE
"903","1.24.2.137",619,24,"2",222544.744785,8180238.401926,"125-24",2,0,0,0,0,0,0,0,1,13,12,2012,TRUE,FALSE,FALSE,FALSE,FALSE,5,7,4,2012-12-13,NA,2012-12-13,2012,TRUE,TRUE,2012-12-11,0,2,"1.24.2",TRUE
"898","1.24.2.131",619,24,"2",222512.93351,8180258.110018,"125-24",0,0,0,0,0,0,0,0,1,14,12,2012,TRUE,FALSE,FALSE,FALSE,FALSE,5,7,4,2012-12-14,NA,2012-12-14,2012,TRUE,TRUE,2012-12-11,0,3,"1.24.2",TRUE
"899","1.24.2.134",619,24,"2",222537.036386,8180274.285956,"125-24",2,0,0,0,0,0,0,0,1,14,12,2012,TRUE,FALSE,FALSE,FALSE,FALSE,5,7,4,2012-12-14,NA,2012-12-14,2012,TRUE,TRUE,2012-12-11,0,3,"1.24.2",TRUE
"905","1.24.2.145",0,24,"2",222476.526303,8180161.293719,"126-24",2,0,0,0,0,0,0,0,1,24,8,2006,TRUE,FALSE,FALSE,FALSE,FALSE,5,1,0,2006-08-24,NA,2006-08-24,2006,TRUE,TRUE,2006-08-24,0,0,"1.24.2",TRUE
"904","1.24.2.144",0,24,"2",222489.961063,8180168.540021,"126-24",2,0,0,0,0,0,0,0,1,6,9,2006,TRUE,FALSE,FALSE,FALSE,FALSE,5,1,0,2006-09-06,NA,2006-09-06,2006,TRUE,TRUE,2006-08-24,0,13,"1.24.2",TRUE
"906","1.24.2.146",0,24,"2",222461.364906,8180152.573477,"126-24",2,0,0,0,0,0,0,0,1,6,9,2006,TRUE,FALSE,FALSE,FALSE,FALSE,5,1,0,2006-09-06,NA,2006-09-06,2006,TRUE,TRUE,2006-08-24,0,13,"1.24.2",TRUE
"907","1.24.2.147",0,24,"2",222445.09947,8180144.822242,"126-24",2,0,0,0,0,0,0,0,1,6,9,2006,TRUE,FALSE,FALSE,FALSE,FALSE,5,1,0,2006-09-06,NA,2006-09-06,2006,TRUE,TRUE,2006-08-24,0,13,"1.24.2",TRUE
"1619","1.25.3.1065",359,25,"3",229901.781503,8179826.469748,"126-25",2,0,0,1,13,5,2011,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,6,5,3,NA,2011-05-13,2011-05-13,2011,FALSE,FALSE,NA,1,NA,"1.25.3",TRUE
"1620","1.25.3.1066",359,25,"3",229911.392118,8179825.609894,"126-25",2,1,0,1,13,5,2011,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,6,5,3,NA,2011-05-13,2011-05-13,2011,FALSE,FALSE,NA,1,NA,"1.25.3",TRUE
"1621","1.25.3.1067",359,25,"3",229907.760444,8179791.232652,"126-25",2,1,0,1,13,5,2011,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,6,5,3,NA,2011-05-13,2011-05-13,2011,FALSE,FALSE,NA,1,NA,"1.25.3",TRUE
"1622","1.25.3.1068",359,25,"3",229898.182649,8179791.824065,"126-25",2,1,0,1,13,5,2011,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,6,5,3,NA,2011-05-13,2011-05-13,2011,FALSE,FALSE,NA,1,NA,"1.25.3",TRUE
"624","1.18.5.40",323,18,"5",224375.001755,8180729.784489,"127-18",0,0,0,1,7,3,2011,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,5,6,3,NA,2011-03-07,2011-03-07,2011,FALSE,FALSE,NA,1,NA,"1.18.5",TRUE
"626","1.18.5.43",323,18,"5",224386.916307,8180752.050292,"127-18",0,0,0,1,7,3,2011,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,5,6,3,NA,2011-03-07,2011-03-07,2011,FALSE,FALSE,NA,1,NA,"1.18.5",TRUE
"622","1.18.5.38A",323,18,"5",224401.836592,8180740.35051,"127-18",0,0,0,1,22,3,2011,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,5,6,3,NA,2011-03-22,2011-03-22,2011,FALSE,FALSE,NA,1,NA,"1.18.5",TRUE
"623","1.18.5.39",323,18,"5",224382.712191,8180721.013794,"127-18",2,0,0,1,22,3,2011,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,5,6,3,NA,2011-03-22,2011-03-22,2011,FALSE,FALSE,NA,1,NA,"1.18.5",TRUE
"625","1.18.5.41",323,18,"5",224370.565079,8180743.019868,"127-18",0,0,0,1,22,3,2011,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,5,6,3,NA,2011-03-22,2011-03-22,2011,FALSE,FALSE,NA,1,NA,"1.18.5",TRUE
"910","1.24.2.176",0,24,"2",222501.523751,8180310.312345,"130-24",2,0,0,0,0,0,0,0,1,31,10,2008,TRUE,FALSE,FALSE,FALSE,FALSE,5,3,0,2008-10-31,NA,2008-10-31,2008,TRUE,TRUE,2008-10-31,0,0,"1.24.2",TRUE
"912","1.24.2.177",0,24,"2",222499.157107,8180303.273314,"130-24",2,0,0,0,0,0,0,1,1,3,11,2008,TRUE,TRUE,TRUE,FALSE,FALSE,5,3,0,2008-11-03,NA,2008-11-03,2008,TRUE,TRUE,2008-10-31,0,3,"1.24.2",TRUE
"914","1.24.2.178",0,24,"2",222496.919628,8180294.06262,"130-24",2,0,0,0,0,0,0,0,1,3,11,2008,TRUE,FALSE,FALSE,FALSE,FALSE,5,3,0,2008-11-03,NA,2008-11-03,2008,TRUE,TRUE,2008-10-31,0,3,"1.24.2",TRUE
"909","1.24.2.175",607,24,"2",222492.44501,8180284.783808,"130-24",1,0,0,1,14,9,2012,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,5,7,1,NA,2012-09-14,2012-09-14,2012,FALSE,FALSE,2008-10-31,1,1414,"1.24.2",TRUE
"913","1.24.2.177",607,24,"2",222499.157107,8180303.273314,"130-24",2,0,0,1,14,9,2012,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,5,7,1,NA,2012-09-14,2012-09-14,2012,FALSE,FALSE,2008-10-31,1,1414,"1.24.2",TRUE
"908","1.24.2.174",607,24,"2",222492.095929,8180274.762767,"130-24",2,0,0,1,21,9,2012,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,5,7,1,NA,2012-09-21,2012-09-21,2012,FALSE,FALSE,2008-10-31,1,1421,"1.24.2",TRUE
"911","1.24.2.176",607,24,"2",222501.523751,8180310.312345,"130-24",2,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,5,7,1,NA,NA,NA,0,FALSE,FALSE,2008-10-31,1,NA,"1.24.2",TRUE
"915","1.24.2.178",607,24,"2",222496.919628,8180294.06262,"130-24",2,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,5,7,1,NA,NA,NA,0,FALSE,FALSE,2008-10-31,1,NA,"1.24.2",TRUE
"917","1.24.2.180",0,24,"2",222523.541122,8180312.099608,"131-24",2,0,0,0,0,0,0,1,1,6,9,2006,TRUE,TRUE,TRUE,FALSE,FALSE,5,1,0,2006-09-06,NA,2006-09-06,2006,TRUE,TRUE,2006-09-06,0,0,"1.24.2",TRUE
"916","1.24.2.179",0,24,"2",222534.552901,8180308.744691,"131-24",0,0,0,0,0,0,0,0,1,14,9,2006,TRUE,FALSE,FALSE,FALSE,FALSE,5,1,0,2006-09-14,NA,2006-09-14,2006,TRUE,TRUE,2006-09-06,0,8,"1.24.2",TRUE
"918","1.24.2.181",0,24,"2",222511.453413,8180317.16029,"131-24",2,0,0,0,0,0,0,0,1,14,9,2006,TRUE,FALSE,FALSE,FALSE,FALSE,5,1,0,2006-09-14,NA,2006-09-14,2006,TRUE,TRUE,2006-09-06,0,8,"1.24.2",TRUE
"2539","1.7.8A.188",0,7,"8A",227102.910731,8179268.23443,"131-7",2,1,0,0,0,0,0,1,1,23,7,2007,TRUE,TRUE,FALSE,FALSE,TRUE,4,3,0,2007-07-23,NA,2007-07-23,2007,TRUE,TRUE,2007-07-23,0,0,"1.7.8A",TRUE
"2540","1.7.8A.189",0,7,"8A",227092.511718,8179258.221742,"131-7",2,1,0,0,0,0,0,1,1,23,7,2007,TRUE,TRUE,FALSE,FALSE,TRUE,4,3,0,2007-07-23,NA,2007-07-23,2007,TRUE,TRUE,2007-07-23,0,0,"1.7.8A",TRUE
"2542","1.7.8A.190",0,7,"8A",227076.859491,8179272.902156,"131-7",2,1,0,0,0,0,0,0,1,23,7,2007,TRUE,FALSE,FALSE,FALSE,FALSE,4,3,0,2007-07-23,NA,2007-07-23,2007,TRUE,TRUE,2007-07-23,0,0,"1.7.8A",TRUE
"989","1.24.3.3",0,24,"3",222441.416805,8180387.065644,"135-24",2,1,0,0,0,0,0,0,1,11,4,2008,TRUE,FALSE,FALSE,FALSE,FALSE,5,3,0,2008-04-11,NA,2008-04-11,2008,TRUE,TRUE,2008-04-11,0,0,"1.24.3",TRUE
"996","1.24.3.4",0,24,"3",222434.917456,8180372.278844,"135-24",2,0,0,0,0,0,0,0,1,11,4,2008,TRUE,FALSE,FALSE,FALSE,FALSE,5,3,0,2008-04-11,NA,2008-04-11,2008,TRUE,TRUE,2008-04-11,0,0,"1.24.3",TRUE
"1000","1.24.3.5",0,24,"3",222424.672606,8180360.557117,"135-24",2,0,0,0,0,0,0,0,1,11,4,2008,TRUE,FALSE,FALSE,FALSE,FALSE,5,3,0,2008-04-11,NA,2008-04-11,2008,TRUE,TRUE,2008-04-11,0,0,"1.24.3",TRUE
"2543","1.7.8A.225",0,7,"8A",226968.232329,8179211.50578,"135-7",2,1,0,0,0,0,0,0,1,19,10,2007,TRUE,FALSE,FALSE,FALSE,FALSE,4,3,0,2007-10-19,NA,2007-10-19,2007,TRUE,TRUE,2007-10-19,0,0,"1.7.8A",TRUE
"2544","1.7.8A.246",0,7,"8A",226983.088441,8179224.125536,"135-7",2,1,0,0,0,0,0,0,1,19,10,2007,TRUE,FALSE,FALSE,FALSE,FALSE,4,3,0,2007-10-19,NA,2007-10-19,2007,TRUE,TRUE,2007-10-19,0,0,"1.7.8A",TRUE
"2545","1.7.8A.247",0,7,"8A",226976.700834,8179218.690313,"135-7",2,1,0,0,0,0,0,1,1,19,10,2007,TRUE,TRUE,FALSE,FALSE,TRUE,4,3,0,2007-10-19,NA,2007-10-19,2007,TRUE,TRUE,2007-10-19,0,0,"1.7.8A",TRUE
"943","1.24.3.13",0,24,"3",222384.432323,8180328.110822,"136-24",2,1,0,0,0,0,0,0,1,17,3,2008,TRUE,FALSE,FALSE,FALSE,FALSE,5,3,0,2008-03-17,NA,2008-03-17,2008,TRUE,TRUE,2008-03-17,0,0,"1.24.3",TRUE
"951","1.24.3.14",0,24,"3",222382.153366,8180348.842379,"136-24",2,1,0,0,0,0,0,0,1,17,3,2008,TRUE,FALSE,FALSE,FALSE,FALSE,5,3,0,2008-03-17,NA,2008-03-17,2008,TRUE,TRUE,2008-03-17,0,0,"1.24.3",TRUE
"952","1.24.3.14",229,24,"3",222382.153366,8180348.842379,"136-24",2,1,0,1,4,7,2010,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,5,5,1,NA,2010-07-04,2010-07-04,2010,FALSE,FALSE,2008-03-17,1,839,"1.24.3",TRUE
"944","1.24.3.13",229,24,"3",222384.432323,8180328.110822,"136-24",2,1,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,5,5,1,NA,NA,NA,0,FALSE,FALSE,2008-03-17,1,NA,"1.24.3",TRUE
"1009","1.24.3.9",229,24,"3",222397.205823,8180352.807957,"136-24",1,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,5,5,1,NA,NA,NA,0,FALSE,FALSE,2008-03-17,1,NA,"1.24.3",TRUE
"1001","1.24.3.7",0,24,"3",222407.957584,8180385.484521,"137-24",2,1,0,0,0,0,0,0,1,11,4,2008,TRUE,FALSE,FALSE,FALSE,FALSE,5,3,0,2008-04-11,NA,2008-04-11,2008,TRUE,TRUE,2008-04-11,0,0,"1.24.3",TRUE
"1005","1.24.3.8",0,24,"3",222396.662363,8180378.620539,"137-24",2,0,0,0,0,0,0,0,1,11,4,2008,TRUE,FALSE,FALSE,FALSE,FALSE,5,3,0,2008-04-11,NA,2008-04-11,2008,TRUE,TRUE,2008-04-11,0,0,"1.24.3",TRUE
"1002","1.24.3.7",229,24,"3",222407.957584,8180385.484521,"137-24",2,1,0,1,12,5,2010,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,5,5,1,NA,2010-05-12,2010-05-12,2010,FALSE,FALSE,2008-04-11,1,761,"1.24.3",TRUE
"1006","1.24.3.8",229,24,"3",222396.662363,8180378.620539,"137-24",2,0,0,1,12,5,2010,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,5,5,1,NA,2010-05-12,2010-05-12,2010,FALSE,FALSE,2008-04-11,1,761,"1.24.3",TRUE
"1004","1.24.3.7A",229,24,"3",222407.957584,8180385.484521,"137-24",1,0,0,1,28,6,2010,0,1,8,7,2010,TRUE,FALSE,FALSE,FALSE,FALSE,5,5,1,2010-07-08,2010-06-28,2010-07-08,2010,TRUE,FALSE,2008-04-11,2,818,"1.24.3",TRUE
"1008","1.24.3.8A",229,24,"3",222396.662363,8180378.620539,"137-24",2,1,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,5,5,1,NA,NA,NA,0,FALSE,FALSE,2008-04-11,1,NA,"1.24.3",TRUE
"967","1.24.3.163",593,24,"3",222353.209942,8180391.184287,"138-24",2,0,0,0,0,0,0,1,1,14,9,2012,TRUE,TRUE,TRUE,FALSE,FALSE,5,7,4,2012-09-14,NA,2012-09-14,2012,TRUE,TRUE,2012-09-14,0,0,"1.24.3",TRUE
"32","1.13.29.47",162,13,"29",235799.999275,8182840.340184,"1385-13",1,0,0,1,7,4,2010,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,8,2,1,NA,2010-04-07,2010-04-07,2010,FALSE,FALSE,NA,1,NA,"1.13.29",TRUE
"29","1.13.29.44",162,13,"29",235786.26946,8182817.631455,"1385-13",0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,8,2,1,NA,NA,NA,0,FALSE,FALSE,NA,1,NA,"1.13.29",TRUE
"30","1.13.29.45",162,13,"29",235786.004381,8182835.376306,"1385-13",0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,8,2,1,NA,NA,NA,0,FALSE,FALSE,NA,1,NA,"1.13.29",TRUE
"31","1.13.29.46",162,13,"29",235790.973407,8182847.682476,"1385-13",0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,8,2,1,NA,NA,NA,0,FALSE,FALSE,NA,1,NA,"1.13.29",TRUE
"33","1.13.29.48",162,13,"29",235811.773967,8182838.512181,"1385-13",0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,8,2,1,NA,NA,NA,0,FALSE,FALSE,NA,1,NA,"1.13.29",TRUE
"34","1.13.29.49",162,13,"29",235812.669515,8182821.38101,"1385-13",1,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,8,2,1,NA,NA,NA,0,FALSE,FALSE,NA,1,NA,"1.13.29",TRUE
"35","1.13.29.50",162,13,"29",235794.869784,8182818.954496,"1385-13",0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,8,2,1,NA,NA,NA,0,FALSE,FALSE,NA,1,NA,"1.13.29",TRUE
"2546","1.7.8A.282",0,7,"8A",226961.84599,8179276.56651,"138-7",2,1,0,0,0,0,0,0,1,19,10,2007,TRUE,FALSE,FALSE,FALSE,FALSE,4,3,0,2007-10-19,NA,2007-10-19,2007,TRUE,TRUE,2007-10-19,0,0,"1.7.8A",TRUE
"2547","1.7.8A.283",0,7,"8A",226955.829722,8179270.063142,"138-7",2,2,0,0,0,0,0,0,1,19,10,2007,TRUE,FALSE,FALSE,FALSE,FALSE,4,3,0,2007-10-19,NA,2007-10-19,2007,TRUE,TRUE,2007-10-19,0,0,"1.7.8A",TRUE
"2548","1.7.8A.284",0,7,"8A",226948.320634,8179262.593315,"138-7",2,1,0,0,0,0,0,0,1,19,10,2007,TRUE,FALSE,FALSE,FALSE,FALSE,4,3,0,2007-10-19,NA,2007-10-19,2007,TRUE,TRUE,2007-10-19,0,0,"1.7.8A",TRUE
"45","1.13.29.81",233,13,"29",235849.555723,8182925.083262,"1388-13",1,0,0,1,23,6,2010,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,8,2,1,NA,2010-06-23,2010-06-23,2010,FALSE,FALSE,NA,1,NA,"1.13.29",TRUE
"47","1.13.29.83",233,13,"29",235824.243977,8182933.556358,"1388-13",0,0,0,1,23,6,2010,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,8,2,1,NA,2010-06-23,2010-06-23,2010,FALSE,FALSE,NA,1,NA,"1.13.29",TRUE
"50","1.13.29.86",233,13,"29",235856.812321,8182944.002547,"1388-13",2,0,0,1,23,6,2010,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,8,2,1,NA,2010-06-23,2010-06-23,2010,FALSE,FALSE,NA,1,NA,"1.13.29",TRUE
"51","1.13.29.90",233,13,"29",235893.325656,8182933.217589,"1388-13",2,0,0,1,23,6,2010,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,8,2,1,NA,2010-06-23,2010-06-23,2010,FALSE,FALSE,NA,1,NA,"1.13.29",TRUE
"52","1.13.29.91",233,13,"29",235901.710573,8182930.189192,"1388-13",1,0,0,1,23,6,2010,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,8,2,1,NA,2010-06-23,2010-06-23,2010,FALSE,FALSE,NA,1,NA,"1.13.29",TRUE
"43","1.13.29.77",233,13,"29",235886.528234,8182916.74845,"1388-13",1,0,0,1,24,6,2010,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,8,2,1,NA,2010-06-24,2010-06-24,2010,FALSE,FALSE,NA,1,NA,"1.13.29",TRUE
"44","1.13.29.78",233,13,"29",235878.128704,8182918.539802,"1388-13",0,0,0,1,24,6,2010,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,8,2,1,NA,2010-06-24,2010-06-24,2010,FALSE,FALSE,NA,1,NA,"1.13.29",TRUE
"49","1.13.29.85",233,13,"29",235846.56206,8182951.416308,"1388-13",2,0,0,1,24,6,2010,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,8,2,1,NA,2010-06-24,2010-06-24,2010,FALSE,FALSE,NA,1,NA,"1.13.29",TRUE
"46","1.13.29.82",233,13,"29",235838.718188,8182928.615504,"1388-13",0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,8,2,1,NA,NA,NA,0,FALSE,FALSE,NA,1,NA,"1.13.29",TRUE
"48","1.13.29.84",233,13,"29",235830.963517,8182942.050654,"1388-13",0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,8,2,1,NA,NA,NA,0,FALSE,FALSE,NA,1,NA,"1.13.29",TRUE
"953","1.24.3.15",186,24,"3",222365.14392,8180348.684315,"139-24",2,1,1,1,31,5,2010,1,1,25,6,2010,TRUE,TRUE,FALSE,FALSE,TRUE,5,5,4,2010-06-25,2010-05-31,2010-06-25,2010,TRUE,TRUE,2010-06-25,0,0,"1.24.3",TRUE
"973","1.24.3.17",593,24,"3",222354.480341,8180324.826258,"139-24",2,1,0,0,0,0,0,0,1,13,9,2012,TRUE,FALSE,FALSE,FALSE,FALSE,5,7,4,2012-09-13,NA,2012-09-13,2012,TRUE,FALSE,2010-06-25,2,811,"1.24.3",TRUE
"975","1.24.3.19",593,24,"3",222336.456963,8180315.579843,"139-24",2,0,0,0,0,0,0,1,1,13,9,2012,TRUE,TRUE,TRUE,FALSE,FALSE,5,7,4,2012-09-13,NA,2012-09-13,2012,TRUE,FALSE,2010-06-25,2,811,"1.24.3",TRUE
"974","1.24.3.18",593,24,"3",222344.513052,8180321.837086,"139-24",2,0,0,0,0,0,0,1,1,14,9,2012,TRUE,TRUE,TRUE,FALSE,FALSE,5,7,4,2012-09-14,NA,2012-09-14,2012,TRUE,FALSE,2010-06-25,2,812,"1.24.3",TRUE
"954","1.24.3.15",593,24,"3",222365.14392,8180348.684315,"139-24",2,1,0,0,0,0,0,0,1,15,9,2012,TRUE,FALSE,FALSE,FALSE,FALSE,5,7,4,2012-09-15,NA,2012-09-15,2012,FALSE,FALSE,2010-06-25,1,813,"1.24.3",TRUE
"962","1.24.3.16",593,24,"3",222365.48828,8180327.40874,"139-24",2,0,0,0,0,0,0,0,1,15,9,2012,TRUE,FALSE,FALSE,FALSE,FALSE,5,7,4,2012-09-15,NA,2012-09-15,2012,TRUE,FALSE,2010-06-25,2,813,"1.24.3",TRUE
"960","1.24.3.16",186,24,"3",222365.48828,8180327.40874,"139-24",2,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,5,5,4,NA,NA,NA,0,FALSE,TRUE,2010-06-25,1,NA,"1.24.3",TRUE
"961","1.24.3.16",229,24,"3",222365.48828,8180327.40874,"139-24",2,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,5,5,1,NA,NA,NA,0,FALSE,FALSE,2010-06-25,1,NA,"1.24.3",TRUE
"972","1.24.3.17",186,24,"3",222354.480341,8180324.826258,"139-24",2,1,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,5,5,4,NA,NA,NA,0,FALSE,TRUE,2010-06-25,1,NA,"1.24.3",TRUE
"2549","1.7.8A.299",0,7,"8A",226940.202529,8179319.15212,"139-7",2,1,0,0,0,0,0,0,1,14,3,2006,TRUE,FALSE,FALSE,FALSE,FALSE,4,2,0,2006-03-14,NA,2006-03-14,2006,TRUE,TRUE,2006-03-14,0,0,"1.7.8A",TRUE
"2550","1.7.8A.300",0,7,"8A",226922.628911,8179307.650695,"139-7",2,1,0,0,0,0,0,0,1,14,3,2006,TRUE,FALSE,FALSE,FALSE,FALSE,4,2,0,2006-03-14,NA,2006-03-14,2006,TRUE,TRUE,2006-03-14,0,0,"1.7.8A",TRUE
"2551","1.7.8A.305",0,7,"8A",226896.550638,8179300.643375,"139-7",2,1,0,0,0,0,0,0,1,14,3,2006,TRUE,FALSE,FALSE,FALSE,FALSE,4,2,0,2006-03-14,NA,2006-03-14,2006,TRUE,TRUE,2006-03-14,0,0,"1.7.8A",TRUE
"2553","1.7.8A.306",0,7,"8A",226903.973981,8179309.930627,"139-7",2,2,0,0,0,0,0,0,1,14,3,2006,TRUE,FALSE,FALSE,FALSE,FALSE,4,2,0,2006-03-14,NA,2006-03-14,2006,TRUE,TRUE,2006-03-14,0,0,"1.7.8A",TRUE
"2552","1.7.8A.306",0,7,"8A",226903.973981,8179309.930627,"139-7",2,2,0,0,0,0,0,0,1,5,2,2007,TRUE,FALSE,FALSE,FALSE,FALSE,4,3,0,2007-02-05,NA,2007-02-05,2007,FALSE,FALSE,2006-03-14,1,328,"1.7.8A",TRUE
