"dist","loc","lon","lat","polygon","unicode","prov","viv","loc_num","block","uniblock","X","Y","clusterID","add.house"
24,"1",-71.5904001063548,-16.4483315636811,10,"1.24.1.184A",1,"184A",1,11,"1.24.1.11",223395.802947085,8179700.29775423,1,0
24,"1",-71.5903919433419,-16.4482896812653,10,"1.24.1.184B",1,"184B",1,11,"1.24.1.11",223396.615698303,8179704.9459267,1,0
24,"1",-71.5903787939243,-16.4482616025383,10,"1.24.1.184C",1,"184C",1,11,"1.24.1.11",223397.98078534,8179708.07265234,1,0
24,"1",-71.5903273698091,-16.4482138046075,10,"1.24.1.185",1,"185",1,11,"1.24.1.11",223403.407254016,8179713.43496861,1,0
24,"1",-71.590071987928,-16.4482804274488,10,"1.24.1.186",1,"186",1,11,"1.24.1.11",223430.787261927,8179706.40835021,1,0
24,"1",-71.590300945941,-16.4481410711187,10,"1.24.1.187",1,"187",1,11,"1.24.1.11",223406.127282016,8179721.52380039,1,0
24,"1",-71.5905778183288,-16.4482355468168,11,"1.24.1.188",1,"188",1,12,"1.24.1.12",223376.679649759,8179710.68499476,1,0
24,"1",-71.5906233694648,-16.4482932943345,11,"1.24.1.189",1,"189",1,12,"1.24.1.12",223371.894781345,8179704.22914378,1,0
24,"1",-71.5906416501406,-16.4484094106198,11,"1.24.1.190",1,"190",1,12,"1.24.1.12",223370.106339658,8179691.34833702,1,0
24,"1",-71.5906955513065,-16.4485119797188,11,"1.24.1.191",1,"191",1,12,"1.24.1.12",223364.492922957,8179679.91864377,1,0
24,"1",-71.5907627975581,-16.4486216034111,11,"1.24.1.192",1,"192",1,12,"1.24.1.12",223357.463705918,8179667.68963248,1,0
24,"1",-71.5908477463179,-16.4486145305993,11,"1.24.1.193",1,"193",1,12,"1.24.1.12",223348.377586528,8179668.35640858,1,0
24,"1",-71.5909190396049,-16.4485871785859,11,"1.24.1.194",1,"194",1,12,"1.24.1.12",223340.721674497,8179671.28708206,1,0
24,"1",-71.5910171913546,-16.4485709671914,11,"1.24.1.195",1,"195",1,12,"1.24.1.12",223330.211954532,8179672.94755217,1,0
24,"1",-71.590982488734,-16.4485915889968,11,"1.24.1.195A",1,"195A",1,12,"1.24.1.12",223333.948904516,8179670.7119226,1,0
24,"1",-71.5910590342408,-16.4485627519669,11,"1.24.1.196",1,"196",1,12,"1.24.1.12",223325.72972481,8179673.79981406,1,0
24,"1",-71.591101098396,-16.4485047253778,11,"1.24.1.197",1,"197",1,12,"1.24.1.12",223321.153186305,8179680.16662604,1,0
24,"1",-71.5912745992499,-16.4484531044582,11,"1.24.1.198",1,"198",1,12,"1.24.1.12",223302.542771772,8179685.64428163,1,0
24,"1",-71.5914248366214,-16.4484099672473,11,"1.24.1.199",1,"199",1,12,"1.24.1.12",223286.429901053,8179690.21450387,1,0
24,"1",-71.5913990836004,-16.448298610696,11,"1.24.1.200",1,"200",1,12,"1.24.1.12",223289.023408286,8179702.57858324,1,0
24,"1",-71.5913461389935,-16.4482009563161,11,"1.24.1.201",1,"201",1,12,"1.24.1.12",223294.541568426,8179713.4628591,1,0
24,"1",-71.5912789050022,-16.4480907053819,11,"1.24.1.202",1,"202",1,12,"1.24.1.12",223301.568572723,8179725.7613216,1,0
24,"1",-71.591216973979,-16.4481042666323,11,"1.24.1.203",1,"203",1,12,"1.24.1.12",223308.204660088,8179724.34468183,1,0
24,"1",-71.591131477021,-16.448117869759,11,"1.24.1.204",1,"204",1,12,"1.24.1.12",223317.358641803,8179722.95566718,1,0
24,"1",-71.5910740498671,-16.4481462321262,11,"1.24.1.205",1,"205",1,12,"1.24.1.12",223323.534520984,8179719.89415472,1,0
24,"1",-71.5908704856135,-16.448180495753,11,"1.24.1.206",1,"206",1,12,"1.24.1.12",223345.332370768,8179716.37934091,1,0
24,"1",-71.5907918434108,-16.4481971366227,11,"1.24.1.207",1,"207",1,12,"1.24.1.12",223353.75827672,8179714.64460507,1,0
24,"1",-71.5906778059855,-16.4482127449672,11,"1.24.1.208",1,"208",1,12,"1.24.1.12",223365.964416395,8179713.07263219,1,0
24,"1",-71.5905321112066,-16.4479161672361,12,"1.24.1.209",1,"209",1,13,"1.24.1.13",223381.110101562,8179746.10758,1,0
24,"1",-71.5907127833445,-16.4480291641423,12,"1.24.1.210",1,"210",1,13,"1.24.1.13",223361.966960643,8179733.34985724,1,0
24,"1",-71.5908195353324,-16.448020317394,12,"1.24.1.211",1,"211",1,13,"1.24.1.13",223350.548792828,8179734.18319412,1,0
24,"1",-71.5909368635553,-16.4479731817123,12,"1.24.1.212",1,"212",1,13,"1.24.1.13",223337.946319186,8179739.2411967,1,0
24,"1",-71.5911906843233,-16.4479341245477,12,"1.24.1.213",1,"213",1,13,"1.24.1.13",223310.772122858,8179743.21791754,1,0
24,"1",-71.5911411114181,-16.4478471400018,12,"1.24.1.214",1,"214",1,13,"1.24.1.13",223315.945203389,8179752.91626011,1,0
24,"1",-71.5910720409188,-16.4477642550646,12,"1.24.1.215",1,"215",1,13,"1.24.1.13",223323.207274336,8179762.18740583,1,0
24,"1",-71.5910682665192,-16.4476936923273,12,"1.24.1.216",1,"216",1,13,"1.24.1.13",223323.510438705,8179770.00490975,1,0
24,"1",-71.5910671136196,-16.4476637914423,12,"1.24.1.216A",1,"216A",1,13,"1.24.1.13",223323.591199541,8179773.31695746,1,0
24,"1",-71.5910046062623,-16.4475703915622,12,"1.24.1.217",1,"217",1,13,"1.24.1.13",223330.13714321,8179783.74327367,1,0
24,"1",-71.5908881633885,-16.4475949961797,12,"1.24.1.218",1,"218",1,13,"1.24.1.13",223342.613090188,8179781.17858091,1,0
24,"1",-71.5908029641154,-16.4476146070638,12,"1.24.1.219",1,"219",1,13,"1.24.1.13",223351.743807159,8179779.12399373,1,0
24,"1",-71.5906221866897,-16.4476467701117,12,"1.24.1.220",1,"220",1,13,"1.24.1.13",223371.104126791,8179775.81051907,1,0
24,"1",-71.591346742322,-16.4475474549886,13,"1.24.1.221",1,"221",1,14,"1.24.1.14",223293.549931764,8179785.81429208,1,0
24,"1",-71.5915613238529,-16.4477448809906,13,"1.24.1.222",1,"222",1,14,"1.24.1.14",223270.903622664,8179763.66250907,1,0
24,"1",-71.5916775632384,-16.4477388339152,13,"1.24.1.223",1,"223",1,14,"1.24.1.14",223258.47574371,8179764.17284419,1,0
24,"1",-71.5917789952149,-16.4477096492753,13,"1.24.1.224",1,"224",1,14,"1.24.1.14",223247.597090516,8179767.2651204,1,0
24,"1",-71.5917413385913,-16.4476474849208,13,"1.24.1.225",1,"225",1,14,"1.24.1.14",223251.532206702,8179774.19920089,1,0
24,"1",-71.5916827828047,-16.4475010112732,13,"1.24.1.226",1,"226",1,14,"1.24.1.14",223257.580615293,8179790.49618501,1,0
24,"1",-71.5918983175087,-16.4474749570215,14,"1.24.1.227",1,"227",1,15,"1.24.1.15",223234.515359866,8179793.08563123,1,0
24,"1",-71.5919244496418,-16.4475893339684,14,"1.24.1.228",1,"228",1,15,"1.24.1.15",223231.885643765,8179780.38662152,1,0
24,"1",-71.5919767344997,-16.4477064300434,14,"1.24.1.229",1,"229",1,15,"1.24.1.15",223226.465568839,8179767.35074769,1,0
24,"1",-71.5921416061002,-16.4477776338179,14,"1.24.1.230",1,"230",1,15,"1.24.1.15",223208.951330612,8179759.24163765,1,0
24,"1",-71.5921018440163,-16.4478097371267,14,"1.24.1.231",1,"231",1,15,"1.24.1.15",223213.245169682,8179755.74178153,1,0
24,"1",-71.5920212905012,-16.4478127390379,14,"1.24.1.232",1,"232",1,15,"1.24.1.15",223221.855962828,8179755.51974599,1,0
24,"1",-71.5919375942899,-16.4478418268433,14,"1.24.1.233",1,"233",1,15,"1.24.1.15",223230.839547049,8179752.41391556,1,0
24,"1",-71.5918654080351,-16.4478679051834,14,"1.24.1.234",1,"234",1,15,"1.24.1.15",223238.589106411,8179749.62551213,1,0
24,"1",-71.5917796244549,-16.4478929781106,14,"1.24.1.235",1,"235",1,15,"1.24.1.15",223247.79000703,8179746.96704038,1,0
24,"1",-71.5916928854279,-16.4479169689487,14,"1.24.1.236",1,"236",1,15,"1.24.1.15",223257.091451528,8179744.42967666,1,0
24,"1",-71.5916221924297,-16.4479597692527,14,"1.24.1.237",1,"237",1,15,"1.24.1.15",223264.705187765,8179739.787851,1,0
24,"1",-71.5915369844941,-16.4479925847876,14,"1.24.1.238",1,"238",1,15,"1.24.1.15",223273.855562175,8179736.27135973,1,0
24,"1",-71.5914357447042,-16.4479963288728,14,"1.24.1.239",1,"239",1,15,"1.24.1.15",223284.677564897,8179735.99545568,1,0
24,"1",-71.5916022756656,-16.4483460752852,14,"1.24.1.240",1,"240",1,15,"1.24.1.15",223267.381288082,8179697.04532554,1,0
24,"1",-71.5917017624312,-16.4483052599205,14,"1.24.1.241",1,"241",1,15,"1.24.1.15",223256.693995283,8179701.42795851,1,0
24,"1",-71.5917955055176,-16.4482644094446,14,"1.24.1.242",1,"242",1,15,"1.24.1.15",223246.620314712,8179705.82233969,1,0
24,"1",-71.5919652404155,-16.4482041846533,14,"1.24.1.243",1,"243",1,15,"1.24.1.15",223228.400002876,8179712.25767079,1,0
24,"1",-71.5920649687498,-16.4481135745359,14,"1.24.1.244",1,"244",1,15,"1.24.1.15",223217.616213727,8179722.15297397,1,0
24,"1",-71.5921687730838,-16.4481140691994,14,"1.24.1.245",1,"245",1,15,"1.24.1.15",223206.526225798,8179721.95603872,1,0
24,"1",-71.5922393395719,-16.4481131084155,14,"1.24.1.245A",1,"245A",1,15,"1.24.1.15",223198.985378445,8179721.96576183,1,0
24,"1",-71.5922826145217,-16.4480802533624,14,"1.24.1.246",1,"246",1,15,"1.24.1.15",223194.315152761,8179725.54403237,1,0
24,"1",-71.5923763593074,-16.4480602770204,14,"1.24.1.247",1,"247",1,15,"1.24.1.15",223184.270890855,8179727.62730873,1,0
24,"1",-71.5924614005229,-16.4480151023972,14,"1.24.1.248",1,"248",1,15,"1.24.1.15",223175.120769392,8179732.51232693,1,0
24,"1",-71.592589014474,-16.4478972173124,14,"1.24.1.249",1,"249",1,15,"1.24.1.15",223161.318860966,8179745.38915507,1,0
24,"1",-71.5925464069047,-16.4475595658272,14,"1.24.1.250",1,"250",1,15,"1.24.1.15",223165.391884446,8179782.83056033,1,0
24,"1",-71.5925750512836,-16.4474224220501,14,"1.24.1.251",1,"251",1,15,"1.24.1.15",223162.136779363,8179797.97517973,1,0
24,"1",-71.5925039415402,-16.4474386872596,14,"1.24.1.252",1,"252",1,15,"1.24.1.15",223169.757420939,8179796.27178222,1,0
24,"1",-71.592431000183,-16.4474393991239,14,"1.24.1.253",1,"253",1,15,"1.24.1.15",223177.551679867,8179796.29287743,1,0
24,"1",-71.5923425014251,-16.4474228369021,14,"1.24.1.254",1,"254",1,15,"1.24.1.15",223186.983615312,8179798.24777606,1,0
24,"1",-71.5922500078627,-16.4474668654892,14,"1.24.1.255",1,"255",1,15,"1.24.1.15",223196.928360336,8179793.49983941,1,0
24,"1",-71.5921729868834,-16.4474262411433,14,"1.24.1.256",1,"256",1,15,"1.24.1.15",223205.099829906,8179798.10304428,1,0
24,"1",-71.5921151276624,-16.4474270260812,14,"1.24.1.257",1,"257",1,15,"1.24.1.15",223211.28277594,8179798.09538091,1,0
24,"1",-71.5920126433715,-16.4474476626516,14,"1.24.1.258",1,"258",1,15,"1.24.1.15",223222.261753362,8179795.95095918,1,0
24,"1",-71.5931684890744,-16.4476505572388,15,"1.24.1.259",1,"259",1,16,"1.24.1.16",223099.056181277,8179771.9042418,1,0
24,"1",-71.5931287961869,-16.4477264296889,15,"1.24.1.260",1,"260",1,16,"1.24.1.16",223103.404791748,8179763.55841297,1,0
24,"1",-71.5931115792042,-16.4477911794326,15,"1.24.1.261",1,"261",1,16,"1.24.1.16",223105.336225926,8179756.41323937,1,0
24,"1",-71.5930538172176,-16.4478506402396,15,"1.24.1.263",1,"263",1,16,"1.24.1.16",223111.592078902,8179749.90917946,1,0
24,"1",-71.5930699166166,-16.4480414374836,15,"1.24.1.264",1,"264",1,16,"1.24.1.16",223110.14286063,8179728.76302195,1,0
24,"1",-71.5929770300141,-16.4480613304578,15,"1.24.1.265",1,"265",1,16,"1.24.1.16",223120.095327054,8179726.68783322,1,0
24,"1",-71.5929210039918,-16.4481266338633,15,"1.24.1.266",1,"266",1,16,"1.24.1.16",223126.173987957,8179719.53452977,1,0
24,"1",-71.5928118078446,-16.4481784486966,15,"1.24.1.267",1,"267",1,16,"1.24.1.16",223137.914313365,8179713.94745259,1,0
24,"1",-71.5927467638458,-16.4482023445752,15,"1.24.1.268",1,"268",1,16,"1.24.1.16",223144.89768421,8179711.39092929,1,0
24,"1",-71.5926848287875,-16.4482020786359,15,"1.24.1.269",1,"269",1,16,"1.24.1.16",223151.514588128,8179711.50521801,1,0
24,"1",-71.5926231485323,-16.4482147568416,15,"1.24.1.270",1,"270",1,16,"1.24.1.16",223158.122642409,8179710.18604615,1,0
24,"1",-71.5925482767566,-16.4482365475518,15,"1.24.1.271",1,"271",1,16,"1.24.1.16",223166.153042008,8179707.87605263,1,0
24,"1",-71.5925683705151,-16.4482931757298,15,"1.24.1.272",1,"272",1,16,"1.24.1.16",223164.086562974,8179701.57894582,1,0
24,"1",-71.5925927790242,-16.448333288277,15,"1.24.1.272A",1,"272A",1,16,"1.24.1.16",223161.535644097,8179697.10445413,1,0
24,"1",-71.5926188357695,-16.448372488855,15,"1.24.1.273",1,"273",1,16,"1.24.1.16",223158.80733072,8179692.72867267,1,0
24,"1",-71.5926619055723,-16.4484476131549,15,"1.24.1.274",1,"274",1,16,"1.24.1.16",223154.312302656,8179684.35229386,1,0
24,"1",-71.5927132706382,-16.4485462244934,15,"1.24.1.275",1,"275",1,16,"1.24.1.16",223148.964337229,8179673.3641847,1,0
24,"1",-71.5927693296007,-16.4486906677757,15,"1.24.1.276",1,"276",1,16,"1.24.1.16",223143.179937,8179657.29536389,1,0
24,"1",-71.5928656326495,-16.4488219992042,15,"1.24.1.277",1,"277",1,16,"1.24.1.16",223133.077176939,8179642.6230824,1,0
24,"1",-71.5929773257401,-16.4488324332801,15,"1.24.1.278",1,"278",1,16,"1.24.1.16",223121.158485251,8179641.31484814,1,0
24,"1",-71.5930874198037,-16.4488146639456,15,"1.24.1.279",1,"279",1,16,"1.24.1.16",223109.370593387,8179643.13133638,1,0
24,"1",-71.5933219243766,-16.4487243256211,15,"1.24.1.280",1,"280",1,16,"1.24.1.16",223084.187391008,8179652.81181757,1,0
24,"1",-71.5934365058585,-16.4486691527738,15,"1.24.1.281",1,"281",1,16,"1.24.1.16",223071.866928901,8179658.76326572,1,0
24,"1",-71.5934956195152,-16.448652885946,15,"1.24.1.282",1,"282",1,16,"1.24.1.16",223065.528005025,8179660.48324099,1,0
24,"1",-71.5935438863902,-16.448614557958,15,"1.24.1.283",1,"283",1,16,"1.24.1.16",223060.316644577,8179664.6605791,1,0
24,"1",-71.5935159608331,-16.447840335945,15,"1.24.1.284",1,"284",1,16,"1.24.1.16",223062.200872014,8179750.41679769,1,0
24,"1",-71.5933615402232,-16.4477488248861,15,"1.24.1.285",1,"285",1,16,"1.24.1.16",223078.569622344,8179760.7600354,1,0
24,"1",-71.5939427940577,-16.4484474508306,16,"1.24.1.286",1,"286",1,17,"1.24.1.17",223017.459173981,8179682.61514595,1,0
24,"1",-71.5940011237402,-16.4484907484181,16,"1.24.1.287",1,"287",1,17,"1.24.1.17",223011.288596773,8179677.74150801,1,0
24,"1",-71.5941378505256,-16.44851441617,16,"1.24.1.288",1,"288",1,17,"1.24.1.17",222996.714023748,8179674.93372892,1,0
24,"1",-71.5942994270013,-16.4487142299576,16,"1.24.1.289",1,"289",1,17,"1.24.1.17",222979.734667344,8179652.58986631,1,0
24,"1",-71.6000025006109,-16.4496210486963,17,"1.24.1.290",1,"290",1,18,"1.24.1.18",222371.696194068,8179544.36473013,1,0
24,"1",-71.6001328015482,-16.4496453514702,17,"1.24.1.290A",1,"290A",1,18,"1.24.1.18",222357.809182096,8179541.49501595,1,0
24,"1",-71.5988301686018,-16.4505100237857,18,"1.24.1.291",1,"291",1,19,"1.24.1.19",222498.215519316,8179447.55180814,1,0
24,"1",-71.5988004968365,-16.4503773678006,18,"1.24.1.291A",1,"291A",1,19,"1.24.1.19",222501.196911356,8179462.27961162,1,0
24,"1",-71.59632762403,-16.4488142910395,19,"1.24.1.292",1,"292",1,20,"1.24.1.20",222763.179958782,8179638.7302767,1,0
24,"1",-71.5954824662923,-16.4489078090297,20,"1.24.1.293",1,"293",1,21,"1.24.1.21",222853.611329395,8179629.53567761,1,0
24,"1",-71.5952977651733,-16.4489352880903,20,"1.24.1.294",1,"294",1,21,"1.24.1.21",222873.384226401,8179626.74662587,1,0
24,"1",-71.5951999105851,-16.4489611057438,20,"1.24.1.295",1,"295",1,21,"1.24.1.21",222883.875896374,8179624.02241069,1,0
24,"1",-71.5933474118673,-16.4488381428579,21,"1.24.1.296",1,"296",1,22,"1.24.1.22",223081.625871705,8179640.17562412,1,0
24,"1",-71.5933781887395,-16.4488683026656,21,"1.24.1.297",1,"297",1,22,"1.24.1.22",223078.38043685,8179636.79430926,1,0
24,"1",-71.5933879028859,-16.4489010705111,21,"1.24.1.297A",1,"297A",1,22,"1.24.1.22",223077.38908855,8179633.15310767,1,0
24,"1",-71.5933994082479,-16.4489321904958,21,"1.24.1.297B",1,"297B",1,22,"1.24.1.22",223076.204023838,8179629.69189425,1,0
24,"1",-71.5934117936625,-16.44895661581,21,"1.24.1.297C",1,"297C",1,22,"1.24.1.22",223074.915426629,8179626.97067483,1,0
24,"1",-71.5933783778867,-16.4490887898271,21,"1.24.1.298",1,"298",1,22,"1.24.1.22",223078.67331764,8179612.38282621,1,0
24,"1",-71.5933350458137,-16.449098246369,21,"1.24.1.298A",1,"298A",1,22,"1.24.1.22",223083.316423078,8179611.39522419,1,0
24,"1",-71.5932999292663,-16.4490510315491,21,"1.24.1.298B",1,"298B",1,22,"1.24.1.22",223087.001295564,8179616.67073005,1,0
24,"1",-71.593277470226,-16.4490102616573,21,"1.24.1.298C",1,"298C",1,22,"1.24.1.22",223089.342969802,8179621.21534111,1,0
24,"1",-71.5932623244733,-16.4489754050485,21,"1.24.1.299",1,"299",1,22,"1.24.1.22",223090.911676217,8179625.09524195,1,0
24,"1",-71.5932746741606,-16.4488940770717,21,"1.24.1.300",1,"300",1,22,"1.24.1.22",223089.476732496,8179634.08254149,1,0
24,"1",-71.5932102736282,-16.4492332637304,21,"1.24.1.301",1,"301",1,22,"1.24.1.22",223096.83902159,8179596.61775737,1,0
24,"1",-71.5933086277119,-16.4496547210599,21,"1.24.1.302",1,"302",1,22,"1.24.1.22",223086.929166836,8179549.82136123,1,0
24,"1",-71.5934145767834,-16.4498628237384,21,"1.24.1.303",1,"303",1,22,"1.24.1.22",223075.9049301,8179526.63609477,1,0
24,"1",-71.5936930899957,-16.44984599177,21,"1.24.1.304",1,"304",1,22,"1.24.1.22",223046.124281798,8179528.11795059,1,0
24,"1",-71.5935687559692,-16.4499713910003,21,"1.24.1.305",1,"305",1,22,"1.24.1.22",223059.58639433,8179514.40478051,1,0
24,"1",-71.5934116613568,-16.4499322197076,21,"1.24.1.306",1,"306",1,22,"1.24.1.22",223076.314966581,8179518.95691848,1,0
24,"1",-71.5934363018871,-16.4500113859393,21,"1.24.1.307",1,"307",1,22,"1.24.1.22",223073.794763285,8179510.15826489,1,0
24,"1",-71.5934842218752,-16.4500754426846,21,"1.24.1.308",1,"308",1,22,"1.24.1.22",223068.765898075,8179503.00055356,1,0
24,"1",-71.5935322279956,-16.4501521362998,21,"1.24.1.309",1,"309",1,22,"1.24.1.22",223063.745780478,8179494.44363186,1,0
24,"1",-71.5935832404199,-16.4502359539015,21,"1.24.1.310",1,"310",1,22,"1.24.1.22",223058.414587664,8179485.09385621,1,0
24,"1",-71.5942237933082,-16.45051581556,22,"1.24.1.311",1,"311",1,23,"1.24.1.23",222990.374696069,8179453.23096989,1,0
24,"1",-71.5932997192408,-16.4508625187435,22,"1.24.1.312",1,"312",1,23,"1.24.1.23",223089.596100085,8179416.11230922,1,0
24,"1",-71.593180523819,-16.450216886601,23,"1.24.1.313",1,"313",1,24,"1.24.1.24",223101.414232339,8179487.75677831,1,0
24,"1",-71.592839954225,-16.449841686082,24,"1.24.1.314",1,"314",1,25,"1.24.1.25",223137.268383537,8179529.76372392,1,0
24,"1",-71.5929701965861,-16.4497914107877,24,"1.24.1.315",1,"315",1,25,"1.24.1.25",223123.2817285,8179535.15150039,1,0
24,"1",-71.5930691192101,-16.4497385477587,24,"1.24.1.316",1,"316",1,25,"1.24.1.25",223112.637636747,8179540.8686845,1,0
24,"1",-71.5927366350639,-16.4495667321566,24,"1.24.1.317",1,"317",1,25,"1.24.1.25",223147.916791658,8179560.3467753,1,0
24,"1",-71.5927453845313,-16.4496730758584,24,"1.24.1.318",1,"318",1,25,"1.24.1.25",223147.132961141,8179548.5609557,1,0
24,"1",-71.5926442235366,-16.449455508514,25,"1.24.1.319",1,"319",1,26,"1.24.1.26",223157.632281784,8179572.78749247,1,0
24,"1",-71.5928886017341,-16.4493324061064,25,"1.24.1.320",1,"320",1,26,"1.24.1.26",223131.347755449,8179586.08196005,1,0
24,"1",-71.5927092371108,-16.44913310542,25,"1.24.1.321",1,"321",1,26,"1.24.1.26",223150.228430349,8179608.39325082,1,0
24,"1",-71.5925957323099,-16.4491544409318,25,"1.24.1.322",1,"322",1,26,"1.24.1.26",223162.385768293,8179606.18658705,1,0
24,"1",-71.5924959811487,-16.4491844477411,25,"1.24.1.323",1,"323",1,26,"1.24.1.26",223173.085949462,8179603.00103459,1,0
24,"1",-71.592524621077,-16.4492505408858,25,"1.24.1.324",1,"324",1,26,"1.24.1.26",223170.119832706,8179595.64430677,1,0
24,"1",-71.5925500564801,-16.4493257366748,25,"1.24.1.325",1,"325",1,26,"1.24.1.26",223167.509016833,8179587.28416987,1,0
24,"1",-71.5925694293057,-16.4493778689185,25,"1.24.1.326",1,"326",1,26,"1.24.1.26",223165.513198341,8179581.48581538,1,0
24,"1",-71.5924137250541,-16.4490505935691,26,"1.24.1.327",1,"327",1,27,"1.24.1.27",223181.684328106,8179617.93336023,1,0
24,"1",-71.5924816000966,-16.4490020457631,26,"1.24.1.328",1,"328",1,27,"1.24.1.27",223174.363524577,8179623.21534757,1,0
24,"1",-71.592559472479,-16.448973402603,26,"1.24.1.329",1,"329",1,27,"1.24.1.27",223166.002838604,8179626.27989725,1,0
24,"1",-71.5926617127014,-16.4489400715154,26,"1.24.1.330",1,"330",1,27,"1.24.1.27",223155.031989885,8179629.83008526,1,0
24,"1",-71.5926013816035,-16.4488313981949,26,"1.24.1.331",1,"331",1,27,"1.24.1.27",223161.323607918,8179641.94448818,1,0
24,"1",-71.592559456463,-16.4487437063757,26,"1.24.1.332",1,"332",1,27,"1.24.1.27",223165.678488988,8179651.71071012,1,0
24,"1",-71.5924460026149,-16.4487573543872,26,"1.24.1.333",1,"333",1,27,"1.24.1.27",223177.819491547,8179650.35508521,1,0
24,"1",-71.5923221349801,-16.4487881688364,26,"1.24.1.334",1,"334",1,27,"1.24.1.27",223191.09748637,8179647.11313809,1,0
24,"1",-71.5923492917412,-16.4488524585043,26,"1.24.1.335",1,"335",1,27,"1.24.1.27",223188.287259703,8179639.9581181,1,0
24,"1",-71.592383622595,-16.4489318677905,26,"1.24.1.336",1,"336",1,27,"1.24.1.27",223184.732003361,8179631.11930391,1,0
24,"1",-71.5922370837985,-16.4486805766788,27,"1.24.1.337",1,"337",1,28,"1.24.1.28",223200.031806407,8179659.14168479,1,0
24,"1",-71.5923404841435,-16.4486371164609,27,"1.24.1.338",1,"338",1,28,"1.24.1.28",223188.922623308,8179663.81174783,1,0
24,"1",-71.5924475178641,-16.4486038125586,27,"1.24.1.339",1,"339",1,28,"1.24.1.28",223177.439653824,8179667.3523737,1,0
24,"1",-71.5924976020206,-16.448540737751,27,"1.24.1.340",1,"340",1,28,"1.24.1.28",223171.999028452,8179674.26708754,1,0
24,"1",-71.5923774759635,-16.4482996566697,27,"1.24.1.341",1,"341",1,28,"1.24.1.28",223184.491353869,8179701.12289394,1,0
24,"1",-71.5923168628573,-16.4483178475926,27,"1.24.1.342",1,"342",1,28,"1.24.1.28",223190.993209425,8179699.19191137,1,0
24,"1",-71.5922526663316,-16.448330355855,27,"1.24.1.343",1,"343",1,28,"1.24.1.28",223197.869858283,8179697.89499006,1,0
24,"1",-71.5921812815653,-16.4483576745686,27,"1.24.1.344",1,"344",1,28,"1.24.1.28",223205.535533178,8179694.96817506,1,0
24,"1",-71.5921373354464,-16.4483719034693,27,"1.24.1.344A",1,"344A",1,28,"1.24.1.28",223210.251024694,8179693.45301413,1,0
24,"1",-71.5920993272483,-16.4483929865423,27,"1.24.1.345",1,"345",1,28,"1.24.1.28",223214.341823106,8179691.17086111,1,0
24,"1",-71.5919729250824,-16.4484614374407,28,"1.24.1.346",1,"346",1,29,"1.24.1.29",223227.944040071,8179683.76544658,1,0
24,"1",-71.5918888777916,-16.4484843869776,28,"1.24.1.347",1,"347",1,29,"1.24.1.29",223236.956394041,8179681.33969612,1,0
24,"1",-71.5918239023798,-16.4485049758423,28,"1.24.1.348",1,"348",1,29,"1.24.1.29",223243.927717227,8179679.14918559,1,0
24,"1",-71.5917720094989,-16.4485379868843,28,"1.24.1.349",1,"349",1,29,"1.24.1.29",223249.518902703,8179675.5654383,1,0
24,"1",-71.5916967627428,-16.4485687407002,28,"1.24.1.350",1,"350",1,29,"1.24.1.29",223257.602057453,8179672.263579,1,0
24,"1",-71.5917425113565,-16.4487080883981,28,"1.24.1.351",1,"351",1,29,"1.24.1.29",223252.911927959,8179656.77307517,1,0
24,"1",-71.5918097431424,-16.4488045331335,28,"1.24.1.352",1,"352",1,29,"1.24.1.29",223245.865621075,8179646.00314267,1,0
24,"1",-71.5918830998715,-16.448795845458,28,"1.24.1.353",1,"353",1,29,"1.24.1.29",223238.015722217,8179646.86453584,1,0
24,"1",-71.5919318103452,-16.4487595656422,28,"1.24.1.354",1,"354",1,29,"1.24.1.29",223232.759916392,8179650.8145396,1,0
24,"1",-71.592006732366,-16.4487425466757,28,"1.24.1.355",1,"355",1,29,"1.24.1.29",223224.73095187,8179652.59618213,1,0
24,"1",-71.5920710112747,-16.4487129404748,28,"1.24.1.356",1,"356",1,29,"1.24.1.29",223217.821251712,8179655.78599246,1,0
24,"1",-71.5921060146097,-16.4488707648985,29,"1.24.1.357",1,"357",1,30,"1.24.1.30",223214.30542416,8179638.26454423,1,0
24,"1",-71.5919996917668,-16.4489114314833,29,"1.24.1.358",1,"358",1,30,"1.24.1.30",223225.722867694,8179633.90777004,1,0
24,"1",-71.591883045267,-16.448955555461,29,"1.24.1.359",1,"359",1,30,"1.24.1.30",223238.248210376,8179629.18234429,1,0
24,"1",-71.5919292008329,-16.4490247556011,29,"1.24.1.360",1,"360",1,30,"1.24.1.30",223233.415075808,8179621.45765042,1,0
24,"1",-71.5919873359144,-16.4490907945235,29,"1.24.1.361",1,"361",1,30,"1.24.1.30",223227.297546493,8179614.06654169,1,0
24,"1",-71.5920181695365,-16.4491738521807,29,"1.24.1.362",1,"362",1,30,"1.24.1.30",223224.121109416,8179604.82859645,1,0
24,"1",-71.5921174911546,-16.449144940841,29,"1.24.1.363",1,"363",1,30,"1.24.1.30",223213.468386894,8179607.89347676,1,0
24,"1",-71.5922395016022,-16.4491124462738,29,"1.24.1.364",1,"364",1,30,"1.24.1.30",223200.386461054,8179611.32399154,1,0
24,"1",-71.5922304239936,-16.449053337121,29,"1.24.1.365",1,"365",1,30,"1.24.1.30",223201.272430722,8179617.88068693,1,0
