"dist","loc","lon","lat","polygon","unicode","prov","viv","loc_num","block","uniblock","X","Y","clusterID","add.house"
24,"10",-71.599147693077,-16.4315242136947,319,"1.24.10.103",1,"103",10,15,"1.24.10.15",222437.283650431,8181549.13547668,3,0
24,"10",-71.5990303614682,-16.4315101314156,319,"1.24.10.104",1,"104",10,15,"1.24.10.15",222449.800732346,8181550.85558393,3,0
24,"10",-71.5989750392783,-16.431544363842,319,"1.24.10.107",1,"107",10,15,"1.24.10.15",222455.760676409,8181547.14143569,3,0
24,"10",-71.5989321819299,-16.4315618989035,319,"1.24.10.108",1,"108",10,15,"1.24.10.15",222460.36499064,8181545.25883702,3,0
24,"10",-71.5988888416041,-16.4315822797737,319,"1.24.10.109",1,"109",10,15,"1.24.10.15",222465.024956422,8181543.06182582,3,0
24,"10",-71.5988409318668,-16.4315939353093,319,"1.24.10.110",1,"110",10,15,"1.24.10.15",222470.160767716,8181541.83710982,3,0
24,"10",-71.5987879322326,-16.4316033003789,319,"1.24.10.111",1,"111",10,15,"1.24.10.15",222475.83718701,8181540.87296491,3,0
24,"10",-71.5988851205679,-16.4316455993507,319,"1.24.10.112",1,"112",10,15,"1.24.10.15",222465.512568012,8181536.0564908,3,0
24,"10",-71.5989598975768,-16.4317208172185,319,"1.24.10.113",1,"113",10,15,"1.24.10.15",222457.629440431,8181527.62613677,3,0
24,"10",-71.5990420376511,-16.4317676067452,319,"1.24.10.114",1,"114",10,15,"1.24.10.15",222448.919147707,8181522.3331265,3,0
24,"10",-71.5991165647837,-16.4318135809682,319,"1.24.10.115",1,"115",10,15,"1.24.10.15",222441.021155636,8181517.14082423,3,0
24,"10",-71.5991870039397,-16.4318699718061,319,"1.24.10.116",1,"116",10,15,"1.24.10.15",222433.574784029,8181510.80084977,3,0
24,"10",-71.5993033727823,-16.4320089786635,319,"1.24.10.87",1,"87",10,15,"1.24.10.15",222421.338217792,8181495.25099578,3,0
24,"10",-71.5993500556562,-16.4319832826864,319,"1.24.10.87A",1,"87A",10,15,"1.24.10.15",222416.313541558,8181498.03187345,3,0
24,"10",-71.5993623555939,-16.431940849733,319,"1.24.10.88",1,"88",10,15,"1.24.10.15",222414.938940078,8181502.71297003,3,0
24,"10",-71.5993981471193,-16.4318794637033,319,"1.24.10.89",1,"89",10,15,"1.24.10.15",222411.027273887,8181509.46022517,3,0
24,"10",-71.5994557945963,-16.4318234749863,319,"1.24.10.90",1,"90",10,15,"1.24.10.15",222404.787933563,8181515.57992307,3,0
24,"10",-71.5994508044833,-16.4316677271193,319,"1.24.10.91",1,"91",10,15,"1.24.10.15",222405.099681956,8181532.83043486,3,0
24,"10",-71.5996007209272,-16.4316969754352,319,"1.24.10.92",1,"92",10,15,"1.24.10.15",222389.122426609,8181529.38647104,3,0
24,"10",-71.5997216847686,-16.4315582222899,319,"1.24.10.93",1,"93",10,15,"1.24.10.15",222375.999911956,8181544.58255641,3,0
24,"10",-71.599486141364,-16.4315401259569,319,"1.24.10.94",1,"94",10,15,"1.24.10.15",222401.142438351,8181546.90933826,3,0
24,"10",-71.5997146616054,-16.431356580148,319,"1.24.10.95",1,"95",10,15,"1.24.10.15",222376.463616269,8181566.91705851,3,0
24,"10",-71.5996506213621,-16.4312632469969,319,"1.24.10.96",1,"96",10,15,"1.24.10.15",222383.173729757,8181577.33834838,3,0
24,"10",-71.5995767312989,-16.4311721989103,319,"1.24.10.97",1,"97",10,15,"1.24.10.15",222390.939573288,8181587.52016035,3,0
24,"10",-71.599479896841,-16.4312767553151,319,"1.24.10.98",1,"98",10,15,"1.24.10.15",222401.435200877,8181576.07705365,3,0
24,"10",-71.5994178548002,-16.4313226833461,319,"1.24.10.99",1,"99",10,15,"1.24.10.15",222408.129820186,8181571.07725587,3,0
24,"10",-71.5989048862299,-16.4313029216059,320,"1.24.10.105",1,"105",10,16,"1.24.10.16",222462.913437655,8181573.96901077,3,0
24,"10",-71.5988199637563,-16.4313304879423,320,"1.24.10.106",1,"106",10,16,"1.24.10.16",222472.026756875,8181571.0335045,3,0
24,"10",-71.5995823683788,-16.4320791065906,321,"1.24.10.117",1,"117",10,17,"1.24.10.17",222391.626804074,8181487.10390613,3,0
24,"10",-71.5996623459234,-16.4321464364014,321,"1.24.10.118",1,"118",10,17,"1.24.10.17",222383.176819697,8181479.53970908,3,0
24,"10",-71.5997494233968,-16.4322152815338,321,"1.24.10.119",1,"119",10,17,"1.24.10.17",222373.970357755,8181471.79799427,3,0
24,"10",-71.5998363844684,-16.4323088654201,321,"1.24.10.120",1,"120",10,17,"1.24.10.17",222364.811521723,8181461.31747613,3,0
24,"10",-71.5999495443628,-16.4322019000053,321,"1.24.10.121",1,"121",10,17,"1.24.10.17",222352.568092601,8181473.00486757,3,0
24,"10",-71.6000575045111,-16.4320803917806,321,"1.24.10.122",1,"122",10,17,"1.24.10.17",222340.859568259,8181486.30950265,3,0
24,"10",-71.6001544910986,-16.4319335736385,321,"1.24.10.123",1,"123",10,17,"1.24.10.17",222330.287575921,8181502.43139141,3,0
24,"10",-71.6001964073338,-16.4318453714989,321,"1.24.10.124",1,"124",10,17,"1.24.10.17",222325.683304563,8181512.13918184,3,0
24,"10",-71.6002511019576,-16.4317616586061,321,"1.24.10.125",1,"125",10,17,"1.24.10.17",222319.720020675,8181521.33240287,3,0
24,"10",-71.6002922560303,-16.4316458165028,321,"1.24.10.126",1,"126",10,17,"1.24.10.17",222315.157867064,8181534.10140561,3,0
24,"10",-71.6003529749691,-16.4315254957179,321,"1.24.10.127",1,"127",10,17,"1.24.10.17",222308.498794783,8181547.33940975,3,0
24,"10",-71.6004116227968,-16.4314107369457,321,"1.24.10.128",1,"128",10,17,"1.24.10.17",222302.068929117,8181559.96445598,3,0
24,"10",-71.6005135763446,-16.4312548059527,321,"1.24.10.129",1,"129",10,17,"1.24.10.17",222290.953185972,8181577.08844811,3,0
24,"10",-71.6001567556792,-16.4315829345869,321,"1.24.10.130",1,"130",10,17,"1.24.10.17",222329.546900903,8181541.24939163,3,0
24,"10",-71.6000702799033,-16.4316767661426,321,"1.24.10.131",1,"131",10,17,"1.24.10.17",222338.920450292,8181530.97949951,3,0
24,"10",-71.5999444553619,-16.4317930447839,321,"1.24.10.132",1,"132",10,17,"1.24.10.17",222352.530400315,8181518.2783764,3,0
24,"10",-71.5998165212866,-16.4319085343683,321,"1.24.10.133",1,"133",10,17,"1.24.10.17",222366.364619481,8181505.66750288,3,0
24,"10",-71.6015623212955,-16.4308610055834,322,"1.24.10.134",1,"134",10,18,"1.24.10.18",222178.332159305,8181619.24822354,3,0
24,"10",-71.6015073509757,-16.4308254770303,322,"1.24.10.134A",1,"134A",10,18,"1.24.10.18",222184.155315802,8181623.25727177,3,0
24,"10",-71.6014724388165,-16.4307991627824,322,"1.24.10.134B",1,"134B",10,18,"1.24.10.18",222187.848321968,8181626.2186078,3,0
24,"10",-71.6014314702235,-16.4307555144218,322,"1.24.10.134C",1,"134C",10,18,"1.24.10.18",222192.163809569,8181631.10741298,3,0
24,"10",-71.601394064666,-16.4307332308192,322,"1.24.10.134D",1,"134D",10,18,"1.24.10.18",222196.128978926,8181633.62591678,3,0
24,"10",-71.6013541610436,-16.43072363128,322,"1.24.10.134E",1,"134E",10,18,"1.24.10.18",222200.379120844,8181634.74352908,3,0
24,"10",-71.601317845625,-16.4306995965637,322,"1.24.10.134F",1,"134F",10,18,"1.24.10.18",222204.225316106,8181637.4544094,3,0
24,"10",-71.6012611964704,-16.4306936841367,322,"1.24.10.134G",1,"134G",10,18,"1.24.10.18",222210.270006597,8181638.18679391,3,0
24,"10",-71.6012258715004,-16.4307436947609,322,"1.24.10.134H",1,"134H",10,18,"1.24.10.18",222214.115720366,8181632.69835469,3,0
24,"11",-71.601017345096,-16.4306449452112,323,"1.24.11.1",1,"1",11,1,"1.24.11.1",222236.2567904,8181643.9177671,3,0
24,"11",-71.6009396157623,-16.4305027659243,323,"1.24.11.2",1,"2",11,1,"1.24.11.1",222244.360099835,8181659.76591784,3,0
24,"11",-71.6008680451703,-16.4304516885558,323,"1.24.11.3",1,"3",11,1,"1.24.11.1",222251.93494089,8181665.51922798,3,0
24,"11",-71.6008126907959,-16.4304273106592,323,"1.24.11.4",1,"4",11,1,"1.24.11.1",222257.815020905,8181668.29423091,3,0
24,"11",-71.6007438559554,-16.4303363039338,323,"1.24.11.5",1,"5",11,1,"1.24.11.1",222265.040747787,8181678.46457168,3,0
24,"11",-71.6007482556174,-16.4302970660648,323,"1.24.11.6",1,"6",11,1,"1.24.11.1",222264.514817785,8181682.80276544,3,0
24,"11",-71.6007273806035,-16.4302760704082,323,"1.24.11.6A",1,"6A",11,1,"1.24.11.1",222266.715503243,8181685.15596441,3,0
24,"11",-71.6011386053007,-16.4301998964196,324,"1.24.11.10",1,"10",11,2,"1.24.11.2",222222.666669457,8181693.02501148,3,0
24,"11",-71.6012187193003,-16.4301070336746,324,"1.24.11.11",1,"11",11,2,"1.24.11.2",222213.974151994,8181703.19634338,3,0
24,"11",-71.6012771622841,-16.4300078063738,324,"1.24.11.12",1,"12",11,2,"1.24.11.2",222207.588181487,8181714.10208357,3,0
24,"11",-71.6014770429177,-16.4300339798333,324,"1.24.11.13",1,"13",11,2,"1.24.11.2",222186.267603939,8181710.92981328,3,0
24,"11",-71.6016080575157,-16.4300207873257,324,"1.24.11.19",1,"19",11,2,"1.24.11.2",222172.249547431,8181712.21051286,3,0
24,"11",-71.6016568616328,-16.4299816780253,324,"1.24.11.20",1,"20",11,2,"1.24.11.2",222166.97903711,8181716.47349276,3,0
24,"11",-71.6017024214108,-16.4298968938792,324,"1.24.11.21",1,"21",11,2,"1.24.11.2",222161.990198504,8181725.79783607,3,0
24,"11",-71.6014189210202,-16.4296804045477,324,"1.24.11.22",1,"22",11,2,"1.24.11.2",222191.975029643,8181750.15584773,3,0
24,"11",-71.6013570263794,-16.4297293292351,324,"1.24.11.23",1,"23",11,2,"1.24.11.2",222198.658267944,8181744.82412198,3,0
24,"11",-71.6012918259298,-16.4297662740011,324,"1.24.11.24",1,"24",11,2,"1.24.11.2",222205.67769434,8181740.82329522,3,0
24,"11",-71.6012356007926,-16.4298176475834,324,"1.24.11.25",1,"25",11,2,"1.24.11.2",222211.758606887,8181735.21265128,3,0
24,"11",-71.6011929517794,-16.4298896577991,324,"1.24.11.26",1,"26",11,2,"1.24.11.2",222216.418226846,8181727.29857318,3,0
24,"11",-71.6011061179411,-16.4299759465697,324,"1.24.11.27",1,"27",11,2,"1.24.11.2",222225.819432324,8181717.86430553,3,0
24,"11",-71.6010317098512,-16.4300429325346,324,"1.24.11.28",1,"28",11,2,"1.24.11.2",222233.865443401,8181710.55009177,3,0
24,"11",-71.6009421471236,-16.4301216358374,324,"1.24.11.29",1,"29",11,2,"1.24.11.2",222243.547432676,8181701.95939288,3,0
24,"11",-71.6008626282873,-16.430225596682,324,"1.24.11.7",1,"7",11,2,"1.24.11.2",222252.192126386,8181690.55850424,3,0
24,"11",-71.6009280537059,-16.4302603123485,324,"1.24.11.8",1,"8",11,2,"1.24.11.2",222245.250628132,8181686.62512404,3,0
24,"11",-71.6010112168615,-16.4303412614771,324,"1.24.11.9",1,"9",11,2,"1.24.11.2",222236.479579605,8181677.54863373,3,0
24,"11",-71.6013774617744,-16.4301684775145,325,"1.24.11.14",1,"14",11,3,"1.24.11.3",222197.09949552,8181696.17559394,3,0
24,"11",-71.6011272655512,-16.4304276152223,325,"1.24.11.15",1,"15",11,3,"1.24.11.3",222224.202322168,8181667.82861154,3,0
24,"11",-71.6011839817945,-16.4305252169798,325,"1.24.11.16",1,"16",11,3,"1.24.11.3",222218.280902847,8181656.94472214,3,0
24,"11",-71.6013452099319,-16.4303922502796,325,"1.24.11.17",1,"17",11,3,"1.24.11.3",222200.864075985,8181671.44479424,3,0
24,"11",-71.6014392358006,-16.4302532747873,325,"1.24.11.18",1,"18",11,3,"1.24.11.3",222190.619421763,8181686.70240464,3,0
24,"11",-71.6006957854346,-16.4301191413348,326,"1.24.11.30",1,"30",11,4,"1.24.11.4",222269.868311313,8181702.5737928,3,0
24,"11",-71.6007690148322,-16.4300155826582,326,"1.24.11.31",1,"31",11,4,"1.24.11.4",222261.896240663,8181713.93879587,3,0
24,"11",-71.6008355657561,-16.4299319913805,326,"1.24.11.32",1,"32",11,4,"1.24.11.4",222254.666179572,8181723.10226841,3,0
24,"11",-71.600983137563,-16.4297819988231,326,"1.24.11.33",1,"33",11,4,"1.24.11.4",222238.684335411,8181739.5061461,3,0
24,"11",-71.6008397957681,-16.4297352109519,326,"1.24.11.34",1,"34",11,4,"1.24.11.4",222253.934275464,8181744.8830727,3,0
24,"11",-71.6008290612237,-16.4295682782297,326,"1.24.11.35",1,"35",11,4,"1.24.11.4",222254.843839418,8181763.37982175,3,0
24,"11",-71.6006197902105,-16.4296827475507,326,"1.24.11.36",1,"36",11,4,"1.24.11.4",222277.367901156,8181750.9935952,3,0
24,"11",-71.6005575402553,-16.4297392776188,326,"1.24.11.37",1,"37",11,4,"1.24.11.4",222284.099898013,8181744.82030178,3,0
24,"11",-71.600502592223,-16.4297969224474,326,"1.24.11.38",1,"38",11,4,"1.24.11.4",222290.053244741,8181738.51356264,3,0
24,"11",-71.6004679310509,-16.4298607173487,326,"1.24.11.39",1,"39",11,4,"1.24.11.4",222293.847625651,8181731.4980684,3,0
24,"11",-71.6005400274732,-16.4299653979743,326,"1.24.11.40",1,"40",11,4,"1.24.11.4",222286.292804154,8181719.80935499,3,0
24,"11",-71.600380070092,-16.4296834430519,327,"1.24.11.41",1,"41",11,5,"1.24.11.5",222302.983699268,8181751.24564656,3,0
24,"11",-71.6004526299744,-16.4296175302058,327,"1.24.11.42",1,"42",11,5,"1.24.11.5",222295.136715743,8181758.44361077,3,0
24,"11",-71.6004946261664,-16.4295630518983,327,"1.24.11.43",1,"43",11,5,"1.24.11.5",222290.571813484,8181764.41754778,3,0
24,"11",-71.6005740634611,-16.4294847315384,327,"1.24.11.44",1,"44",11,5,"1.24.11.5",222281.972301155,8181772.97977002,3,0
24,"11",-71.6006196011792,-16.4294276421396,327,"1.24.11.45",1,"45",11,5,"1.24.11.5",222277.025255505,8181779.23793152,3,0
24,"11",-71.600392440249,-16.4291667807825,327,"1.24.11.46",1,"46",11,5,"1.24.11.5",222300.927116784,8181808.43108573,3,0
24,"11",-71.6003292626783,-16.4292230258938,327,"1.24.11.47",1,"47",11,5,"1.24.11.5",222307.75783419,8181802.29060589,3,0
24,"11",-71.6002423009229,-16.4293181679606,327,"1.24.11.48",1,"48",11,5,"1.24.11.5",222317.185278965,8181791.87628057,3,0
24,"11",-71.6001703638476,-16.4293551738593,327,"1.24.11.49",1,"49",11,5,"1.24.11.5",222324.924607507,8181787.87789396,3,0
24,"11",-71.6001134287483,-16.4294589972422,327,"1.24.11.50",1,"50",11,5,"1.24.11.5",222331.155942329,8181776.46119938,3,0
24,"11",-71.6001989525418,-16.4295452166958,327,"1.24.11.51",1,"51",11,5,"1.24.11.5",222322.140074037,8181766.79800982,3,0
24,"11",-71.6002969206042,-16.4295686399175,327,"1.24.11.52",1,"52",11,5,"1.24.11.5",222311.705200448,8181764.07023826,3,0
24,"11",-71.5998851644694,-16.4293770859816,328,"1.24.11.53",1,"53",11,6,"1.24.11.6",222355.430209601,8181785.84329086,3,0
24,"11",-71.5999307965547,-16.4293597077501,328,"1.24.11.54",1,"54",11,6,"1.24.11.6",222350.529568848,8181787.70470442,3,0
24,"11",-71.6000121594923,-16.4292616117555,328,"1.24.11.55",1,"55",11,6,"1.24.11.6",222341.696194972,8181798.45377023,3,0
24,"11",-71.600104427562,-16.4291728835324,328,"1.24.11.56",1,"56",11,6,"1.24.11.6",222331.710885135,8181808.15071192,3,0
24,"11",-71.6001560623987,-16.4290980246595,328,"1.24.11.57",1,"57",11,6,"1.24.11.6",222326.087083527,8181816.36786807,3,0
24,"11",-71.6002296090846,-16.4290254762148,328,"1.24.11.58",1,"58",11,6,"1.24.11.6",222318.125209686,8181824.29915046,3,0
24,"11",-71.6002627002817,-16.4289864320198,328,"1.24.11.58A",1,"58A",11,6,"1.24.11.6",222314.533781043,8181828.57652286,3,0
24,"11",-71.6003629981633,-16.4288926294606,329,"1.24.11.59",1,"59",11,7,"1.24.11.7",222303.683216393,8181838.82424113,3,0
24,"11",-71.6004389973301,-16.4288263401198,329,"1.24.11.60",1,"60",11,7,"1.24.11.7",222295.46817166,8181846.05917282,3,0
24,"11",-71.6004983355184,-16.4287710977996,329,"1.24.11.61",1,"61",11,7,"1.24.11.7",222289.049116042,8181852.0938967,3,0
24,"11",-71.6005745927876,-16.4287278010117,329,"1.24.11.62",1,"62",11,7,"1.24.11.7",222280.839182929,8181856.78284238,3,0
24,"11",-71.600649218114,-16.428654365744,329,"1.24.11.63",1,"63",11,7,"1.24.11.7",222272.760759678,8181864.81081679,3,0
24,"11",-71.6007183618705,-16.4285927055089,329,"1.24.11.64",1,"64",11,7,"1.24.11.7",222265.284803612,8181871.54263707,3,0
24,"11",-71.600763107136,-16.4285166287442,329,"1.24.11.65",1,"65",11,7,"1.24.11.7",222260.395405257,8181879.9040784,3,0
24,"11",-71.6008300696313,-16.4284723673399,329,"1.24.11.66",1,"66",11,7,"1.24.11.7",222253.177263344,8181884.71257277,3,0
24,"11",-71.6009066640831,-16.428407331597,329,"1.24.11.67",1,"67",11,7,"1.24.11.7",222244.900358606,8181891.80788041,3,0
24,"11",-71.6009704343985,-16.4283444265269,329,"1.24.11.68",1,"68",11,7,"1.24.11.7",222237.996786106,8181898.68489262,3,0
24,"11",-71.6010339812165,-16.4282989087115,329,"1.24.11.69",1,"69",11,7,"1.24.11.7",222231.141823315,8181903.63717428,3,0
24,"11",-71.6011697917898,-16.4284239369684,330,"1.24.11.70",1,"70",11,8,"1.24.11.8",222216.807806578,8181889.60817619,3,0
24,"11",-71.6011076643901,-16.4284787780374,330,"1.24.11.71",1,"71",11,8,"1.24.11.8",222223.524361815,8181883.62172323,3,0
24,"11",-71.6010411486984,-16.4285651835603,330,"1.24.11.72",1,"72",11,8,"1.24.11.8",222230.754718012,8181874.14662395,3,0
24,"11",-71.6009673026035,-16.428609268619,330,"1.24.11.73",1,"73",11,8,"1.24.11.8",222238.708149574,8181869.36711096,3,0
24,"11",-71.6009067534133,-16.4286818749234,330,"1.24.11.74",1,"74",11,8,"1.24.11.8",222245.281324556,8181861.41160243,3,0
24,"11",-71.6008248056305,-16.4287694953265,330,"1.24.11.75",1,"75",11,8,"1.24.11.8",222254.162365386,8181851.82317703,3,0
24,"11",-71.6007134724429,-16.4288218601999,330,"1.24.11.76",1,"76",11,8,"1.24.11.8",222266.133185653,8181846.17841419,3,0
24,"11",-71.6006553674272,-16.428886646798,330,"1.24.11.77",1,"77",11,8,"1.24.11.8",222272.434053328,8181839.0853059,3,0
24,"11",-71.6005774801595,-16.4289850688367,330,"1.24.11.78",1,"78",11,8,"1.24.11.8",222280.896555889,8181828.29539222,3,0
24,"11",-71.6005146641172,-16.4290408074115,330,"1.24.11.79",1,"79",11,8,"1.24.11.8",222287.687934354,8181822.21050214,3,0
24,"11",-71.6007342120768,-16.42925123645,330,"1.24.11.80",1,"80",11,8,"1.24.11.8",222264.527807014,8181798.61141455,3,0
24,"11",-71.6008275398338,-16.4291970921916,330,"1.24.11.81",1,"81",11,8,"1.24.11.8",222254.478418418,8181804.47789596,3,0
24,"11",-71.6009028196925,-16.4291581009514,330,"1.24.11.82",1,"82",11,8,"1.24.11.8",222246.379055928,8181808.69147881,3,0
24,"11",-71.6010526421097,-16.4290251983695,330,"1.24.11.83",1,"83",11,8,"1.24.11.8",222230.180978188,8181823.20014708,3,0
24,"11",-71.6011129397226,-16.4289592272598,330,"1.24.11.84",1,"84",11,8,"1.24.11.8",222223.644126863,8181830.42137787,3,0
24,"11",-71.6011304817616,-16.4289116486177,330,"1.24.11.85",1,"85",11,8,"1.24.11.8",222221.702016577,8181835.66497987,3,0
24,"11",-71.6011747885589,-16.4288817446049,330,"1.24.11.86",1,"86",11,8,"1.24.11.8",222216.92514161,8181838.91498233,3,0
24,"11",-71.6012422437039,-16.4288299925203,330,"1.24.11.87",1,"87",11,8,"1.24.11.8",222209.643702105,8181844.55211874,3,0
24,"11",-71.6012702154545,-16.4288127204158,330,"1.24.11.87A",1,"87A",11,8,"1.24.11.8",222206.630250864,8181846.42600091,3,0
24,"11",-71.6012958222015,-16.428793338053,330,"1.24.11.88",1,"88",11,8,"1.24.11.8",222203.866505901,8181848.53676793,3,0
24,"11",-71.6013494205462,-16.4287306478837,330,"1.24.11.89",1,"89",11,8,"1.24.11.8",222198.0501467,8181855.4039409,3,0
24,"11",-71.6014294611694,-16.4286692001119,330,"1.24.11.90",1,"90",11,8,"1.24.11.8",222189.410098791,8181862.09725325,3,0
24,"11",-71.6012842370757,-16.4285048100838,330,"1.24.11.91",1,"91",11,8,"1.24.11.8",222204.693952119,8181880.49715248,3,0
24,"11",-71.6014779963353,-16.4293514973621,331,"1.24.11.100",1,"100",11,9,"1.24.11.9",222185.194683569,8181786.48981245,3,0
24,"11",-71.6015754327563,-16.4292234959422,331,"1.24.11.101",1,"101",11,9,"1.24.11.9",222174.601162216,8181800.52774165,3,0
24,"11",-71.6016224455839,-16.429175459014,331,"1.24.11.102",1,"102",11,9,"1.24.11.9",222169.509336578,8181805.78161055,3,0
24,"11",-71.6016941334766,-16.4291416797954,331,"1.24.11.103",1,"103",11,9,"1.24.11.9",222161.801181736,8181809.42304577,3,0
24,"11",-71.6017628592856,-16.4290634871527,331,"1.24.11.104",1,"104",11,9,"1.24.11.9",222154.346335968,8181817.9857964,3,0
24,"11",-71.6015253421433,-16.42890077795,331,"1.24.11.92",1,"92",11,9,"1.24.11.9",222179.494351264,8181836.32637079,3,0
24,"11",-71.6014608584031,-16.4289358483869,331,"1.24.11.93",1,"93",11,9,"1.24.11.9",222186.434559356,8181832.53207855,3,0
24,"11",-71.6014178830191,-16.4289835313087,331,"1.24.11.94",1,"94",11,9,"1.24.11.9",222191.094467058,8181827.31185563,3,0
24,"11",-71.601341639523,-16.4290274059782,331,"1.24.11.95",1,"95",11,9,"1.24.11.9",222199.303765481,8181822.55894337,3,0
24,"11",-71.6012734059897,-16.429087893231,331,"1.24.11.96",1,"96",11,9,"1.24.11.9",222206.680802335,8181815.95576246,3,0
24,"11",-71.6011556490294,-16.4291638170681,331,"1.24.11.97",1,"97",11,9,"1.24.11.9",222219.371537257,8181807.71150742,3,0
24,"11",-71.6013308428238,-16.4293471479846,331,"1.24.11.98",1,"98",11,9,"1.24.11.9",222200.912323153,8181787.17341385,3,0
24,"11",-71.6013985083735,-16.4294102314694,331,"1.24.11.99",1,"99",11,9,"1.24.11.9",222193.771792477,8181780.09619116,3,0
24,"11",-71.601809952273,-16.4292242421022,332,"1.24.11.105",1,"105",11,10,"1.24.11.10",222149.543035681,8181800.12307479,3,0
24,"11",-71.6017359929612,-16.4293268473246,332,"1.24.11.106",1,"106",11,10,"1.24.11.10",222157.591832838,8181788.86466491,3,0
24,"11",-71.6016671619849,-16.4293715883769,332,"1.24.11.107",1,"107",11,10,"1.24.11.10",222165.010308617,8181784.00566509,3,0
24,"11",-71.6016248458204,-16.4294111429642,332,"1.24.11.108",1,"108",11,10,"1.24.11.10",222169.588208549,8181779.68447383,3,0
24,"11",-71.60158763813,-16.4294583352898,332,"1.24.11.109",1,"109",11,10,"1.24.11.10",222173.631117298,8181774.51065165,3,0
24,"11",-71.6015431807193,-16.4295250591415,332,"1.24.11.110",1,"110",11,10,"1.24.11.10",222178.476469792,8181767.18434383,3,0
24,"11",-71.6016722841415,-16.4296151553789,332,"1.24.11.111",1,"111",11,10,"1.24.11.10",222164.809561799,8181757.03201397,3,0
24,"11",-71.6017806803834,-16.429691600248,332,"1.24.11.112",1,"112",11,10,"1.24.11.10",222153.335866018,8181748.41952835,3,0
24,"11",-71.601840675152,-16.4296218842275,332,"1.24.11.113",1,"113",11,10,"1.24.11.10",222146.826034358,8181756.0557721,3,0
24,"11",-71.6019292919541,-16.4295021452557,332,"1.24.11.114",1,"114",11,10,"1.24.11.10",222137.186658749,8181769.1910169,3,0
24,"11",-71.6020086186843,-16.4293813664889,332,"1.24.11.115",1,"115",11,10,"1.24.11.10",222128.538466836,8181782.45413967,3,0
24,"11",-71.6019818701753,-16.429433266699,332,"1.24.11.144A",1,"144A",11,10,"1.24.11.10",222131.47048941,8181776.74472336,3,0
24,"11",-71.6024992482184,-16.4289131894486,333,"1.24.11.116",1,"116",11,11,"1.24.11.11",222075.446727216,8181833.61466175,3,0
24,"11A",-71.6031835031517,-16.4273245203438,334,"1.24.11A.1",1,"1",NA,1,"1.24.11A.1",222000.069990292,8182008.56489299,3,0
24,"11A",-71.599143844307,-16.4235185330833,334,"1.24.11A.10",1,"10",NA,1,"1.24.11A.1",222426.316028411,8182435.49122346,3,0
24,"11A",-71.6151855581535,-16.4215687979295,334,"1.24.11A.100",1,"100",NA,1,"1.24.11A.1",220709.361599225,8182629.28971145,3,0
24,"11A",-71.6154891774223,-16.4202272530124,334,"1.24.11A.101",1,"101",NA,1,"1.24.11A.1",220674.999220477,8182777.40170452,3,0
24,"11A",-71.6157207675691,-16.4200412742999,334,"1.24.11A.102",1,"102",NA,1,"1.24.11A.1",220649.985755307,8182797.67300809,3,0
24,"11A",-71.6158628180246,-16.4204238085694,334,"1.24.11A.103",1,"103",NA,1,"1.24.11A.1",220635.353320634,8182755.12416555,3,0
24,"11A",-71.6175032398128,-16.4176275799372,334,"1.24.11A.104",1,"104",NA,1,"1.24.11A.1",220456.058560793,8183062.44811545,3,0
24,"11A",-71.6172042786955,-16.4174335210475,334,"1.24.11A.105",1,"105",NA,1,"1.24.11A.1",220487.728202002,8183084.34639792,3,0
24,"11A",-71.6162202029787,-16.4159268995612,334,"1.24.11A.106",1,"106",NA,1,"1.24.11A.1",220590.733217642,8183252.51241164,3,0
24,"11A",-71.6158710517524,-16.4155597694915,334,"1.24.11A.107",1,"107",NA,1,"1.24.11A.1",220627.519268117,8183293.64148983,3,0
24,"11A",-71.615175991023,-16.4144868746257,334,"1.24.11A.108",1,"108",NA,1,"1.24.11A.1",220700.261453725,8183413.38729688,3,0
24,"11A",-71.6168022873841,-16.4138709860503,334,"1.24.11A.109",1,"109",NA,1,"1.24.11A.1",220525.590817036,8183479.33241555,3,0
24,"11A",-71.5988271631929,-16.4230312493444,334,"1.24.11A.11",1,"11",NA,1,"1.24.11A.1",222459.463043989,8182489.87520392,3,0
24,"11A",-71.6194687390186,-16.4124660757026,334,"1.24.11A.110",1,"110",NA,1,"1.24.11A.1",220238.635192401,8183631.19741334,3,0
24,"11A",-71.6195898034101,-16.4133109796825,334,"1.24.11A.111",1,"111",NA,1,"1.24.11A.1",220226.907123681,8183537.48527947,3,0
24,"11A",-71.6189097225744,-16.4137377256121,334,"1.24.11A.112",1,"112",NA,1,"1.24.11A.1",220300.193485344,8183491.17688272,3,0
24,"11A",-71.6172614694431,-16.4141550395459,334,"1.24.11A.113",1,"113",NA,1,"1.24.11A.1",220476.927555703,8183447.24924936,3,0
24,"11A",-71.6179105997238,-16.4147881876297,334,"1.24.11A.114",1,"114",NA,1,"1.24.11A.1",220408.465468293,8183376.25316752,3,0
24,"11A",-71.6178693541331,-16.4150473395044,334,"1.24.11A.115",1,"115",NA,1,"1.24.11A.1",220413.243801406,8183347.617734,3,0
24,"11A",-71.6161251309173,-16.4139850753099,334,"1.24.11A.116",1,"116",NA,1,"1.24.11A.1",220598.116743662,8183467.6352996,3,0
24,"11A",-71.6204949988014,-16.415337222495,334,"1.24.11A.117",1,"117",NA,1,"1.24.11A.1",220133.076361343,8183311.89563464,3,0
